node_id,peso_total_kg,volumen_total_m3,n_pedidos,lat,lon,direccion_normalizada
582,343.231,2.467701,1,-33.49707804581206,-70.59790889427815,AV. MACUL 969
583,406.476,2.097495,2,-33.49707804581206,-70.59790889427815,AV. MACUL 9885
584,320.192,1.966525,2,-33.439606,-70.6155013,AV. MANUEL MONTT 1285
585,159.536,1.010226,1,-33.4403188,-70.6153409,AV. MANUEL MONTT 1358
586,109.29,0.6054889999999999,1,-33.4409859,-70.6151908,AV. MANUEL MONTT 1437
587,82.443,0.6762719999999999,1,-33.44286490571429,-70.61465048285714,AV. MANUEL MONTT 1652
588,310.798,1.677731,1,-33.4471288,-70.6138216,AV. MANUEL MONTT 2121
589,125.774,0.927644,1,-33.447713,-70.6135599,AV. MANUEL MONTT 2208
590,596.319,4.246537,3,-33.4477197,-70.6135582,AV. MANUEL MONTT 2210
591,40.855,0.204484,1,-33.4477465,-70.6135514,AV. MANUEL MONTT 2218
592,220.61599999999999,1.6060720000000002,2,-33.450409379191655,-70.61310094459272,AV. MANUEL MONTT 2849
593,369.841,2.572502,3,-33.450409379191655,-70.61310094459272,AV. MANUEL MONTT 2881
594,726.739,5.935591,4,-33.450409379191655,-70.61310094459272,AV. MANUEL MONTT 3031
595,172.678,0.762041,1,-33.450409379191655,-70.61310094459272,AV. MANUEL MONTT 4004
596,34.506,0.262568,1,-33.432091364,-70.618345204,AV. MANUEL MONTT 401
597,373.40999999999997,1.991992,4,-33.450409379191655,-70.61310094459272,AV. MANUEL MONTT 4025
598,356.61699999999996,2.083225,2,-33.450409379191655,-70.61310094459272,AV. MANUEL MONTT 4115
599,573.823,3.337545,3,-33.450409379191655,-70.61310094459272,AV. MANUEL MONTT 4307
600,934.0750000000002,7.2982510000000005,3,-33.450409379191655,-70.61310094459272,AV. MANUEL MONTT 4351
601,648.197,5.5105580000000005,1,-33.450409379191655,-70.61310094459272,AV. MANUEL MONTT 4666
602,395.25899999999996,2.793956,4,-33.450409379191655,-70.61310094459272,AV. MANUEL MONTT 4776
603,739.123,5.336836,2,-33.450409379191655,-70.61310094459272,AV. MANUEL MONTT 4785
604,447.004,3.002484,2,-33.450409379191655,-70.61310094459272,AV. MANUEL MONTT 4866
605,35.622,0.206857,1,-33.450409379191655,-70.61310094459272,AV. MANUEL MONTT 4909
606,305.00800000000004,1.943399,3,-33.450409379191655,-70.61310094459272,AV. MANUEL MONTT 5054
607,373.171,2.482026,2,-33.43300291851852,-70.61768442962963,AV. MANUEL MONTT 531
608,236.918,1.336969,3,-33.450409379191655,-70.61310094459272,AV. MANUEL MONTT 5488
609,80.783,0.426261,1,-33.43961,-70.6155,AV. MANUEL MONTT 5607
610,237.936,1.73743,2,-33.450409379191655,-70.61310094459272,AV. MANUEL MONTT 5734
611,258.337,2.157914,1,-33.450409379191655,-70.61310094459272,AV. MANUEL MONTT 5813
612,16.872,0.073884,1,-33.450409379191655,-70.61310094459272,AV. MANUEL MONTT 6079
613,352.437,3.2147460000000003,1,-33.450409379191655,-70.61310094459272,AV. MANUEL MONTT 6090
614,417.25,2.438753,3,-33.450409379191655,-70.61310094459272,AV. MANUEL MONTT 6241
615,305.201,2.0264059999999997,3,-33.4339546,-70.6170439,AV. MANUEL MONTT 630
616,312.55899999999997,2.183502,2,-33.450409379191655,-70.61310094459272,AV. MANUEL MONTT 6339
617,208.554,1.5465719999999998,2,-33.450409379191655,-70.61310094459272,AV. MANUEL MONTT 6504
618,144.054,0.8610509999999999,3,-33.450409379191655,-70.61310094459272,AV. MANUEL MONTT 6711
619,599.698,4.282211,4,-33.43437371428571,-70.61696167142857,AV. MANUEL MONTT 685
620,427.837,3.34914,1,-33.450409379191655,-70.61310094459272,AV. MANUEL MONTT 6884
621,810.7579999999999,6.320874000000001,4,-33.450409379191655,-70.61310094459272,AV. MANUEL MONTT 7039
622,440.81399999999996,3.245642,3,-33.450409379191655,-70.61310094459272,AV. MANUEL MONTT 7498
623,568.3340000000001,4.408302,5,-33.43502183548387,-70.61642288709677,AV. MANUEL MONTT 756
624,442.226,2.298556,3,-33.450409379191655,-70.61310094459272,AV. MANUEL MONTT 7945
625,104.78,0.5787059999999999,2,-33.450409379191655,-70.61310094459272,AV. MANUEL MONTT 8349
626,360.024,2.4124269999999997,3,-33.450409379191655,-70.61310094459272,AV. MANUEL MONTT 8479
627,1099.1860000000001,7.399033,4,-33.450409379191655,-70.61310094459272,AV. MANUEL MONTT 8763
628,311.427,1.8067129999999998,3,-33.450409379191655,-70.61310094459272,AV. MANUEL MONTT 8828
629,246.663,1.126959,2,-33.450409379191655,-70.61310094459272,AV. MANUEL MONTT 8990
630,308.575,2.390263,2,-33.450409379191655,-70.61310094459272,AV. MANUEL MONTT 9695
631,48.996,0.315902,1,-33.450409379191655,-70.61310094459272,AV. MANUEL MONTT 9891
632,365.387,2.171196,2,-33.450409379191655,-70.61310094459272,AV. MANUEL MONTT 9900
633,390.19899999999996,3.090732,2,-33.432762,-70.686501,AV. MAPOCHO 1103
634,164.049,0.89503,1,-33.432762,-70.686501,AV. MAPOCHO 1166
635,647.189,5.179463999999999,2,-33.432762,-70.686501,AV. MAPOCHO 1251
636,224.322,1.646304,1,-33.432762,-70.686501,AV. MAPOCHO 1329
637,75.044,0.649948,1,-33.432762,-70.686501,AV. MAPOCHO 1404
638,354.563,2.5424379999999998,2,-33.432762,-70.686501,AV. MAPOCHO 1503
639,306.717,2.019943,1,-33.432026,-70.658283,AV. MAPOCHO 1540
640,518.2049999999999,3.326633,3,-33.432762,-70.686501,AV. MAPOCHO 159
641,429.044,3.6794029999999998,2,-33.432762,-70.686501,AV. MAPOCHO 1601
642,1042.957,7.730448000000001,4,-33.4322458,-70.6700658,AV. MAPOCHO 2352
643,18.614,0.070756,1,-33.432762,-70.686501,AV. MAPOCHO 244
644,144.814,0.802917,1,-33.43258037959183,-70.67704056938776,AV. MAPOCHO 2979
645,97.248,0.7991199999999999,1,-33.432743900000006,-70.67708009387755,AV. MAPOCHO 2988
646,169.67,0.8060039999999999,1,-33.4325944,-70.6771851,AV. MAPOCHO 2999
647,210.029,1.403607,2,-33.432762,-70.686501,AV. MAPOCHO 4034
648,868.6260000000001,5.513108,5,-33.43231273781036,-70.6598401291291,AV. MAPOCHO 4083
649,216.301,1.261637,2,-33.432762,-70.686501,AV. MAPOCHO 4268
650,532.826,3.8792720000000003,2,-33.432762,-70.686501,AV. MAPOCHO 4335
651,539.638,3.7730360000000003,2,-33.432762,-70.686501,AV. MAPOCHO 4491
652,432.932,2.435003,2,-33.432762,-70.686501,AV. MAPOCHO 4504
653,107.642,0.884729,1,-33.432762,-70.686501,AV. MAPOCHO 4637
654,195.315,1.249554,1,-33.432762,-70.686501,AV. MAPOCHO 4652
655,691.666,4.257606,3,-33.432762,-70.686501,AV. MAPOCHO 4726
656,440.904,3.0720089999999995,2,-33.432762,-70.686501,AV. MAPOCHO 5003
657,197.138,1.4211580000000001,2,-33.432762,-70.686501,AV. MAPOCHO 5094
658,61.678,0.149201,1,-33.432762,-70.686501,AV. MAPOCHO 517
659,83.337,0.478858,1,-33.432762,-70.686501,AV. MAPOCHO 5244
660,227.789,1.902284,1,-33.432762,-70.686501,AV. MAPOCHO 5324
661,408.77200000000005,3.0074319999999997,3,-33.432762,-70.686501,AV. MAPOCHO 5583
662,217.159,0.9796400000000001,2,-33.432762,-70.686501,AV. MAPOCHO 5663
663,632.159,5.05264,1,-33.432762,-70.686501,AV. MAPOCHO 5746
664,145.74399999999997,0.809576,2,-33.432762,-70.686501,AV. MAPOCHO 6168
665,271.322,1.600892,2,-33.432762,-70.686501,AV. MAPOCHO 6648
666,523.335,4.149957000000001,3,-33.432762,-70.686501,AV. MAPOCHO 6728
667,60.238,0.153577,1,-33.432762,-70.686501,AV. MAPOCHO 6909
668,126.672,0.957967,1,-33.432762,-70.686501,AV. MAPOCHO 696
669,96.433,0.821937,1,-33.432762,-70.686501,AV. MAPOCHO 7470
670,142.257,0.822747,1,-33.432762,-70.686501,AV. MAPOCHO 7659
671,20.686,0.155298,1,-33.432762,-70.686501,AV. MAPOCHO 7680
672,542.717,4.115354,3,-33.432762,-70.686501,AV. MAPOCHO 7796
673,184.632,1.077979,1,-33.432762,-70.686501,AV. MAPOCHO 7833
674,619.879,5.465956,2,-33.432762,-70.686501,AV. MAPOCHO 7888
675,369.573,2.296466,2,-33.432762,-70.686501,AV. MAPOCHO 7956
676,116.937,0.480311,1,-33.432762,-70.686501,AV. MAPOCHO 8002
677,433.796,3.422735,2,-33.432762,-70.686501,AV. MAPOCHO 8056
678,490.457,3.1689939999999996,5,-33.432762,-70.686501,AV. MAPOCHO 8108
679,72.727,0.46761,1,-33.432762,-70.686501,AV. MAPOCHO 8970
680,743.956,5.020461,2,-33.432762,-70.686501,AV. MAPOCHO 8992
681,224.68400000000003,1.56283,2,-33.432762,-70.686501,AV. MAPOCHO 9185
682,757.596,5.784126,3,-33.432762,-70.686501,AV. MAPOCHO 934
683,39.189,0.163793,1,-33.432762,-70.686501,AV. MAPOCHO 9365
684,303.21,1.813844,2,-33.432762,-70.686501,AV. MAPOCHO 9405
685,249.717,1.860546,1,-33.432762,-70.686501,AV. MAPOCHO 9476
686,43.902,0.175786,1,-33.432762,-70.686501,AV. MAPOCHO 9524
687,190.52,0.9981340000000001,2,-33.432762,-70.686501,AV. MAPOCHO 9761
688,182.482,1.209685,1,-33.432762,-70.686501,AV. MAPOCHO 9885
689,1016.487,6.595794,4,-33.4593725,-70.6476882,AV. MATTA 1017
690,182.92200000000003,1.527527,2,-33.4599278,-70.6512519,AV. MATTA 1259
691,652.0,3.914026,5,-33.4599247,-70.6527236,AV. MATTA 1351
692,241.837,1.3553790000000001,3,-33.45799120274538,-70.64211682398948,AV. MATTA 1637
693,267.055,1.841642,1,-33.45799120274538,-70.64211682398948,AV. MATTA 1890
694,26.696,0.104615,1,-33.49726616666666,-70.67087236666667,AV. MATTA 1936
695,697.447,5.086155,4,-33.45799120274538,-70.64211682398948,AV. MATTA 1939
696,565.7860000000001,3.990734,3,-33.45799120274538,-70.64211682398948,AV. MATTA 2130
697,314.996,1.991219,2,-33.45799120274538,-70.64211682398948,AV. MATTA 2150
698,282.73,1.446072,2,-33.45799120274538,-70.64211682398948,AV. MATTA 2502
699,223.011,1.95587,1,-33.45799120274538,-70.64211682398948,AV. MATTA 2587
700,516.832,3.370819,2,-33.45799120274538,-70.64211682398948,AV. MATTA 2703
701,367.575,3.00524,3,-33.45799120274538,-70.64211682398948,AV. MATTA 2839
702,511.852,2.798219,3,-33.45799120274538,-70.64211682398948,AV. MATTA 2957
703,128.77100000000002,0.664639,2,-33.4564073,-70.6336785,AV. MATTA 306
704,612.2760000000001,4.483789,3,-33.45799120274538,-70.64211682398948,AV. MATTA 3173
705,488.712,3.5201010000000004,3,-33.45799120274538,-70.64211682398948,AV. MATTA 3211
706,204.788,0.879048,2,-33.45799120274538,-70.64211682398948,AV. MATTA 3621
707,53.725,0.310007,1,-33.45799120274538,-70.64211682398948,AV. MATTA 3990
708,239.626,1.946557,2,-33.45799120274538,-70.64211682398948,AV. MATTA 4095
709,937.629,6.96603,4,-33.45799120274538,-70.64211682398948,AV. MATTA 4411
710,688.7570000000001,4.263241,3,-33.45799120274538,-70.64211682398948,AV. MATTA 4483
711,220.31799999999998,1.279866,2,-33.45799120274538,-70.64211682398948,AV. MATTA 4519
712,140.097,0.715849,3,-33.45799120274538,-70.64211682398948,AV. MATTA 4672
713,132.30599999999998,0.8926670000000001,1,-33.45799120274538,-70.64211682398948,AV. MATTA 4868
714,373.207,2.873755,1,-33.457687,-70.6397239,AV. MATTA 504
715,246.84199999999998,1.490102,2,-33.45799120274538,-70.64211682398948,AV. MATTA 5052
716,512.847,3.4288800000000004,3,-33.45799120274538,-70.64211682398948,AV. MATTA 5146
717,317.319,2.095821,3,-33.45799120274538,-70.64211682398948,AV. MATTA 5370
718,290.90999999999997,1.938514,2,-33.45799120274538,-70.64211682398948,AV. MATTA 5475
719,450.808,3.0026080000000004,4,-33.45799120274538,-70.64211682398948,AV. MATTA 5603
720,7.815,0.009294,1,-33.45799120274538,-70.64211682398948,AV. MATTA 5760
721,145.935,0.77278,1,-33.45799120274538,-70.64211682398948,AV. MATTA 5768
722,473.96999999999997,2.8202879999999997,4,-33.45799120274538,-70.64211682398948,AV. MATTA 5936
723,258.708,2.046046,1,-33.45799120274538,-70.64211682398948,AV. MATTA 5966
724,8.579,0.0272999999999999,1,-33.45799120274538,-70.64211682398948,AV. MATTA 6051
725,85.036,0.46404,1,-33.45799120274538,-70.64211682398948,AV. MATTA 6085
726,150.481,1.041812,1,-33.45799120274538,-70.64211682398948,AV. MATTA 6279
727,597.9739999999999,4.192541,3,-33.45799120274538,-70.64211682398948,AV. MATTA 6450
728,409.367,3.674032,1,-33.45799120274538,-70.64211682398948,AV. MATTA 6821
729,280.19,2.223002,2,-33.45799120274538,-70.64211682398948,AV. MATTA 6992
730,443.083,2.9155810000000004,2,-33.45799120274538,-70.64211682398948,AV. MATTA 7154
731,277.448,2.051367,2,-33.45799120274538,-70.64211682398948,AV. MATTA 7432
732,140.282,0.8313699999999999,1,-33.45799120274538,-70.64211682398948,AV. MATTA 7533
733,19.957,0.116642,1,-33.45799120274538,-70.64211682398948,AV. MATTA 7685
734,394.355,2.57364,3,-33.45799120274538,-70.64211682398948,AV. MATTA 7753
735,206.269,1.131278,1,-33.45799120274538,-70.64211682398948,AV. MATTA 7845
736,368.878,2.807233,1,-33.45799120274538,-70.64211682398948,AV. MATTA 8154
737,270.272,2.113077,1,-33.45799120274538,-70.64211682398948,AV. MATTA 8227
738,427.628,2.563217,3,-33.45799120274538,-70.64211682398948,AV. MATTA 8387
739,134.681,0.970427,1,-33.45799120274538,-70.64211682398948,AV. MATTA 8447
740,208.803,1.163198,2,-33.45799120274538,-70.64211682398948,AV. MATTA 8464
741,37.566,0.117683,1,-33.45799120274538,-70.64211682398948,AV. MATTA 9009
742,17.982,0.074223,1,-33.45799120274538,-70.64211682398948,AV. MATTA 9543
743,59.588,0.307989,1,-33.45799120274538,-70.64211682398948,AV. MATTA 9752
744,1236.168,8.762639,5,-33.5179575,-70.7573922,AV. PAJARITOS 1016
745,431.948,3.091561,2,-33.5177306,-70.7573933,AV. PAJARITOS 1039
746,542.758,4.058389,2,-33.5150517,-70.7574129,AV. PAJARITOS 1316
747,21.618,0.074328,1,-33.52570537272727,-70.75745315454546,AV. PAJARITOS 146
748,319.475,2.225417,1,-33.51207972857143,-70.75715611428572,AV. PAJARITOS 1673
749,527.389,4.015026,6,-33.5081917,-70.7574536,AV. PAJARITOS 2107
750,137.817,1.184085,1,-33.5074321,-70.757437,AV. PAJARITOS 2168
751,495.59299999999996,3.111509,2,-33.5249543,-70.75705955000001,AV. PAJARITOS 235
752,366.673,2.3885259999999997,3,-33.504938510101006,-70.75759291919192,AV. PAJARITOS 2452
753,335.604,2.6622120000000002,2,-33.5047358070707,-70.75759334343434,AV. PAJARITOS 2476
754,565.525,4.339543,4,-33.50416148181818,-70.75759454545454,AV. PAJARITOS 2544
755,197.32,1.096574,3,-33.5032387,-70.7574512,AV. PAJARITOS 2670
756,416.154,3.769945,1,-33.50103093431373,-70.75715741176471,AV. PAJARITOS 2777
757,196.67,1.716277,1,-33.5024499,-70.7574515,AV. PAJARITOS 2792
758,229.527,1.232391,3,-33.500892972549025,-70.75715877058823,AV. PAJARITOS 2819
759,140.348,1.048329,1,-33.50059734019608,-70.75716168235294,AV. PAJARITOS 2909
760,108.322,0.712414,2,-33.52448301153846,-70.75704068846154,AV. PAJARITOS 297
761,90.533,0.547574,2,-33.4980481,-70.7570938666619,AV. PAJARITOS 3195
762,323.941,1.805925,1,-33.497912025000005,-70.75726111,AV. PAJARITOS 3313
763,231.82299999999998,1.369111,2,-33.495437340845065,-70.75723082676056,AV. PAJARITOS 3461
764,241.37599999999998,1.161011,2,-33.4947315,-70.757285,AV. PAJARITOS 3514
765,141.088,0.95213,1,-33.4941937,-70.7570315,AV. PAJARITOS 3548
766,510.245,2.788053,4,-33.4931941,-70.7560064,AV. PAJARITOS 3626
767,186.365,0.871507,1,-33.4888372,-70.7521368,AV. PAJARITOS 3649
768,160.31400000000002,0.986793,2,-33.4929128,-70.7554947,AV. PAJARITOS 3656
769,243.506,1.232843,1,-33.492739,-70.7551672,AV. PAJARITOS 3675
770,112.962,0.961215,1,-33.4885546,-70.7518867,AV. PAJARITOS 3684
771,22.868,0.092524,1,-33.5242480509434,-70.75744203584905,AV. PAJARITOS 372
772,8.764,0.029983,1,-33.4915217,-70.7534013,AV. PAJARITOS 3788
773,90.935,0.675011,1,-33.524114332692314,-70.7570427673077,AV. PAJARITOS 391
774,139.059,0.859493,2,-33.4845309,-70.7465304,AV. PAJARITOS 4330
775,134.509,0.985086,1,-33.4816044,-70.745352,AV. PAJARITOS 4468
776,236.767,1.288593,1,-33.4800914,-70.7442017,AV. PAJARITOS 4612
777,801.71,6.1022039999999995,3,-33.4792076,-70.7426405,AV. PAJARITOS 4700
778,366.15,2.142195,2,-33.4766073,-70.7406422,AV. PAJARITOS 4944
779,555.75,4.007319000000001,4,-33.475885850000004,-70.73994677,AV. PAJARITOS 5193
780,550.225,4.252727,1,-33.473179228571425,-70.7378717755102,AV. PAJARITOS 5435
781,103.31,0.677899,1,-33.4724834,-70.7374652,AV. PAJARITOS 5513
782,233.27700000000002,1.420551,3,-33.471312525,-70.73590915833333,AV. PAJARITOS 5711
783,130.185,0.39335,2,-33.488076083068606,-70.75138480605311,AV. PAJARITOS 5796
784,666.289,4.729775,3,-33.488076083068606,-70.75138480605311,AV. PAJARITOS 5937
785,293.943,2.007571,2,-33.488076083068606,-70.75138480605311,AV. PAJARITOS 6127
786,58.139,0.3566769999999999,1,-33.521135077215185,-70.75707018734177,AV. PAJARITOS 619
787,77.22999999999999,0.359909,1,-33.488076083068606,-70.75138480605311,AV. PAJARITOS 6316
788,50.658,0.391903,1,-33.488076083068606,-70.75138480605311,AV. PAJARITOS 6452
789,226.194,1.429457,1,-33.488076083068606,-70.75138480605311,AV. PAJARITOS 6489
790,5.138,0.03347,1,-33.52094687974683,-70.7570707443038,AV. PAJARITOS 663
791,241.876,1.641386,1,-33.488076083068606,-70.75138480605311,AV. PAJARITOS 6860
792,582.61,4.526181,4,-33.488076083068606,-70.75138480605311,AV. PAJARITOS 7032
793,311.616,2.374967,1,-33.5207395,-70.75737,AV. PAJARITOS 734
794,110.334,0.808815,1,-33.5207099,-70.75737,AV. PAJARITOS 737
795,630.606,5.4544630000000005,3,-33.488076083068606,-70.75138480605311,AV. PAJARITOS 7516
796,87.522,0.6697609999999999,1,-33.488076083068606,-70.75138480605311,AV. PAJARITOS 7853
797,407.15599999999995,2.892404,3,-33.488076083068606,-70.75138480605311,AV. PAJARITOS 8228
798,197.153,1.329996,1,-33.488076083068606,-70.75138480605311,AV. PAJARITOS 8388
799,71.87299999999999,0.392536,1,-33.488076083068606,-70.75138480605311,AV. PAJARITOS 8543
800,362.421,3.0593899999999996,2,-33.488076083068606,-70.75138480605311,AV. PAJARITOS 8544
801,125.411,0.867878,1,-33.488076083068606,-70.75138480605311,AV. PAJARITOS 8593
802,104.328,0.7349359999999999,2,-33.488076083068606,-70.75138480605311,AV. PAJARITOS 8764
803,158.922,0.7778740000000001,1,-33.488076083068606,-70.75138480605311,AV. PAJARITOS 8829
804,406.09799999999996,2.958759,2,-33.488076083068606,-70.75138480605311,AV. PAJARITOS 9008
805,304.56600000000003,1.704524,4,-33.488076083068606,-70.75138480605311,AV. PAJARITOS 9174
806,821.528,5.462833,6,-33.5187763,-70.7573866,AV. PAJARITOS 933
807,104.208,0.669408,1,-33.488076083068606,-70.75138480605311,AV. PAJARITOS 9448
808,341.34499999999997,2.437979,3,-33.488076083068606,-70.75138480605311,AV. PAJARITOS 9591
809,704.335,5.04915,3,-33.488076083068606,-70.75138480605311,AV. PAJARITOS 9628
810,229.265,1.827033,2,-33.5262195,-70.7569486,AV. PAJARITOS 97
811,48.937000000000005,0.187956,1,-33.488076083068606,-70.75138480605311,AV. PAJARITOS 9911
812,803.837,5.667085,4,-33.488076083068606,-70.75138480605311,AV. PAJARITOS 9996
813,252.33300000000003,1.7162160000000002,2,-33.43699227826087,-70.60800879130434,AV. PEDRO DE VALDIVIA 1553
814,29.507,0.066118,1,-33.438130948,-70.607713294,AV. PEDRO DE VALDIVIA 1687
815,593.519,4.258827,2,-33.438945,-70.6073256,AV. PEDRO DE VALDIVIA 1748
816,546.376,3.8701160000000003,2,-33.4393373,-70.6071446,AV. PEDRO DE VALDIVIA 1787
817,354.619,1.8000820000000002,1,-33.443782,-70.606382,AV. PEDRO DE VALDIVIA 2288
818,519.444,3.075553,2,-33.44511795769231,-70.60638183846154,AV. PEDRO DE VALDIVIA 2479
819,291.086,1.3635730000000001,3,-33.4458416,-70.6060958,AV. PEDRO DE VALDIVIA 2536
820,146.29299999999998,0.776272,1,-33.4516337,-70.6051104,AV. PEDRO DE VALDIVIA 3187
821,130.142,0.710562,1,-33.4267071,-70.6111912,AV. PEDRO DE VALDIVIA 353
822,141.02,0.8545440000000001,1,-33.4557587,-70.60517,AV. PEDRO DE VALDIVIA 3595
823,119.371,1.048844,1,-33.455987,-70.60509915918368,AV. PEDRO DE VALDIVIA 3626
824,198.951,1.530512,2,-33.457367524999995,-70.60555932647058,AV. PEDRO DE VALDIVIA 3769
825,442.73199999999997,2.867954,3,-33.457581275,-70.60559188529412,AV. PEDRO DE VALDIVIA 3805
826,140.002,1.292364,1,-33.45759315,-70.60559369411764,AV. PEDRO DE VALDIVIA 3807
827,62.185,0.47752,1,-33.463314605050506,-70.60623798484849,AV. PEDRO DE VALDIVIA 4352
828,153.987,0.716423,1,-33.463943688,-70.606522622,AV. PEDRO DE VALDIVIA 4433
829,45.399,0.336164,1,-33.46445214040404,-70.60642337878787,AV. PEDRO DE VALDIVIA 4492
830,69.778,0.469659,1,-33.46610691828572,-70.60662423314285,AV. PEDRO DE VALDIVIA 4632
831,155.454,0.6053390000000001,1,-33.47653059387755,-70.60613964897959,AV. PEDRO DE VALDIVIA 5776
832,207.005,1.51644,1,-33.47779171851852,-70.60595390740741,AV. PEDRO DE VALDIVIA 5865
833,310.747,2.318008,1,-33.47833791111111,-70.60581817777778,AV. PEDRO DE VALDIVIA 5930
834,235.753,1.281731,1,-33.47859869382716,-70.60598569753087,AV. PEDRO DE VALDIVIA 5965
835,215.307,1.426546,1,-33.479590918120806,-70.60579589395974,AV. PEDRO DE VALDIVIA 6052
836,346.718,2.0755,1,-33.428827,-70.6104068,AV. PEDRO DE VALDIVIA 613
837,170.617,1.222878,1,-33.481403288590606,-70.6058649704698,AV. PEDRO DE VALDIVIA 6268
838,131.622,1.024257,2,-33.4293062,-70.6102234,AV. PEDRO DE VALDIVIA 666
839,11.633,0.06495,2,-33.487187465,-70.60611766,AV. PEDRO DE VALDIVIA 6852
840,549.344,4.455969,2,-33.489901842857144,-70.60646732857143,AV. PEDRO DE VALDIVIA 7181
841,517.669,4.132848,2,-33.446682,-70.605953,AV. PEDRO DE VALDIVIA 7852
842,208.65,1.441036,1,-33.446682,-70.605953,AV. PEDRO DE VALDIVIA 8011
843,109.22,0.572686,3,-33.446682,-70.605953,AV. PEDRO DE VALDIVIA 8264
844,354.43,2.430603,1,-33.446682,-70.605953,AV. PEDRO DE VALDIVIA 8408
845,224.22899999999998,1.231684,3,-33.446682,-70.605953,AV. PEDRO DE VALDIVIA 8517
846,40.039,0.359936,1,-33.446682,-70.605953,AV. PEDRO DE VALDIVIA 8568
847,339.20300000000003,2.495421,1,-33.446682,-70.605953,AV. PEDRO DE VALDIVIA 8574
848,170.605,1.007855,1,-33.446682,-70.605953,AV. PEDRO DE VALDIVIA 9052
849,69.594,0.346445,1,-33.446682,-70.605953,AV. PEDRO DE VALDIVIA 9126
850,231.088,1.591475,2,-33.446682,-70.605953,AV. PEDRO DE VALDIVIA 9132
851,621.989,4.806029,2,-33.446682,-70.605953,AV. PEDRO DE VALDIVIA 9478
852,299.513,1.9291989999999999,3,-33.4321147,-70.609253,AV. PEDRO DE VALDIVIA 968
853,373.408,2.534773,3,-33.446682,-70.605953,AV. PEDRO DE VALDIVIA 9814
854,211.035,1.298867,2,-33.446682,-70.605953,AV. PEDRO DE VALDIVIA 9956
855,124.76,0.941564,1,-33.4301183,-70.6224962,AV. PROVIDENCIA 1084
856,759.914,4.8007670000000005,2,-33.42909931717172,-70.6204998969697,AV. PROVIDENCIA 1261
857,204.114,1.211885,1,-33.4281536,-70.6183503,AV. PROVIDENCIA 1433
858,84.686,0.411027,1,-33.427328,-70.6168958,AV. PROVIDENCIA 1570
859,207.544,1.365234,2,-33.42649830229008,-70.61543438396947,AV. PROVIDENCIA 1687
860,52.419,0.2453679999999999,1,-33.4830035967742,-70.7436999967742,AV. PROVIDENCIA 178
861,434.616,3.024672,2,-33.4244564,-70.6134849,AV. PROVIDENCIA 1929
862,553.05,3.4979060000000004,2,-33.424248,-70.6132664,AV. PROVIDENCIA 1951
863,313.27,2.381717,1,-33.4236798,-70.6121846,AV. PROVIDENCIA 2001
864,165.552,0.968913,1,-33.4191258,-70.6037758,AV. PROVIDENCIA 2524
865,428.77599999999995,2.5772190000000004,3,-33.4185123,-70.6022232,AV. PROVIDENCIA 2654
866,173.374,1.191427,1,-33.4358863,-70.6303116,AV. PROVIDENCIA 270
867,129.92000000000002,0.4971379999999999,1,-33.43307993353561,-70.62608343748443,AV. PROVIDENCIA 2855
868,110.549,0.377321,1,-33.43307993353561,-70.62608343748443,AV. PROVIDENCIA 2918
869,15.394,0.060008,1,-33.43307993353561,-70.62608343748443,AV. PROVIDENCIA 3018
870,241.153,1.823549,1,-33.435086638100124,-70.62889344723304,AV. PROVIDENCIA 3054
871,472.996,2.736763,2,-33.43606751567123,-70.63111504939877,AV. PROVIDENCIA 3090
872,110.554,0.664933,1,-33.43606751567123,-70.63111504939877,AV. PROVIDENCIA 3337
873,513.509,3.3019510000000003,5,-33.435086638100124,-70.62889344723304,AV. PROVIDENCIA 3544
874,375.131,2.334326,2,-33.435086638100124,-70.62889344723304,AV. PROVIDENCIA 4048
875,222.025,0.95563,1,-33.43606751567123,-70.63111504939877,AV. PROVIDENCIA 4079
876,816.601,6.012773,3,-33.43307993353561,-70.62608343748443,AV. PROVIDENCIA 4139
877,170.255,1.333339,2,-33.43307993353561,-70.62608343748443,AV. PROVIDENCIA 4190
878,137.25900000000001,0.728841,2,-33.435086638100124,-70.62889344723304,AV. PROVIDENCIA 4275
879,232.155,1.846601,2,-33.43606751567123,-70.63111504939877,AV. PROVIDENCIA 4309
880,295.814,2.069837,4,-33.435086638100124,-70.62889344723304,AV. PROVIDENCIA 4440
881,139.74,0.973435,1,-33.435086638100124,-70.62889344723304,AV. PROVIDENCIA 4502
882,507.832,3.219737,4,-33.43307993353561,-70.62608343748443,AV. PROVIDENCIA 4618
883,940.476,6.545048,5,-33.435086638100124,-70.62889344723304,AV. PROVIDENCIA 4623
884,151.512,1.050829,1,-33.43307993353561,-70.62608343748443,AV. PROVIDENCIA 4638
885,94.652,0.687,1,-33.435086638100124,-70.62889344723304,AV. PROVIDENCIA 4701
886,418.216,2.392323,4,-33.435086638100124,-70.62889344723304,AV. PROVIDENCIA 4727
887,118.476,0.790955,1,-33.435086638100124,-70.62889344723304,AV. PROVIDENCIA 4765
888,46.054,0.196215,1,-33.43307993353561,-70.62608343748443,AV. PROVIDENCIA 5058
889,357.506,2.9323320000000006,1,-33.43307993353561,-70.62608343748443,AV. PROVIDENCIA 5117
890,129.894,0.8275600000000001,1,-33.43606751567123,-70.63111504939877,AV. PROVIDENCIA 5213
