Fecha de despacho Solicitada,node_id,n_pedidos,monto_total_nodo_dia,volumen_total_nodo_dia_m3,peso_total_nodo_dia_kg,lat_final,lon_final,direccion_normalizada,node_id_deposito,lat_deposito,lon_deposito,fecha,uso_capacidad_vol_pct,uso_capacidad_peso_pct,excede_volumen_camion,excede_peso_camion,dist_deposito_km,angulo_rad,angulo_grados,sector_angular,carga_relativa_max,cluster_id_global,cluster_id_dia,vol_acum_cluster,peso_acum_cluster,nodos_acum_cluster,ventana,score_exigencia
2026-12-05,492,1,79722,1.508811,212.257,-33.44654144285714,-70.66405247142858,Av. Libertador Bernardo O Higgins 2045,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0335291333333333,0.0283009333333333,False,False,3.0226262156653205,-0.6870569931507027,320.63453400751604,7,0.0335291333333333,23,6,6.508907,860.017,2,PM,10.887186938411983
2026-12-05,1641,1,132743,0.583147,112.899,-33.439218836734696,-70.65715035102042,Calle Compañía de Jesús 1424,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0129588222222222,0.0150532,False,False,3.085485854274725,-0.3713749369505813,338.7217834957946,7,0.0150532,23,6,7.092054,972.916,3,PM,10.887186938411983
2026-12-05,2168,1,163034,3.376867,357.9,-33.436656955578805,-70.65568127045138,Calle Teatinos 7022,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0750414888888888,0.04772,False,False,3.104696628351146,-0.2825052362668264,343.8136422715647,7,0.0750414888888888,23,6,10.468921,1330.816,4,PM,10.887186938411983
2026-12-05,2175,1,211760,1.678496,183.602,-33.436656955578805,-70.65568127045138,Calle Teatinos 7534,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0372999111111111,0.0244802666666666,False,False,3.104696628351146,-0.2825052362668264,343.8136422715647,7,0.0372999111111111,23,6,12.147417,1514.418,5,PM,10.887186938411983
2026-12-05,1933,1,170906,1.5580349999999998,217.186,-33.43452185756808,-70.65443829443069,Calle Morandé 5902,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0346229999999999,0.0289581333333333,False,False,3.1466191490026816,-0.2110822849803714,347.90587594064704,7,0.0346229999999999,23,6,13.705452,1731.604,6,PM,10.887186938411983
2026-12-05,1950,1,163503,0.51196,185.58,-33.43452185756808,-70.65443829443069,Calle Morandé 7758,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0113768888888888,0.024744,False,False,3.1466191490026816,-0.2110822849803714,347.90587594064704,7,0.024744,23,6,14.217412,1917.184,7,PM,10.887186938411983
2026-12-05,224,1,157814,1.420352,179.701,-33.430113,-70.653323,Av. Independencia 6313,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0315633777777777,0.0239601333333333,False,False,3.164866207510601,-0.077251537792731,355.5738129235812,7,0.0315633777777777,23,6,15.637764,2096.885,8,PM,10.887186938411983
2026-12-05,243,1,105275,0.994723,159.264,-33.430113,-70.653323,Av. Independencia 8901,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0221049555555555,0.0212352,False,False,3.164866207510601,-0.077251537792731,355.5738129235812,7,0.0221049555555555,24,7,0.994723,159.264,1,AM,13.70235821160743
2026-12-05,2077,1,244617,0.641994,114.69,-33.43644370408163,-70.6544989489796,Calle Santo Domingo 1221,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0142665333333333,0.015292,False,False,3.201069822564446,-0.266780284692538,344.71461562981904,7,0.015292,24,7,1.636717,273.954,2,AM,13.70235821160743
2026-12-05,2076,1,305291,0.301533,99.569,-33.43618697111111,-70.65202458666666,Calle Santo Domingo 1055,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0067007333333333,0.0132758666666666,False,False,3.41182459922264,-0.2419956828537284,346.134668712095,7,0.0132758666666666,24,7,1.93825,373.523,3,AM,13.70235821160743
2026-12-05,1773,1,140018,0.373324,43.643,-33.43969907361054,-70.65168277752262,Calle Huérfanos 4079,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0082960888888888,0.0058190666666666,False,False,3.571692109400136,-0.330533726252171,341.0618124990181,7,0.0082960888888888,24,7,2.311574,417.16600000000005,4,AM,13.70235821160743
2026-12-05,1780,2,212798,1.122271,178.051,-33.43969907361054,-70.65168277752262,Calle Huérfanos 4859,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0249393555555555,0.0237401333333333,False,False,3.571692109400136,-0.330533726252171,341.0618124990181,7,0.0249393555555555,24,7,3.4338450000000003,595.2170000000001,5,AM,13.70235821160743
2026-12-05,1793,1,73205,3.549594,370.26,-33.43969907361054,-70.65168277752262,Calle Huérfanos 6471,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0788798666666666,0.049368,False,False,3.571692109400136,-0.330533726252171,341.0618124990181,7,0.0788798666666666,24,7,6.983439000000001,965.477,6,AM,13.70235821160743
2026-12-05,1795,1,112454,0.633996,96.716,-33.43969907361054,-70.65168277752262,Calle Huérfanos 7037,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0140888,0.0128954666666666,False,False,3.571692109400136,-0.330533726252171,341.0618124990181,7,0.0140888,24,7,7.617435,1062.193,7,AM,13.70235821160743
2026-12-05,1799,1,47412,0.180749,47.241,-33.43969907361054,-70.65168277752262,Calle Huérfanos 8536,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0040166444444444,0.0062988,False,False,3.571692109400136,-0.330533726252171,341.0618124990181,7,0.0062988,24,7,7.798184,1109.434,8,AM,13.70235821160743
2026-12-05,1804,1,154564,1.393939,213.679,-33.439705486792455,-70.65072353018867,Calle Huérfanos 996,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0309764222222222,0.0284905333333333,False,False,3.654440118828032,-0.3226144851056229,341.51555159366166,7,0.0309764222222222,24,7,9.192123,1323.113,9,AM,13.70235821160743
2026-12-05,1979,1,52773,1.667393,181.687,-33.43487534738776,-70.64887247008978,Calle San Antonio 4090,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0370531777777777,0.0242249333333333,False,False,3.65777306650862,-0.1901034190448721,349.1078764177219,7,0.0370531777777777,24,7,10.859516,1504.8000000000002,10,AM,13.70235821160743
2026-12-05,948,1,174252,1.021811,166.241,-33.431874,-70.647723,Av. Recoleta 6597,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0227069111111111,0.0221654666666666,False,False,3.703290705950873,-0.1105121946264943,353.6681176631735,7,0.0227069111111111,24,7,11.881327,1671.0410000000002,11,AM,13.70235821160743
2026-12-05,1686,1,205612,0.5921690000000001,111.496,-33.43949515564987,-70.64953513821996,Calle Estado 1081,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0131593111111111,0.0148661333333333,False,False,3.7486408741037023,-0.3080661068463332,342.34911226667884,7,0.0148661333333333,24,7,12.473496,1782.5370000000005,12,AM,13.70235821160743
2026-12-05,1705,1,188630,2.017478,236.778,-33.43949515564987,-70.64953513821996,Calle Estado 3858,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0448328444444444,0.0315704,False,False,3.7486408741037023,-0.3080661068463332,342.34911226667884,7,0.0448328444444444,24,7,14.490974,2019.3150000000005,13,AM,13.70235821160743
2026-12-05,1714,1,138462,0.631019,143.437,-33.43949515564987,-70.64953513821996,Calle Estado 4661,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0140226444444444,0.0191249333333333,False,False,3.7486408741037023,-0.3080661068463332,342.34911226667884,7,0.0191249333333333,24,7,15.121993000000002,2162.7520000000004,14,AM,13.70235821160743
2026-12-05,1741,1,187811,0.46551,84.25,-33.43949515564987,-70.64953513821996,Calle Estado 8180,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0103446666666666,0.0112333333333333,False,False,3.7486408741037023,-0.3080661068463332,342.34911226667884,7,0.0112333333333333,24,7,15.587503000000002,2247.0020000000004,15,AM,13.70235821160743
2026-12-05,1747,1,155873,0.407222,68.773,-33.43949515564987,-70.64953513821996,Calle Estado 8982,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0090493777777777,0.0091697333333333,False,False,3.7486408741037023,-0.3080661068463332,342.34911226667884,7,0.0091697333333333,24,7,15.994725000000004,2315.7750000000005,16,AM,13.70235821160743
2026-12-05,1964,1,106916,0.506652,88.802,-33.4427141,-70.64758206666667,Calle San Antonio 17,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0112589333333333,0.0118402666666666,False,False,4.054433794851278,-0.3663111522921677,339.01191698508484,7,0.0118402666666666,25,8,0.506652,88.802,1,PM,13.475125258026685
2026-12-05,1866,1,168346,1.937913,328.576,-33.43643036666666,-70.64363440833333,Calle Monjitas 403,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0430647333333333,0.0438101333333333,False,False,4.170659992963171,-0.202161317799253,348.4170097092998,7,0.0438101333333333,25,8,2.444565,417.378,2,PM,13.475125258026685
2026-12-05,2043,1,96299,0.746338,98.87,-33.4510802,-70.6506729,Calle San Diego 439,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0165852888888888,0.0131826666666666,False,False,4.292157285259018,-0.5725299078177254,327.19645263703023,7,0.0165852888888888,25,8,3.190903,516.248,3,PM,13.475125258026685
2026-12-05,1877,1,188529,4.642483,534.608,-33.436639090107406,-70.64200400967839,Calle Monjitas 5985,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.1031662888888889,0.0712810666666666,False,False,4.323141098566908,-0.1995009840453084,348.56943560549706,7,0.1031662888888889,25,8,7.833386,1050.856,4,PM,13.475125258026685
2026-12-05,1879,1,137588,0.432155,54.919,-33.436639090107406,-70.64200400967839,Calle Monjitas 6053,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0096034444444444,0.0073225333333333,False,False,4.323141098566908,-0.1995009840453084,348.56943560549706,7,0.0096034444444444,25,8,8.265541,1105.775,5,PM,13.475125258026685
2026-12-05,1883,1,198496,0.2320549999999999,62.618,-33.436639090107406,-70.64200400967839,Calle Monjitas 6910,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0051567777777777,0.0083490666666666,False,False,4.323141098566908,-0.1995009840453084,348.56943560549706,7,0.0083490666666666,25,8,8.497596000000001,1168.393,6,PM,13.475125258026685
2026-12-05,1817,1,319001,0.3234679999999999,40.509,-33.43731790255185,-70.64174538474282,Calle Merced 3073,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0071881777777777,0.0054012,False,False,4.364748051781916,-0.2126834073590093,347.8141383858671,7,0.0071881777777777,25,8,8.821064000000002,1208.902,7,PM,13.475125258026685
2026-12-05,1843,1,138762,1.61727,210.463,-33.43731790255185,-70.64174538474282,Calle Merced 7933,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0359393333333333,0.0280617333333333,False,False,4.364748051781916,-0.2126834073590093,347.8141383858671,7,0.0359393333333333,25,8,10.438334,1419.365,8,PM,13.475125258026685
2026-12-05,1507,1,173787,0.657142,73.828,-33.452475519393765,-70.64863131734094,Calle Arturo Prat 4790,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0146031555555555,0.0098437333333333,False,False,4.5369039656375625,-0.5739804777944114,327.11334109947774,7,0.0146031555555555,25,8,11.095476,1493.193,9,PM,13.475125258026685
2026-12-05,1536,1,155282,0.691964,95.352,-33.452475519393765,-70.64863131734094,Calle Arturo Prat 9631,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0153769777777777,0.0127136,False,False,4.5369039656375625,-0.5739804777944114,327.11334109947774,7,0.0153769777777777,25,8,11.787440000000002,1588.545,10,PM,13.475125258026685
2026-12-05,691,1,199679,0.2234769999999999,36.238,-33.4599247,-70.6527236,Av. Matta 1351,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0049661555555555,0.0048317333333333,False,False,4.826275510306077,-0.7538029963912719,316.8102697224649,7,0.0049661555555555,25,8,12.010917,1624.783,11,PM,13.475125258026685
2026-12-05,525,1,71801,0.986201,123.074,-33.43727432605919,-70.63520991535643,Av. Libertador Bernardo O Higgins 6436,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0219155777777777,0.0164098666666666,False,False,4.953140506115511,-0.1858394182600364,349.35218566653344,7,0.0219155777777777,25,8,12.997118,1747.8570000000002,12,PM,13.475125258026685
2026-12-05,2018,1,169458,2.157006,243.089,-33.459987,-70.648912,Calle San Diego 1108,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0479334666666666,0.0324118666666666,False,False,5.073062094501279,-0.7028059292700991,319.7321864360535,7,0.0479334666666666,25,8,15.154124,1990.946,13,PM,13.475125258026685
2026-12-05,894,2,200191,0.6169560000000001,143.90300000000002,-33.43606751567123,-70.63111504939877,Av. Providencia 5573,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0137101333333333,0.0191870666666666,False,False,5.298721821322282,-0.1516423010770195,351.31153615263463,7,0.0191870666666666,25,8,15.77108,2134.849,14,PM,13.475125258026685
2026-12-05,701,1,277111,0.664591,70.748,-33.45799120274538,-70.64211682398948,Av. Matta 2839,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0147686888888888,0.0094330666666666,False,False,5.391488480207241,-0.5940643214956075,325.9626216189988,7,0.0147686888888888,26,9,0.664591,70.748,1,AM,16.44874964671543
2026-12-05,715,1,112099,0.270497,40.098,-33.45799120274538,-70.64211682398948,Av. Matta 5052,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0060110444444444,0.0053464,False,False,5.391488480207241,-0.5940643214956075,325.9626216189988,7,0.0060110444444444,26,9,0.935088,110.846,2,AM,16.44874964671543
2026-12-05,882,1,141062,1.735742,214.064,-33.43307993353561,-70.62608343748443,Av. Providencia 4618,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0385720444444444,0.0285418666666666,False,False,5.7130584101092765,-0.0911793156951802,354.7758100317752,7,0.0385720444444444,26,9,2.67083,324.91,3,AM,16.44874964671543
2026-12-05,312,1,118119,0.737742,149.152,-33.45211752135792,-70.62996532946244,Av. Irarrázaval 9906,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0163942666666666,0.0198869333333333,False,False,5.98217488386954,-0.4059093454019819,336.74310764354846,7,0.0198869333333333,26,9,3.408572,474.062,4,AM,16.44874964671543
2026-12-05,259,1,73856,0.669681,114.127,-33.45231968888889,-70.62860224444444,Av. Irarrázaval 228,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0148817999999999,0.0152169333333333,False,False,6.105021499172589,-0.4003774762963576,337.0600603961195,7,0.0152169333333333,26,9,4.078253,588.189,5,AM,16.44874964671543
2026-12-05,607,1,65806,0.317211,56.867,-33.43300291851852,-70.61768442962963,Av. Manuel Montt 531,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0070491333333333,0.0075822666666666,False,False,6.487580079104091,-0.079126522792584,355.4663841964392,7,0.0075822666666666,26,9,4.3954640000000005,645.0559999999999,6,AM,16.44874964671543
2026-12-05,615,1,189786,0.363373,97.756,-33.4339546,-70.6170439,Av. Manuel Montt 630,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0080749555555555,0.0130341333333333,False,False,6.557485812693899,-0.0918592045746318,354.73685526844474,7,0.0130341333333333,26,9,4.758837000000001,742.8119999999999,7,AM,16.44874964671543
2026-12-05,623,1,114231,2.283103,241.302,-33.43502183548387,-70.61642288709677,Av. Manuel Montt 756,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0507356222222222,0.0321736,False,False,6.62868654131003,-0.10597411222441,353.9281306318956,7,0.0507356222222222,26,9,7.04194,984.114,8,AM,16.44874964671543
2026-12-05,816,1,120983,2.389196,361.422,-33.4393373,-70.6071446,Av. Pedro de Valdivia 1787,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0530932444444444,0.0481896,False,False,7.552197445319919,-0.1468433156826871,351.5864977616748,7,0.0530932444444444,26,9,9.431136,1345.536,9,AM,16.44874964671543
2026-12-05,819,1,85975,0.401285,85.328,-33.4458416,-70.6060958,Av. Pedro de Valdivia 2536,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0089174444444444,0.0113770666666666,False,False,7.804991070630929,-0.2223741661223505,347.25889880844824,7,0.0113770666666666,26,9,9.832421,1430.864,10,AM,16.44874964671543
2026-12-05,1097,1,83006,1.496466,242.056,-33.4838469,-70.6205386,Av. Vicuña Mackenna 3407,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0332548,0.0322741333333333,False,False,8.810031162275283,-0.7012764706910478,319.8198179575732,7,0.0332548,26,9,11.328887,1672.92,11,AM,16.44874964671543
2026-12-05,546,1,206032,1.403114,189.568,-33.47767395176471,-70.59879762117647,Av. Macul 2508,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0311803111111111,0.0252757333333333,False,False,9.92643079925796,-0.5159656796170025,330.43734418434656,7,0.0311803111111111,26,9,12.732001,1862.488,12,AM,16.44874964671543
2026-12-05,1216,1,148912,0.7163630000000001,103.453,-33.4651442,-70.5902593,Avenida Grecia 3963,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0159191777777777,0.0137937333333333,False,False,9.92818620411374,-0.3702550848380192,338.7859462955233,7,0.0159191777777777,26,9,13.448364,1965.941,13,AM,16.44874964671543
2026-12-05,541,1,186998,0.167473,26.613,-33.49707804581206,-70.59790889427815,Av. Macul 1756,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0037216222222222,0.0035483999999999,False,False,11.34095625913535,-0.6616123279959855,322.0924059320049,7,0.0037216222222222,26,9,13.615837,1992.554,14,AM,16.44874964671543
2026-12-05,25,1,65619,0.1389139999999999,24.344,-33.5010597,-70.5878376,Av. Américo Vespucio 5192,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0030869777777777,0.0032458666666666,False,False,12.329862327524255,-0.636984978881598,323.5034490968546,7,0.0032458666666666,26,9,13.754751,2016.898,15,AM,16.44874964671543
2026-12-05,180,1,50989,0.091497,27.663,-33.4715385,-70.5640517,Av. Grecia 6697,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0020332666666666,0.0036884,False,False,12.43822706135244,-0.3433367266055983,340.32825461366224,7,0.0036884,26,9,13.846248,2044.561,16,AM,16.44874964671543
2026-12-05,29,1,184828,0.074644,22.641,-33.5129982,-70.5904433,Av. Américo Vespucio 6473,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0016587555555555,0.0030188,False,False,13.080396925161404,-0.7233763366214075,318.5535889119586,7,0.0030188,26,9,13.920891999999998,2067.202,17,AM,16.44874964671543
2026-12-05,1074,1,218948,1.274287,193.961,-33.4625373,-70.5517649,Av. Tobalaba 9535,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0283174888888888,0.0258614666666666,False,False,13.163859840310373,-0.2531137003882379,345.4976532308152,7,0.0283174888888888,26,9,15.195178999999998,2261.1630000000005,18,AM,16.44874964671543
2026-12-05,137,1,99680,1.384473,162.494,-33.511587,-70.5622381,Av. Departamental 6863,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0307660666666666,0.0216658666666666,False,False,14.899083172972327,-0.5920905371985923,326.075711128887,7,0.0307660666666666,27,10,1.384473,162.494,1,PM,9.72944040914212
2026-12-05,1294,1,257646,1.054054,149.956,-33.50734077407407,-70.55569924814814,Avenida Macul 7401,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0234234222222222,0.0199941333333333,False,False,15.093683664691303,-0.5454728236367912,328.746709366528,7,0.0234234222222222,27,10,2.438527,312.45,2,PM,9.72944040914212
2026-12-05,425,1,171413,0.081756,14.634,-33.5380384,-70.5724735,Av. La Florida 9292,0,-33.42748443128771,-70.68728138816309,2026-12-05,0.0018168,0.0019512,False,False,16.26312095052242,-0.7665244533928676,316.0813839270163,7,0.0019512,27,10,2.520283,327.084,3,PM,9.72944040914212
2026-12-06,1426,2,320826,1.70321,283.315,-33.41625625370045,-70.66756956491413,Calle Amunátegui 3124,0,-33.42748443128771,-70.68728138816309,2026-12-06,0.0378491111111111,0.0377753333333333,False,False,2.2148395293830574,0.5177789413744784,29.666548061509275,0,0.0378491111111111,28,1,1.70321,283.315,1,AM,15.095514158415657
2026-12-06,1435,1,107583,0.417193,76.082,-33.41625625370045,-70.66756956491413,Calle Amunátegui 3884,0,-33.42748443128771,-70.68728138816309,2026-12-06,0.0092709555555555,0.0101442666666666,False,False,2.2148395293830574,0.5177789413744784,29.666548061509275,0,0.0101442666666666,28,1,2.120403,359.397,2,AM,15.095514158415657
2026-12-06,1449,1,158587,1.235358,145.217,-33.41625625370045,-70.66756956491413,Calle Amunátegui 6560,0,-33.42748443128771,-70.68728138816309,2026-12-06,0.0274524,0.0193622666666666,False,False,2.2148395293830574,0.5177789413744784,29.666548061509275,0,0.0274524,28,1,3.355761,504.614,3,AM,15.095514158415657
2026-12-06,1463,1,151221,0.815419,96.957,-33.41625625370045,-70.66756956491413,Calle Amunátegui 8098,0,-33.42748443128771,-70.68728138816309,2026-12-06,0.0181204222222222,0.0129276,False,False,2.2148395293830574,0.5177789413744784,29.666548061509275,0,0.0181204222222222,28,1,4.1711800000000006,601.571,4,AM,15.095514158415657
2026-12-06,917,1,112251,0.153374,42.438,-33.4112916,-70.643384,Av. Recoleta 1848,0,-33.42748443128771,-70.68728138816309,2026-12-06,0.0034083111111111,0.0056584,False,False,4.454266539758824,0.3533936781223383,20.24796626301469,0,0.0056584,28,1,4.324554000000001,644.009,5,AM,15.095514158415657
2026-12-06,858,1,263389,0.411027,84.686,-33.427328,-70.6168958,Av. Providencia 1570,0,-33.42748443128771,-70.68728138816309,2026-12-06,0.0091339333333333,0.0112914666666666,False,False,6.531915241389108,0.0022224866514233,0.1273391051507246,0,0.0112914666666666,28,1,4.735581000000001,728.695,6,AM,15.095514158415657
2026-12-06,65,1,260256,0.993701,149.318,-33.415742,-70.5916076,Av. Apoquindo 3723,0,-33.42748443128771,-70.68728138816309,2026-12-06,0.0220822444444444,0.0199090666666666,False,False,8.974756925501874,0.1221232844405599,6.997148778719748,0,0.0220822444444444,28,1,5.729282,878.013,7,AM,15.095514158415657
2026-12-06,62,1,267477,0.247166,41.795,-33.4157335,-70.5911617,Av. Apoquindo 2937,0,-33.42748443128771,-70.68728138816309,2026-12-06,0.0054925777777777,0.0055726666666666,False,False,9.01583896977136,0.1216494612021436,6.970000706923315,0,0.0055726666666666,28,1,5.976448,919.808,8,AM,15.095514158415657
2026-12-06,69,1,59302,1.170111,218.099,-33.4146429,-70.5862581,Av. Apoquindo 4280,0,-33.42748443128771,-70.68728138816309,2026-12-06,0.0260024666666666,0.0290798666666666,False,False,9.483913667061763,0.126436482645412,7.244276832061189,0,0.0290798666666666,28,1,7.146559,1137.907,9,AM,15.095514158415657
2026-12-06,1148,1,298173,0.0217839999999999,6.987,-33.399296,-70.5891995,Av. Vitacura 4260,0,-33.42748443128771,-70.68728138816309,2026-12-06,0.0004840888888888,0.0009316,False,False,9.628106900561876,0.2798545976050056,16.034487320098776,0,0.0009316,28,1,7.168343,1144.894,10,AM,15.095514158415657
2026-12-06,71,1,60167,1.883615,260.86,-33.41176647391304,-70.57669653478261,Av. Apoquindo 4985,0,-33.42748443128771,-70.68728138816309,2026-12-06,0.0418581111111111,0.0347813333333333,False,False,10.411115880567726,0.1411890991499578,8.089539494546727,0,0.0418581111111111,28,1,9.051958,1405.754,11,AM,15.095514158415657
2026-12-06,343,1,196348,0.390353,65.149,-33.4003518,-70.577242,Av. Kennedy 5560,0,-33.42748443128771,-70.68728138816309,2026-12-06,0.0086745111111111,0.0086865333333333,False,False,10.649701786855577,0.2417497107109009,13.851238122243217,0,0.0086865333333333,28,1,9.442311,1470.9029999999998,12,AM,15.095514158415657
2026-12-06,346,1,85561,0.449042,58.098,-33.3994784,-70.5750349,Av. Kennedy 5716,0,-33.42748443128771,-70.68728138816309,2026-12-06,0.0099787111111111,0.0077464,False,False,10.87378339737932,0.2445124854894609,14.009533456799886,0,0.0099787111111111,28,1,9.891353,1529.0009999999995,13,AM,15.095514158415657
2026-12-06,1245,1,95244,0.411222,65.112,-33.3994784,-70.5750349,Avenida Kennedy 5716,0,-33.42748443128771,-70.68728138816309,2026-12-06,0.0091382666666666,0.0086816,False,False,10.87378339737932,0.2445124854894609,14.009533456799886,0,0.0091382666666666,28,1,10.302575,1594.1129999999998,14,AM,15.095514158415657
2026-12-06,1406,1,282550,0.313777,77.556,-33.3877354,-70.5662816,Avenida Vitacura 6815,0,-33.42748443128771,-70.68728138816309,2026-12-06,0.0069728222222222,0.0103407999999999,False,False,12.069906828366715,0.3173987475266186,18.18560865601364,0,0.0103407999999999,28,1,10.616352,1671.669,15,AM,15.095514158415657
2026-12-06,355,1,116410,0.859426,116.209,-33.3949678,-70.5630729,Av. Kennedy 6833,0,-33.42748443128771,-70.68728138816309,2026-12-06,0.0190983555555555,0.0154945333333333,False,False,12.082567517698225,0.2560446712605911,14.67027903004646,0,0.0190983555555555,28,1,11.475778000000002,1787.878,16,AM,15.095514158415657
2026-12-06,448,1,281609,1.866705,240.048,-33.38904613999576,-70.54005416426546,Av. Las Condes 3397,0,-33.42748443128771,-70.68728138816309,2026-12-06,0.0414823333333333,0.0320064,False,False,14.318723105197344,0.2553807276129263,14.632237861200736,0,0.0414823333333333,28,1,13.342483,2027.926,17,AM,15.095514158415657
2026-12-06,453,1,75091,2.696943,335.009,-33.38904613999576,-70.54005416426546,Av. Las Condes 3925,0,-33.42748443128771,-70.68728138816309,2026-12-06,0.0599320666666666,0.0446678666666666,False,False,14.318723105197344,0.2553807276129263,14.632237861200736,0,0.0599320666666666,29,2,2.696943,335.009,1,PM,14.543732331243444
2026-12-06,943,1,288406,3.259327,386.94,-33.3775078,-70.638117,Av. Recoleta 5362,0,-33.42748443128771,-70.68728138816309,2026-12-06,0.0724294888888888,0.051592,False,False,7.191003446255551,0.7935907859537411,45.46940269561924,1,0.0724294888888888,29,2,5.95627,721.9490000000001,2,PM,14.543732331243444
2026-12-06,1336,1,150195,0.8681019999999999,133.687,-33.47351293421051,-70.7390279493351,Avenida Pajaritos 7107,0,-33.42748443128771,-70.68728138816309,2026-12-06,0.0192911555555555,0.0178249333333333,False,False,7.017392372189401,-2.4146097194495213,221.65305390427463,4,0.0192911555555555,29,2,6.824372,855.6360000000001,3,PM,14.543732331243444
2026-12-06,774,1,92803,0.244976,43.355,-33.4845309,-70.7465304,Av. Pajaritos 4330,0,-33.42748443128771,-70.68728138816309,2026-12-06,0.0054439111111111,0.0057806666666666,False,False,8.393428955867304,-2.3751314241567485,223.9149936069217,4,0.0057806666666666,29,2,7.069348000000001,898.9910000000001,4,PM,14.543732331243444
2026-12-06,798,1,99371,1.329996,197.153,-33.488076083068606,-70.75138480605311,Av. Pajaritos 8388,0,-33.42748443128771,-70.68728138816309,2026-12-06,0.0295554666666666,0.0262870666666666,False,False,8.986561577469816,-2.3843498784797683,223.38681508057857,4,0.0295554666666666,29,2,8.399344000000001,1096.144,5,PM,14.543732331243444
2026-12-06,808,1,233350,1.03745,133.724,-33.488076083068606,-70.75138480605311,Av. Pajaritos 9591,0,-33.42748443128771,-70.68728138816309,2026-12-06,0.0230544444444444,0.0178298666666666,False,False,8.986561577469816,-2.3843498784797683,223.38681508057857,4,0.0230544444444444,29,2,9.436794,1229.868,6,PM,14.543732331243444
2026-12-06,507,1,124540,0.79362,171.964,-33.454043,-70.6911168,Av. Libertador Bernardo O Higgins 4013,0,-33.42748443128771,-70.68728138816309,2026-12-06,0.017636,0.0229285333333333,False,False,2.9745435977597734,-1.7142181294713117,261.78253601648333,5,0.0229285333333333,29,2,10.230414,1401.832,7,PM,14.543732331243444
2026-12-06,1182,1,277047,1.345792,220.885,-33.5022597,-70.7397096,Avenida Américo Vespucio 3407,0,-33.42748443128771,-70.68728138816309,2026-12-06,0.0299064888888888,0.0294513333333333,False,False,9.63249401284797,-2.182289491977871,234.96402243391947,5,0.0299064888888888,29,2,11.576206,1622.717,8,PM,14.543732331243444
