Fecha de despacho Solicitada,cluster_id_dia,ventana,node_id,lat_final,lon_final,volumen_total_nodo_dia_m3,peso_total_nodo_dia_kg,n_pedidos,node_id_deposito,lat_deposito,lon_deposito
2026-12-12,2,PM,802,-33.488076083068606,-70.75138480605311,0.4546679999999999,56.812000000000005,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,2,PM,763,-33.495437340845065,-70.75723082676056,1.169548,192.575,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,2,PM,755,-33.5032387,-70.7574512,0.231812,32.434,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,2,PM,753,-33.5047358070707,-70.75759334343434,2.277876,272.25,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,2,PM,752,-33.504938510101006,-70.75759291919192,0.7317349999999999,106.626,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,2,PM,1490,-33.49913658097982,-70.72387238366954,1.464343,197.94,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,2,PM,1510,-33.49895095465898,-70.72371260012808,0.516361,61.471,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,2,PM,512,-33.454754,-70.696201,0.243507,58.21699999999999,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,2,PM,510,-33.4545525,-70.6933263,0.5757399999999999,68.52,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,2,PM,1181,-33.5187141,-70.7065681,0.648363,132.008,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,2,PM,2103,-33.438971360737774,-70.68787532598256,0.71386,75.93900000000001,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,2,PM,2114,-33.438971360737774,-70.68787532598256,1.433144,225.741,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,3,AM,2129,-33.438971360737774,-70.68787532598256,0.689522,93.248,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,3,AM,2205,-33.5575823,-70.6779859,0.157162,40.565,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,3,AM,2254,-33.550352,-70.6720981,2.0823750000000003,274.747,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,3,AM,152,-33.49342680302045,-70.67774623290455,1.3647939999999998,208.127,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,3,AM,155,-33.49342680302045,-70.67774623290455,1.572176,220.992,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,3,AM,647,-33.432762,-70.686501,0.991888,142.06,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,3,AM,681,-33.432762,-70.686501,0.926586,131.41400000000002,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,3,AM,685,-33.432762,-70.686501,1.860546,249.717,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,3,AM,1314,-33.432762,-70.686501,1.7575889999999998,245.847,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,3,AM,19,-33.5353516,-70.6697136,1.471157,166.77599999999998,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,3,AM,1214,-33.49895358332377,-70.6698940506075,1.792795,295.772,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,3,AM,1203,-33.5014507,-70.6629139,3.803711,392.249,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,3,AM,104,-33.5019141,-70.6604012,0.693756,127.092,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,3,AM,2236,-33.509054,-70.6564327,0.21418,32.985,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,3,AM,2231,-33.5042666,-70.6550842,0.787759,122.513,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,3,AM,1000,-33.5272794,-70.6357133,0.216895,31.89,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,3,AM,2218,-33.476502,-70.648199,0.091674,42.921,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,3,AM,968,-33.48115881566265,-70.64147517590361,0.44707,70.123,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,4,AM,103,-33.507718075,-70.61868809166667,1.545477,185.861,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,4,AM,2049,-33.46971150355578,-70.64855318455172,3.138467,437.52,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,4,AM,2070,-33.46971150355578,-70.64855318455172,1.121699,192.741,2,0,-33.42748443128771,-70.68728138816309
2026-12-12,4,AM,1109,-33.5006229,-70.6153519,0.828342,190.266,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,4,AM,434,-33.5438999,-70.5700284,0.663351,100.536,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,4,AM,123,-33.5094625,-70.5941952,1.878927,248.775,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,4,AM,387,-33.519235429031845,-70.58115079491817,0.766738,117.644,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,4,AM,402,-33.519235429031845,-70.58115079491817,0.847442,163.398,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,4,AM,1756,-33.4415479,-70.6698741,2.184792,372.676,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,4,AM,1592,-33.439443376470585,-70.67225857254901,2.296032,384.275,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,4,AM,569,-33.49707804581206,-70.59790889427815,0.677286,101.515,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,4,AM,571,-33.49707804581206,-70.59790889427815,1.075966,140.607,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,4,AM,1298,-33.49707804581206,-70.59790889427815,1.873493,350.559,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,4,AM,115,-33.5115668,-70.5715826,1.779289,221.956,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,4,AM,133,-33.5110918,-70.5713165,1.948072,332.24600000000004,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,4,AM,1056,-33.5183998,-70.5579855,0.364024,84.602,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,4,AM,692,-33.45799120274538,-70.64211682398948,0.265087,61.845,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,4,AM,711,-33.45799120274538,-70.64211682398948,0.268028,67.75,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,5,PM,724,-33.45799120274538,-70.64211682398948,0.0272999999999999,8.579,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,5,PM,736,-33.45799120274538,-70.64211682398948,2.807233,368.878,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,5,PM,741,-33.45799120274538,-70.64211682398948,0.117683,37.566,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,5,PM,1319,-33.45799120274538,-70.64211682398948,1.3732,207.187,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,5,PM,1497,-33.452475519393765,-70.64863131734094,1.178024,138.119,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,5,PM,1498,-33.452475519393765,-70.64863131734094,0.069581,25.674,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,5,PM,1290,-33.475424546938775,-70.59900136938775,0.227174,60.792,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,5,PM,1483,-33.44686055,-70.64992026,1.400462,170.102,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,5,PM,644,-33.43258037959183,-70.67704056938776,0.802917,144.814,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,5,PM,159,-33.4616585,-70.6184683,0.7851390000000001,122.221,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,5,PM,1597,-33.438738201983064,-70.66443720992424,0.014139,3.496,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,5,PM,1635,-33.438738201983064,-70.66443720992424,0.631517,83.46700000000001,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,5,PM,1668,-33.439644149230105,-70.66251983715254,0.7118599999999999,120.377,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,5,PM,1683,-33.439644149230105,-70.66251983715254,0.365907,57.7,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,5,PM,1534,-33.44554438947369,-70.64995041578948,0.341918,60.089,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,5,PM,160,-33.4614006,-70.6162249,0.395685,84.44500000000001,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,5,PM,1417,-33.44209326,-70.65622238,0.179287,37.209,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,5,PM,523,-33.44378662227161,-70.65086273448715,0.593145,94.982,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,6,AM,1941,-33.4426213,-70.6532459,0.479814,72.725,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,6,AM,297,-33.45211752135792,-70.62996532946244,3.624593,470.236,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,6,AM,307,-33.45211752135792,-70.62996532946244,1.613271,261.524,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,6,AM,292,-33.4528313,-70.6240474,0.8383889999999999,134.768,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,6,AM,1220,-33.46821033574976,-70.57937655427114,0.132851,37.282,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,6,AM,1555,-33.44046393300847,-70.65220603930719,0.945569,122.055,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,6,AM,1580,-33.44046393300847,-70.65220603930719,0.7284889999999999,139.302,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,6,AM,1586,-33.44046393300847,-70.65220603930719,1.247903,204.813,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,6,AM,1108,-33.447212287804874,-70.63245314634146,2.317698,349.084,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,6,AM,1768,-33.43969907361054,-70.65168277752262,1.178405,154.21800000000002,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,6,AM,1282,-33.4418306,-70.6430844,2.073422,256.15,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,6,AM,1710,-33.43949515564987,-70.64953513821996,0.878957,166.76,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,6,AM,1738,-33.43949515564987,-70.64953513821996,1.578667,254.154,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,6,AM,604,-33.450409379191655,-70.61310094459272,1.07514,154.87,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,6,AM,631,-33.450409379191655,-70.61310094459272,0.315902,48.996,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,6,AM,270,-33.4548877,-70.5977602,0.96405,159.012,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,6,AM,2147,-33.436656955578805,-70.65568127045138,2.385209,305.50300000000004,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,6,AM,2148,-33.436656955578805,-70.65568127045138,1.55094,189.029,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,7,PM,2181,-33.436656955578805,-70.65568127045138,0.006194,1.962,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,7,PM,2184,-33.436656955578805,-70.65568127045138,0.278703,60.951,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,7,PM,1849,-33.43842390034416,-70.649494748039,1.862736,206.77,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,7,PM,1081,-33.44289517142857,-70.63342082571428,0.672353,98.816,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,7,PM,280,-33.4554331,-70.5861993,2.412282,269.687,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,7,PM,285,-33.4545857,-70.5801604,0.516691,129.576,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,7,PM,1884,-33.4370413,-70.647337,0.603421,105.953,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,7,PM,1349,-33.446682,-70.605953,0.19314,23.763,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,7,PM,1990,-33.43629268983051,-70.64880553050848,0.081088,16.333,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,7,PM,1829,-33.43731790255185,-70.64174538474282,1.351048,209.517,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,7,PM,1847,-33.43731790255185,-70.64174538474282,0.917191,158.931,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,7,PM,1915,-33.43452185756808,-70.65443829443069,1.60469,304.31600000000003,2,0,-33.42748443128771,-70.68728138816309
2026-12-12,7,PM,1916,-33.43452185756808,-70.65443829443069,0.185157,53.897,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,7,PM,1921,-33.43452185756808,-70.65443829443069,0.8944679999999999,139.141,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,7,PM,1923,-33.43452185756808,-70.65443829443069,1.47608,214.363,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,7,PM,1946,-33.43452185756808,-70.65443829443069,0.618384,78.682,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,7,PM,1957,-33.43452185756808,-70.65443829443069,1.68171,201.143,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,7,PM,1879,-33.436639090107406,-70.64200400967839,0.167302,53.188,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,8,PM,1959,-33.43487534738776,-70.64887247008978,0.156276,22.387,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,8,PM,816,-33.4393373,-70.6071446,1.48092,184.954,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,8,PM,932,-33.431874,-70.647723,1.464378,209.209,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,8,PM,956,-33.431874,-70.647723,0.458404,56.016,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,8,PM,1041,-33.4350883,-70.5805953,0.339186,52.647000000000006,1,0,-33.42748443128771,-70.68728138816309
2026-12-12,8,PM,1032,-33.4310804,-70.5853634,1.583334,187.951,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,1,AM,937,-33.4272638,-70.6463437,0.926426,144.57,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,1,AM,1042,-33.4210438,-70.5978384,0.588067,88.594,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,1,AM,865,-33.4185123,-70.6022232,0.841037,144.65699999999998,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,1,AM,1137,-33.4171058,-70.6049172,0.532936,107.91,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,1,AM,71,-33.41176647391304,-70.57669653478261,3.868568,461.036,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,1,AM,477,-33.4026886,-70.5559069,0.7244780000000001,112.21999999999998,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,1,AM,325,-33.4074643,-70.5970805,0.439965,73.21199999999999,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,1,AM,324,-33.4073969,-70.596901,0.746366,138.919,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,1,AM,337,-33.404958,-70.590861,1.613062,198.477,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,1,AM,1246,-33.3984445,-70.5726888,0.8953800000000001,114.623,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,1,AM,471,-33.38904613999576,-70.54005416426546,0.892796,153.017,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,1,AM,356,-33.3947793,-70.5621388,0.4087969999999999,61.298,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,1,AM,1144,-33.3999497,-70.591067,0.933972,138.18900000000002,2,0,-33.42748443128771,-70.68728138816309
2026-12-13,1,AM,915,-33.4143062,-70.643565,0.048873,7.808999999999999,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,1,AM,1155,-33.390831623913044,-70.57168831956521,0.57481,76.593,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,1,AM,1170,-33.3847926,-70.5538544,1.515006,159.033,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,1,AM,1412,-33.3841501,-70.5523583,0.234717,109.762,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,1,AM,1175,-33.3834406,-70.5504444,2.076738,303.412,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,2,PM,1422,-33.41625625370045,-70.66756956491413,1.396328,224.967,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,2,PM,1427,-33.41625625370045,-70.66756956491413,0.285015,46.417,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,2,PM,1442,-33.41625625370045,-70.66756956491413,2.084761,380.208,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,2,PM,1469,-33.41625625370045,-70.66756956491413,0.235023,47.106,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,2,PM,926,-33.3936143,-70.6425489,0.378574,110.67,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,2,PM,943,-33.3775078,-70.638117,1.246075,207.011,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,2,PM,785,-33.488076083068606,-70.75138480605311,0.769015,122.721,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,2,PM,766,-33.4931941,-70.7560064,1.027115,158.292,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,2,PM,763,-33.495437340845065,-70.75723082676056,0.199563,39.248000000000005,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,2,PM,749,-33.5081917,-70.7574536,0.1230899999999999,13.258,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,2,PM,1332,-33.52446732307692,-70.75704077692308,0.226817,56.317,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,2,PM,751,-33.5249543,-70.75705955000001,1.70223,329.691,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,2,PM,1521,-33.49563130326087,-70.72113061739131,2.626186,313.363,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,2,PM,1604,-33.440805965957445,-70.69223567234043,1.333021,264.817,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,2,PM,2103,-33.438971360737774,-70.68787532598256,0.8039219999999998,124.793,2,0,-33.42748443128771,-70.68728138816309
2026-12-13,2,PM,2112,-33.438971360737774,-70.68787532598256,1.799266,273.562,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,2,PM,2123,-33.438971360737774,-70.68787532598256,1.7827730000000002,204.45,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,2,PM,2131,-33.438971360737774,-70.68787532598256,0.521514,69.34,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,3,AM,2095,-33.43889580496183,-70.68568464541984,0.931573,139.153,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,3,AM,147,-33.49342680302045,-70.67774623290455,2.453346,339.756,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,3,AM,152,-33.49342680302045,-70.67774623290455,2.24663,323.379,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,3,AM,651,-33.432762,-70.686501,1.530245,203.61,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,3,AM,658,-33.432762,-70.686501,0.149201,61.678,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,3,AM,662,-33.432762,-70.686501,0.698632,150.957,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,3,AM,670,-33.432762,-70.686501,0.822747,142.257,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,3,AM,1308,-33.432762,-70.686501,0.8673029999999999,128.73,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,3,AM,2248,-33.545278,-70.667688,1.749399,220.148,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,3,AM,114,-33.49445476,-70.67561208,0.141786,41.111,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,3,AM,2244,-33.5387737,-70.664765,0.249962,50.32,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,3,AM,110,-33.49783141879195,-70.6712537308725,0.390194,63.209,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,3,AM,37,-33.53966451445783,-70.65476811204819,1.7460490000000002,207.757,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,3,AM,2200,-33.5031058,-70.654643325,2.021624,238.38,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,3,AM,967,-33.5422477,-70.6346832,1.870817,245.378,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,3,AM,1004,-33.535872,-70.6346098,1.919353,250.079,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,3,AM,985,-33.5071777,-70.6387129,1.5180440000000002,195.689,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,3,AM,978,-33.4976847,-70.63921816153847,0.400684,52.076,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,4,AM,531,-33.448743251107814,-70.67154545028562,1.849464,306.388,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,4,AM,2220,-33.479034165306125,-70.64801484897959,1.466904,184.408,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,4,AM,1493,-33.47960846326531,-70.64657574693878,1.294702,215.924,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,4,AM,493,-33.448646311111105,-70.66960977777778,0.666731,142.005,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,4,AM,35,-33.5264621,-70.6027895,0.792266,119.338,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,4,AM,11,-33.5242701,-70.6002307,1.5650970000000002,194.8,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,4,AM,2041,-33.46971150355578,-70.64855318455172,0.312991,48.244,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,4,AM,2067,-33.46971150355578,-70.64855318455172,0.943947,163.802,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,4,AM,434,-33.5438999,-70.5700284,0.683068,91.217,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,4,AM,22,-33.512983,-70.5938519,0.627883,99.28,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,4,AM,422,-33.5292503,-70.5759872,3.3213060000000003,391.249,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,4,AM,963,-33.46813452307693,-70.6420820153846,0.909999,116.575,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,4,AM,105,-33.5094842,-70.5954497,0.506588,108.003,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,4,AM,415,-33.5221382,-70.5791389,0.173795,42.213,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,4,AM,416,-33.5207888,-70.5796926,0.704334,93.876,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,4,AM,560,-33.50267255,-70.5939497453125,0.0442329999999999,15.547,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,4,AM,559,-33.50266085,-70.5939582609375,0.741819,142.709,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,4,AM,572,-33.49707804581206,-70.59790889427815,0.976683,149.577,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,5,AM,575,-33.49707804581206,-70.59790889427815,1.95337,300.42600000000004,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,5,AM,580,-33.49707804581206,-70.59790889427815,0.689166,104.557,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,5,AM,1292,-33.4902904,-70.599608,0.805442,129.87400000000002,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,5,AM,961,-33.4575059,-70.643308975,1.231271,147.579,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,5,AM,695,-33.45799120274538,-70.64211682398948,3.055522,381.507,2,0,-33.42748443128771,-70.68728138816309
2026-12-13,5,AM,696,-33.45799120274538,-70.64211682398948,0.923824,121.29,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,5,AM,704,-33.45799120274538,-70.64211682398948,2.222932,259.377,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,5,AM,743,-33.45799120274538,-70.64211682398948,0.307989,59.588,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,5,AM,837,-33.481403288590606,-70.6058649704698,1.222878,170.617,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,5,AM,1528,-33.452475519393765,-70.64863131734094,0.646505,78.896,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,5,AM,141,-33.5120122,-70.5544324,2.475453,330.839,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,5,AM,1624,-33.438738201983064,-70.66443720992424,0.61294,247.915,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,5,AM,1659,-33.439644149230105,-70.66251983715254,0.264252,58.461,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,5,AM,1664,-33.439644149230105,-70.66251983715254,3.559985,477.965,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,5,AM,1677,-33.439644149230105,-70.66251983715254,1.096501,146.212,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,5,AM,532,-33.44378662227161,-70.65086273448715,0.965436,162.373,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,5,AM,2138,-33.4418976,-70.6547252,4.75178,592.7429999999999,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,5,AM,7,-33.47458170743243,-70.57790245202703,0.595612,79.52,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,6,PM,298,-33.45211752135792,-70.62996532946244,0.202287,32.179,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,6,PM,1120,-33.4512407,-70.6309963,0.482954,76.649,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,6,PM,164,-33.46495569496855,-70.591252336478,0.6653030000000001,93.464,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,6,PM,2081,-33.43720955714286,-70.6615650632653,2.688244,351.648,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,6,PM,1343,-33.457367524999995,-70.60555932647058,0.338705,33.576,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,6,PM,1589,-33.4379866,-70.6571896,3.481047,411.873,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,6,PM,1801,-33.43969907361054,-70.65168277752262,0.490319,123.154,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,6,PM,1693,-33.43949515564987,-70.64953513821996,0.898417,126.628,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,6,PM,1702,-33.43949515564987,-70.64953513821996,3.990629,444.86,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,6,PM,1723,-33.43949515564987,-70.64953513821996,0.474996,69.618,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,6,PM,1730,-33.43949515564987,-70.64953513821996,0.17576,31.419,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,6,PM,1736,-33.43949515564987,-70.64953513821996,0.632655,121.781,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,6,PM,1752,-33.43949515564987,-70.64953513821996,0.603533,80.553,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,6,PM,267,-33.4545782,-70.6003212,0.216473,58.891,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,6,PM,598,-33.450409379191655,-70.61310094459272,1.308934,213.72,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,6,PM,622,-33.450409379191655,-70.61310094459272,0.423797,66.071,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,6,PM,626,-33.450409379191655,-70.61310094459272,0.494913,96.759,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,6,PM,629,-33.450409379191655,-70.61310094459272,0.571257,123.238,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,7,AM,1971,-33.439233868,-70.64832024200001,0.441955,82.612,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,7,AM,2139,-33.436656955578805,-70.65568127045138,1.913327,236.788,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,7,AM,2142,-33.436656955578805,-70.65568127045138,1.351279,249.119,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,7,AM,2152,-33.436656955578805,-70.65568127045138,0.879353,152.27,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,7,AM,2175,-33.436656955578805,-70.65568127045138,0.54784,75.505,1,0,-33.42748443128771,-70.68728138816309
2026-12-13,7,AM,2184,-33.436656955578805,-70.65568127045138,2.009554,317.412,1,0,-33.42748443128771,-70.68728138816309
