Fecha de despacho Solicitada,node_id,n_pedidos,monto_total_nodo_dia,volumen_total_nodo_dia_m3,peso_total_nodo_dia_kg,lat_final,lon_final,direccion_normalizada,node_id_deposito,lat_deposito,lon_deposito,fecha,uso_capacidad_vol_pct,uso_capacidad_peso_pct,excede_volumen_camion,excede_peso_camion
2026-12-08,255,2,199968,2.017401,272.48,-33.45338567692308,-70.61306178461538,Av. Irarrázaval 1701,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.044831133333333335,0.03633066666666667,False,False
2026-12-08,272,1,262219,1.216604,176.381,-33.45517297073171,-70.59676312682927,Av. Irarrázaval 3307,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.027035644444444444,0.023517466666666667,False,False
2026-12-08,282,1,151182,0.7956840000000001,110.119,-33.45463746595745,-70.58241309148936,Av. Irarrázaval 4486,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.017681866666666667,0.014682533333333333,False,False
2026-12-08,284,1,254873,0.036956,10.137,-33.4545565,-70.5808446,Av. Irarrázaval 4764,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.0008212444444444445,0.0013516000000000001,False,False
2026-12-08,299,1,215196,3.356216,435.057,-33.45211752135792,-70.62996532946244,Av. Irarrázaval 7187,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.07458257777777777,0.0580076,False,False
2026-12-08,316,1,143382,0.211265,43.196,-33.4071344,-70.5962025,Av. Kennedy 1678,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.004694777777777778,0.005759466666666667,False,False
2026-12-08,322,1,116930,2.769816,405.431,-33.4073422,-70.5967554,Av. Kennedy 2183,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.061551466666666665,0.054057466666666665,False,False
2026-12-08,331,1,142354,2.351176,309.877,-33.4044645,-70.5878314,Av. Kennedy 4272,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.052248355555555556,0.04131693333333333,False,False
2026-12-08,387,1,133349,0.187122,37.446,-33.519235429031845,-70.58115079491817,Av. La Florida 2626,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.004158266666666667,0.0049927999999999995,False,False
2026-12-08,390,1,172088,0.534915,87.657,-33.519235429031845,-70.58115079491817,Av. La Florida 3026,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.011887,0.0116876,False,False
2026-12-08,406,1,172526,1.172033,224.075,-33.5201209,-70.5823752,Av. La Florida 5593,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.02604517777777778,0.029876666666666666,False,False
2026-12-08,418,1,133332,1.599146,242.685,-33.5223756,-70.5788854,Av. La Florida 7678,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.03553657777777778,0.032358,False,False
2026-12-08,431,1,217160,1.613906,245.774,-33.5414501,-70.5709919,Av. La Florida 9550,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.03586457777777778,0.03276986666666667,False,False
2026-12-08,446,1,286791,1.215762,259.815,-33.38904613999576,-70.54005416426546,Av. Las Condes 2824,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.027016933333333333,0.034642,False,False
2026-12-08,449,1,50649,0.506514,129.047,-33.393217,-70.544274,Av. Las Condes 3513,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.011255866666666668,0.017206266666666668,False,False
2026-12-08,464,1,82093,0.159717,58.832,-33.38904613999576,-70.54005416426546,Av. Las Condes 5618,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.0035492666666666665,0.007844266666666667,False,False
2026-12-08,474,1,113871,0.096124,29.408,-33.4060089,-70.5592179,Av. Las Condes 6923,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.002136088888888889,0.003921066666666667,False,False
2026-12-08,476,2,321574,1.446502,236.644,-33.4031698,-70.5561641,Av. Las Condes 7366,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.032144488888888885,0.031552533333333334,False,False
2026-12-08,479,1,157538,0.4617849999999999,51.452,-33.4013409,-70.5548756,Av. Las Condes 7602,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.010261888888888886,0.006860266666666667,False,False
2026-12-08,489,1,207183,0.080933,21.485,-33.4435471,-70.65090525,Av. Libertador Bernardo O Higgins 1045,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.0017985111111111112,0.0028646666666666664,False,False
2026-12-08,508,1,122259,0.464823,75.21300000000001,-33.4541724,-70.6927106,Av. Libertador Bernardo O Higgins 4124,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.010329399999999999,0.010028400000000002,False,False
2026-12-08,513,1,55655,1.244294,186.328,-33.455249,-70.6963372,Av. Libertador Bernardo O Higgins 4420,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.027650977777777776,0.024843733333333333,False,False
2026-12-08,527,1,233460,0.709375,95.458,-33.44378662227161,-70.65086273448715,Av. Libertador Bernardo O Higgins 6740,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.01576388888888889,0.012727733333333333,False,False
2026-12-08,534,1,300468,1.188671,202.447,-33.448743251107814,-70.67154545028562,Av. Libertador Bernardo O Higgins 9424,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.026414911111111113,0.026992933333333333,False,False
2026-12-08,537,1,83023,1.218923,163.447,-33.44378662227161,-70.65086273448715,Av. Libertador Bernardo O Higgins 9834,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.027087177777777777,0.021792933333333334,False,False
2026-12-08,573,1,230121,1.905694,242.792,-33.49707804581206,-70.59790889427815,Av. Macul 8042,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.042348755555555555,0.03237226666666667,False,False
2026-12-08,584,1,133267,0.56606,110.667,-33.439606,-70.6155013,Av. Manuel Montt 1285,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.012579111111111112,0.0147556,False,False
2026-12-08,585,1,81557,1.010226,159.536,-33.4403188,-70.6153409,Av. Manuel Montt 1358,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.022449466666666668,0.021271466666666666,False,False
2026-12-08,678,1,68325,2.076291,293.871,-33.432762,-70.686501,Av. Mapocho 8108,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.046139799999999995,0.0391828,False,False
2026-12-08,706,1,189042,0.290301,52.422,-33.45799120274538,-70.64211682398948,Av. Matta 3621,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.006451133333333333,0.0069895999999999995,False,False
2026-12-08,722,1,128047,1.042741,135.801,-33.45799120274538,-70.64211682398948,Av. Matta 5936,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.02317202222222222,0.0181068,False,False
2026-12-08,792,1,118675,0.161241,26.567,-33.488076083068606,-70.75138480605311,Av. Pajaritos 7032,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.0035831333333333332,0.003542266666666667,False,False
2026-12-08,843,1,141453,0.234393,58.892,-33.446682,-70.605953,Av. Pedro de Valdivia 8264,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.005208733333333333,0.007852266666666666,False,False
2026-12-08,880,1,94605,0.647211,105.596,-33.435086638100124,-70.62889344723304,Av. Providencia 4440,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.014382466666666666,0.014079466666666667,False,False
2026-12-08,881,1,240170,0.973435,139.74,-33.435086638100124,-70.62889344723304,Av. Providencia 4502,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.02163188888888889,0.018632000000000003,False,False
2026-12-08,920,2,279671,1.894011,313.122,-33.4016496,-70.6429416,Av. Recoleta 2761,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.042089133333333334,0.041749600000000005,False,False
2026-12-08,949,1,99962,1.238322,174.234,-33.431874,-70.647723,Av. Recoleta 7333,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.027518266666666666,0.0232312,False,False
2026-12-08,958,1,166325,1.329973,181.496,-33.4208542,-70.6444263,Av. Recoleta 978,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.029554955555555557,0.02419946666666667,False,False
2026-12-08,968,1,273687,0.40305,58.721,-33.48115881566265,-70.64147517590361,Av. Santa Rosa 2768,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.008956666666666667,0.007829466666666667,False,False
2026-12-08,969,1,75530,3.495289,463.445,-33.4848789,-70.64097425,Av. Santa Rosa 3238,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.0776730888888889,0.06179266666666666,False,False
2026-12-08,983,1,74604,0.299327,59.242,-33.4990256,-70.6396706,Av. Santa Rosa 5280,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.006651711111111111,0.007898933333333334,False,False
2026-12-08,1024,1,174998,0.937444,206.771,-33.4194747,-70.5999371,Av. Tobalaba 205,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.02083208888888889,0.027569466666666664,False,False
2026-12-08,1044,1,74010,0.798532,108.678,-33.4355895,-70.5796629,Av. Tobalaba 4809,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.017745155555555555,0.0144904,False,False
2026-12-08,1058,1,276828,0.465451,83.55199999999999,-33.5192884508772,-70.55776388596492,Av. Tobalaba 7259,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.010343355555555555,0.011140266666666666,False,False
2026-12-08,1060,1,92539,3.092744,371.253,-33.452118,-70.5589931,Av. Tobalaba 7599,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.06872764444444444,0.0495004,False,False
2026-12-08,1069,1,89737,1.528649,236.041,-33.458453,-70.5546062,Av. Tobalaba 8404,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.03396997777777778,0.03147213333333333,False,False
2026-12-08,1070,1,72775,1.768913,255.91,-33.4592719,-70.55405,Av. Tobalaba 8544,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.03930917777777777,0.03412133333333333,False,False
2026-12-08,1086,1,148343,1.095148,153.333,-33.4715642,-70.6240295,Av. Vicuña Mackenna 2305,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.024336622222222222,0.0204444,False,False
2026-12-08,1092,1,152234,4.104719,492.047,-33.4785071,-70.6219337,Av. Vicuña Mackenna 3016,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.09121597777777778,0.06560626666666668,False,False
2026-12-08,1161,1,115009,0.010701,7.930999999999999,-33.38639458426967,-70.56440787865168,Av. Vitacura 7084,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.0002378,0.0010574666666666665,False,False
2026-12-08,1174,1,247807,0.480339,55.792,-33.3842364,-70.5523594,Av. Vitacura 8761,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.0106742,0.007438933333333333,False,False
2026-12-08,1210,1,63619,0.015827,6.663,-33.49895358332377,-70.6698940506075,Avenida Departamental 8393,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.00035171111111111114,0.0008884,False,False
2026-12-08,1255,1,79943,0.280255,41.757,-33.5158876737604,-70.58408346247862,Avenida La Florida 2701,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.006227888888888889,0.0055676,False,False
2026-12-08,1281,1,196057,0.791266,195.531,-33.4496617,-70.6739957,Avenida Libertador Bernardo O Higgins 2693,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.01758368888888889,0.0260708,False,False
2026-12-08,1285,1,76608,0.965917,194.994,-33.44599,-70.657639,Avenida Libertador Bernardo O Higgins 6781,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.02146482222222222,0.0259992,False,False
2026-12-08,1315,1,205290,0.427386,103.69,-33.432762,-70.686501,Avenida Mapocho 5746,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.009497466666666666,0.013825333333333334,False,False
2026-12-08,1325,1,127157,0.5784600000000001,91.852,-33.45799120274538,-70.64211682398948,Avenida Matta 6450,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.012854666666666669,0.012246933333333335,False,False
2026-12-08,1357,1,114883,0.367519,53.388,-33.43307993353561,-70.62608343748443,Avenida Providencia 7118,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.008167088888888889,0.0071183999999999996,False,False
2026-12-08,1358,1,114022,2.204565,279.962,-33.43307993353561,-70.62608343748443,Avenida Providencia 7581,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.04899033333333334,0.037328266666666665,False,False
2026-12-08,1386,1,97435,0.799656,90.701,-33.4305967,-70.5859236,Avenida Tobalaba 3001,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.017770133333333334,0.012093466666666665,False,False
2026-12-08,1399,1,243832,0.257536,31.237,-33.4512407,-70.6309963,Avenida Vicuña Mackenna 691,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.005723022222222222,0.004164933333333333,False,False
2026-12-08,1426,1,318218,1.402413,195.999,-33.41625625370045,-70.66756956491413,Calle Amunátegui 3124,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.03116473333333333,0.0261332,False,False
2026-12-08,1433,1,86135,0.334082,66.614,-33.41625625370045,-70.66756956491413,Calle Amunátegui 3663,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.007424044444444444,0.008881866666666667,False,False
2026-12-08,1435,1,73776,0.589684,102.919,-33.41625625370045,-70.66756956491413,Calle Amunátegui 3884,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.01310408888888889,0.013722533333333333,False,False
2026-12-08,1459,1,130629,0.787428,85.36099999999999,-33.41625625370045,-70.66756956491413,Calle Amunátegui 7500,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.0174984,0.011381466666666666,False,False
2026-12-08,1494,1,122180,0.739248,98.089,-33.481894280612245,-70.64636743673469,Calle Arturo Prat 2917,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.016427733333333333,0.013078533333333333,False,False
2026-12-08,1529,1,98655,0.289817,70.847,-33.452475519393765,-70.64863131734094,Calle Arturo Prat 8069,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.006440377777777778,0.009446266666666666,False,False
2026-12-08,1546,1,101709,0.213791,26.653,-33.44046393300847,-70.65220603930719,Calle Bandera 2346,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.004750911111111112,0.003553733333333333,False,False
2026-12-08,1607,1,233529,2.226961,329.32800000000003,-33.438738201983064,-70.66443720992424,Calle Catedral 4639,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.049488022222222226,0.0439104,False,False
2026-12-08,1610,1,175333,2.003636,319.37600000000003,-33.44407723469387,-70.70515288163266,Calle Catedral 5096,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.04452524444444445,0.042583466666666674,False,False
2026-12-08,1612,1,249386,0.200147,37.022000000000006,-33.443782747368424,-70.71353729473684,Calle Catedral 5661,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.004447711111111111,0.004936266666666667,False,False
2026-12-08,1631,1,282516,0.573074,113.364,-33.438738201983064,-70.66443720992424,Calle Catedral 9540,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.012734977777777778,0.0151152,False,False
2026-12-08,1671,1,78838,0.344975,52.124,-33.439644149230105,-70.66251983715254,Calle Compañía de Jesús 7400,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.0076661111111111105,0.006949866666666667,False,False
2026-12-08,1678,1,109526,0.680913,89.761,-33.439644149230105,-70.66251983715254,Calle Compañía de Jesús 8863,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.0151314,0.011968133333333332,False,False
2026-12-08,1680,1,130481,1.649893,219.718,-33.439644149230105,-70.66251983715254,Calle Compañía de Jesús 9096,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.03666428888888889,0.02929573333333333,False,False
2026-12-08,1684,1,277053,2.080364,295.854,-33.439644149230105,-70.66251983715254,Calle Compañía de Jesús 9577,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.04623031111111111,0.039447199999999995,False,False
2026-12-08,1696,1,218642,0.767463,103.251,-33.43949515564987,-70.64953513821996,Calle Estado 2000,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.017054733333333332,0.013766800000000001,False,False
2026-12-08,1708,1,226257,0.229155,59.442,-33.43949515564987,-70.64953513821996,Calle Estado 3974,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.005092333333333333,0.0079256,False,False
2026-12-08,1727,1,85201,1.433891,232.924,-33.43949515564987,-70.64953513821996,Calle Estado 5906,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.031864244444444446,0.031056533333333334,False,False
2026-12-08,1735,1,85275,1.726857,203.74,-33.43949515564987,-70.64953513821996,Calle Estado 6949,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.0383746,0.027165333333333333,False,False
2026-12-08,1787,1,168652,1.364371,319.119,-33.43969907361054,-70.65168277752262,Calle Huérfanos 5705,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.030319355555555556,0.0425492,False,False
2026-12-08,1794,1,103352,1.22133,198.927,-33.43969907361054,-70.65168277752262,Calle Huérfanos 6842,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.027140666666666667,0.026523599999999998,False,False
2026-12-08,1811,1,133780,1.63787,239.073,-33.43731790255185,-70.64174538474282,Calle Merced 2409,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.03639711111111111,0.0318764,False,False
2026-12-08,1815,1,74454,0.429783,62.948,-33.43731790255185,-70.64174538474282,Calle Merced 3010,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.009550733333333334,0.008393066666666667,False,False
2026-12-08,1817,2,281074,3.023842,553.584,-33.43731790255185,-70.64174538474282,Calle Merced 3073,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.06719648888888889,0.0738112,False,False
2026-12-08,1821,1,156537,2.337081,306.433,-33.43731790255185,-70.64174538474282,Calle Merced 3950,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.051935133333333335,0.04085773333333333,False,False
2026-12-08,1832,1,88865,0.344344,44.711,-33.437939765454544,-70.6461368109091,Calle Merced 635,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.007652088888888888,0.005961466666666667,False,False
2026-12-08,1834,1,193099,2.412703,331.067,-33.43731790255185,-70.64174538474282,Calle Merced 6576,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.05361562222222222,0.044142266666666666,False,False
2026-12-08,1847,1,282615,0.199785,36.225,-33.43731790255185,-70.64174538474282,Calle Merced 8895,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.004439666666666666,0.00483,False,False
2026-12-08,1870,1,127995,1.010311,146.677,-33.436468866666665,-70.64406038333334,Calle Monjitas 469,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.022451355555555556,0.01955693333333333,False,False
2026-12-08,1903,1,186279,0.214608,61.608,-33.43452185756808,-70.65443829443069,Calle Morandé 1191,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.004769066666666667,0.0082144,False,False
2026-12-08,1911,1,35295,0.225628,82.67,-33.43452185756808,-70.65443829443069,Calle Morandé 1682,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.005013955555555555,0.011022666666666667,False,False
2026-12-08,1925,1,36950,2.745879,387.226,-33.43452185756808,-70.65443829443069,Calle Morandé 4015,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.061019533333333334,0.051630133333333335,False,False
2026-12-08,1927,1,238927,0.76121,131.366,-33.43452185756808,-70.65443829443069,Calle Morandé 4315,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.01691577777777778,0.01751546666666667,False,False
2026-12-08,1928,1,150402,0.45529,84.787,-33.43452185756808,-70.65443829443069,Calle Morandé 4830,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.010117555555555555,0.011304933333333335,False,False
2026-12-08,1930,1,173255,0.617177,107.59,-33.43452185756808,-70.65443829443069,Calle Morandé 5183,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.013715044444444444,0.014345333333333333,False,False
2026-12-08,1953,1,147075,1.520161,236.472,-33.43452185756808,-70.65443829443069,Calle Morandé 9393,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.03378135555555556,0.0315296,False,False
2026-12-08,1967,1,165498,0.612299,100.127,-33.43487534738776,-70.64887247008978,Calle San Antonio 2616,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.013606644444444446,0.013350266666666666,False,False
2026-12-08,1972,1,157031,0.194867,46.282,-33.43487534738776,-70.64887247008978,Calle San Antonio 3410,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.004330377777777778,0.006170933333333333,False,False
2026-12-08,1983,1,43071,0.954297,123.012,-33.43487534738776,-70.64887247008978,Calle San Antonio 4814,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.0212066,0.0164016,False,False
2026-12-08,1985,1,75716,0.888429,136.295,-33.43487534738776,-70.64887247008978,Calle San Antonio 4837,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.019742866666666668,0.018172666666666663,False,False
2026-12-08,1994,1,213194,0.663824,122.392,-33.43487534738776,-70.64887247008978,Calle San Antonio 7402,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.014751644444444444,0.016318933333333334,False,False
2026-12-08,2025,1,168186,0.351276,112.104,-33.444798,-70.651738,Calle San Diego 19,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.007806133333333333,0.014947199999999999,False,False
2026-12-08,2029,1,142381,0.659394,101.73,-33.46971150355578,-70.64855318455172,Calle San Diego 2493,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.014653200000000002,0.013564,False,False
2026-12-08,2046,1,175186,0.19862,65.768,-33.46971150355578,-70.64855318455172,Calle San Diego 5264,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.004413777777777778,0.008769066666666667,False,False
2026-12-08,2054,1,127373,2.003963,283.465,-33.46971150355578,-70.64855318455172,Calle San Diego 6481,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.04453251111111112,0.03779533333333333,False,False
2026-12-08,2057,1,265724,1.274534,189.043,-33.46971150355578,-70.64855318455172,Calle San Diego 6793,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.02832297777777778,0.025205733333333334,False,False
2026-12-08,2071,1,111988,0.352975,62.251,-33.46971150355578,-70.64855318455172,Calle San Diego 9330,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.007843888888888888,0.008300133333333333,False,False
2026-12-08,2097,1,126409,0.092453,27.013,-33.4363461,-70.64369248125,Calle Santo Domingo 406,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.002054511111111111,0.0036017333333333333,False,False
2026-12-08,2107,1,196695,1.69335,227.345,-33.438971360737774,-70.68787532598256,Calle Santo Domingo 6677,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.03763,0.030312666666666665,False,False
2026-12-08,2157,1,215345,0.592389,71.345,-33.436656955578805,-70.65568127045138,Calle Teatinos 4556,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.013164200000000001,0.009512666666666666,False,False
2026-12-08,2159,1,195085,1.312681,221.474,-33.4432562,-70.6544444,Calle Teatinos 51,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.02917068888888889,0.029529866666666665,False,False
2026-12-08,2169,1,117641,0.103419,41.864,-33.436656955578805,-70.65568127045138,Calle Teatinos 7030,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.0022982,0.005581866666666666,False,False
2026-12-08,2181,1,263205,0.296483,72.321,-33.436656955578805,-70.65568127045138,Calle Teatinos 8173,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.006588511111111111,0.0096428,False,False
2026-12-08,2199,1,315065,0.965174,124.013,-33.48664516,-70.64997038285715,Gran Av. José Miguel Carrera 3534,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.02144831111111111,0.016535066666666667,False,False
2026-12-08,2237,1,83083,1.09979,136.032,-33.51214146486487,-70.65758264594594,Gran Avenida José Miguel Carrera 6169,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.02443977777777778,0.0181376,False,False
2026-12-08,2240,1,193261,0.666221,121.332,-33.52709,-70.661327,Gran Avenida José Miguel Carrera 7970,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.01480491111111111,0.0161776,False,False
2026-12-08,2243,1,159701,0.473065,186.616,-33.5378222,-70.6647141,Gran Avenida José Miguel Carrera 8857,0,-33.42748443128771,-70.68728138816309,2026-12-08,0.010512555555555556,0.024882133333333334,False,False
2026-12-09,107,1,144563,0.341906,54.352,-33.5010829,-70.6637647,Av. Departamental 1684,0,-33.42748443128771,-70.68728138816309,2026-12-09,0.0075979111111111105,0.007246933333333333,False,False
2026-12-09,219,1,195688,2.146376,247.088,-33.382323505555554,-70.68197313611111,Av. Independencia 5061,0,-33.42748443128771,-70.68728138816309,2026-12-09,0.047697244444444446,0.03294506666666667,False,False
2026-12-09,238,1,128181,1.7871640000000002,210.163,-33.430113,-70.653323,Av. Independencia 8409,0,-33.42748443128771,-70.68728138816309,2026-12-09,0.03971475555555556,0.028021733333333333,False,False
2026-12-09,273,1,105769,0.1693629999999999,25.105,-33.4553848,-70.5951816,Av. Irarrázaval 3425,0,-33.42748443128771,-70.68728138816309,2026-12-09,0.00376362222222222,0.0033473333333333332,False,False
2026-12-09,333,1,216824,0.252699,92.055,-33.4028231,-70.5834356,Av. Kennedy 4724,0,-33.42748443128771,-70.68728138816309,2026-12-09,0.005615533333333334,0.012274,False,False
2026-12-09,347,1,73457,1.453831,178.106,-33.3987996,-70.5732628,Av. Kennedy 5882,0,-33.42748443128771,-70.68728138816309,2026-12-09,0.032307355555555556,0.023747466666666665,False,False
2026-12-09,353,1,112917,0.332684,62.882000000000005,-33.3960541,-70.565825,Av. Kennedy 6477,0,-33.42748443128771,-70.68728138816309,2026-12-09,0.007392977777777777,0.008384266666666668,False,False
2026-12-09,366,1,227036,0.633227,104.34,-33.3922105,-70.5551279,Av. Kennedy 7707,0,-33.42748443128771,-70.68728138816309,2026-12-09,0.01407171111111111,0.013912,False,False
2026-12-09,367,1,46610,0.489653,102.604,-33.3913857,-70.5528318,Av. Kennedy 8032,0,-33.42748443128771,-70.68728138816309,2026-12-09,0.010881177777777779,0.013680533333333333,False,False
2026-12-09,369,1,91457,0.017079,4.635,-33.3903784,-70.5498238,Av. Kennedy 8609,0,-33.42748443128771,-70.68728138816309,2026-12-09,0.00037953333333333336,0.000618,False,False
2026-12-09,396,1,198533,1.854082,211.271,-33.519235429031845,-70.58115079491817,Av. La Florida 4055,0,-33.42748443128771,-70.68728138816309,2026-12-09,0.041201822222222226,0.028169466666666663,False,False
2026-12-09,398,1,67397,1.351473,240.337,-33.519235429031845,-70.58115079491817,Av. La Florida 4209,0,-33.42748443128771,-70.68728138816309,2026-12-09,0.030032733333333332,0.03204493333333333,False,False
2026-12-09,402,1,90573,0.567779,85.205,-33.519235429031845,-70.58115079491817,Av. La Florida 476,0,-33.42748443128771,-70.68728138816309,2026-12-09,0.012617311111111112,0.011360666666666666,False,False
2026-12-09,445,1,98635,0.450296,103.79,-33.38904613999576,-70.54005416426546,Av. Las Condes 2696,0,-33.42748443128771,-70.68728138816309,2026-12-09,0.010006577777777777,0.013838666666666668,False,False
2026-12-09,485,2,282851,1.219028,229.33999999999997,-33.39232316,-70.54291698799999,Av. Las Condes 9155,0,-33.42748443128771,-70.68728138816309,2026-12-09,0.02708951111111111,0.030578666666666664,False,False
2026-12-09,550,1,142718,1.817783,294.19,-33.484606402857146,-70.59946715285714,Av. Macul 3293,0,-33.42748443128771,-70.68728138816309,2026-12-09,0.04039517777777778,0.039225333333333334,False,False
2026-12-09,563,1,291262,0.905798,159.692,-33.49707804581206,-70.59790889427815,Av. Macul 6617,0,-33.42748443128771,-70.68728138816309,2026-12-09,0.020128844444444443,0.021292266666666667,False,False
2026-12-09,573,1,108456,0.910111,127.15,-33.49707804581206,-70.59790889427815,Av. Macul 8042,0,-33.42748443128771,-70.68728138816309,2026-12-09,0.02022468888888889,0.016953333333333334,False,False
