fecha,ventana,cluster_id_dia,n_nodos_cluster,volumen_total_cluster_m3,peso_total_cluster_kg,num_rutas_cluster,km_totales_cluster,ruta_id,ruta,num_clientes,volumen_m3,peso_kg,km_ruta,tiempo_viaje_h,tiempo_servicio_h,descanso_h,tiempo_total_h,utilizacion_vol_pct,utilizacion_peso_pct
2026-12-10,PM,2,18,18.135,2641.057,3,79.947,3,"[0, 154, 0]",1,0.529,72.421,14.772,0.591,0.167,0.0,0.758,5.88,2.41
2026-12-10,PM,5,18,17.923,2584.245,2,42.201,1,"[0, 1601, 1633, 1658, 1662, 1663, 1666, 1681, 530, 1504, 1528, 0]",10,8.936,1318.877,9.367,0.375,1.667,0.0,2.041,99.28,43.96
2026-12-10,PM,5,18,17.923,2584.245,2,42.201,2,"[0, 733, 735, 739, 162, 832, 9, 1207, 1208, 0]",8,8.987,1265.368,32.834,1.313,1.333,0.0,2.647,99.86,42.18
2026-12-10,PM,7,18,17.049,2467.715,2,34.364,1,"[0, 1922, 1924, 1949, 1961, 1975, 1978, 2007, 1874, 1890, 1822, 1834, 0]",11,8.991,1330.986,8.776,0.351,1.833,0.0,2.184,99.9,44.37
2026-12-10,PM,7,18,17.049,2467.715,2,34.364,2,"[0, 1865, 1812, 1836, 1853, 854, 290, 1068, 0]",7,8.058,1136.729,25.588,1.024,1.167,0.0,2.19,89.53,37.89
2026-12-10,PM,8,10,16.717,2253.179,2,37.849,1,"[0, 233, 948, 949, 874, 897, 906, 1023, 0]",7,8.68,1187.151,18.873,0.755,1.167,0.0,1.922,96.45,39.57
2026-12-10,PM,8,10,16.717,2253.179,2,37.849,2,"[0, 2014, 607, 1028, 0]",3,8.037,1066.028,18.976,0.759,0.5,0.0,1.259,89.3,35.53
2026-12-11,AM,2,18,27.296,4031.721,4,120.703,1,"[0, 662, 672, 2109, 504, 520, 526, 1468, 215, 945, 39, 0]",10,8.946,1486.375,48.351,1.934,1.667,0.0,3.601,99.4,49.55
2026-12-11,AM,2,18,27.296,4031.721,4,120.703,2,"[0, 921, 1494, 2223, 0]",3,8.937,1214.648,22.136,0.885,0.5,0.0,1.385,99.31,40.49
2026-12-11,AM,2,18,27.296,4031.721,4,120.703,3,"[0, 117, 990, 1013, 1897, 0]",4,7.771,1088.822,32.242,1.29,0.667,0.0,1.956,86.35,36.29
2026-12-11,AM,2,18,27.296,4031.721,4,120.703,4,"[0, 791, 0]",1,1.641,241.876,17.974,0.719,0.167,0.0,0.886,18.24,8.06
2026-12-11,AM,3,18,25.517,3393.612,3,89.432,1,"[0, 2086, 2022, 2029, 2041, 2061, 2066, 1098, 0]",7,8.994,1271.034,18.51,0.74,1.167,0.0,1.907,99.93,42.37
2026-12-11,AM,3,18,25.517,3393.612,3,89.432,2,"[0, 2071, 839, 1109, 111, 12, 393, 25, 0]",7,8.996,1156.304,32.225,1.289,1.167,0.0,2.456,99.96,38.54
2026-12-11,AM,3,18,25.517,3393.612,3,89.432,3,"[0, 126, 1260, 420, 1258, 0]",4,7.527,966.274,38.697,1.548,0.667,0.0,2.215,83.64,32.21
2026-12-11,AM,4,18,23.479,3221.48,3,47.144,1,"[0, 1615, 1657, 1676, 1550, 1558, 1568, 1771, 1785, 1797, 7, 0]",10,8.971,1279.679,23.011,0.92,1.667,0.0,2.587,99.68,42.66
2026-12-11,AM,4,18,23.479,3221.48,3,47.144,2,"[0, 1515, 1523, 1540, 706, 731, 732, 159, 0]",7,8.182,1187.719,15.059,0.602,1.167,0.0,1.769,90.91,39.59
2026-12-11,AM,4,18,23.479,3221.48,3,47.144,3,"[0, 1533, 0]",1,6.325,754.082,9.074,0.363,0.167,0.0,0.53,70.28,25.14
2026-12-11,PM,1,18,18.35,2640.09,3,82.993,1,"[0, 1419, 1436, 1467, 865, 64, 67, 1189, 326, 1238, 352, 339, 343, 372, 0]",13,8.996,1359.144,29.89,1.201,2.167,0.0,3.368,99.96,45.3
2026-12-11,PM,1,18,18.35,2640.09,3,82.993,2,"[0, 1146, 341, 350, 476, 0]",4,8.95,1200.536,25.483,1.019,0.667,0.0,1.686,99.45,40.02
2026-12-11,PM,1,18,18.35,2640.09,3,82.993,3,"[0, 452, 0]",1,0.403,80.41,27.62,1.105,0.167,0.0,1.271,4.48,2.68
2026-12-11,PM,5,18,21.078,3033.383,3,50.661,1,"[0, 1905, 1916, 1849, 1687, 1693, 1695, 1706, 1722, 514, 608, 0]",10,8.941,1281.224,14.833,0.593,1.667,0.0,2.26,99.34,42.71
2026-12-11,PM,5,18,21.078,3033.383,3,50.661,2,"[0, 1716, 1810, 1814, 1853, 591, 595, 0]",6,8.287,1250.709,15.011,0.6,1.0,0.0,1.6,92.07,41.69
2026-12-11,PM,5,18,21.078,3033.383,3,50.661,3,"[0, 600, 285, 0]",2,3.851,501.45,20.817,0.833,0.333,0.0,1.166,42.79,16.72
2026-12-11,PM,6,9,13.288,1797.503,2,31.111,1,"[0, 1922, 1947, 1976, 2008, 1866, 1881, 890, 0]",7,8.907,1259.367,10.645,0.426,1.167,0.0,1.592,98.97,41.98
2026-12-11,PM,6,9,13.288,1797.503,2,31.111,2,"[0, 1035, 1046, 0]",2,4.38,538.136,20.466,0.819,0.333,0.0,1.152,48.67,17.94
2026-12-12,AM,1,18,17.363,2631.176,2,49.753,1,"[0, 1443, 1458, 1362, 321, 320, 328, 77, 65, 1192, 0]",9,8.967,1455.253,19.909,0.796,1.5,0.0,2.296,99.64,48.51
2026-12-12,AM,1,18,17.363,2631.176,2,49.753,2,"[0, 335, 340, 1243, 1155, 354, 1252, 445, 479, 78, 0]",9,8.395,1175.923,29.844,1.259,1.5,0.0,2.759,93.28,39.2
2026-12-12,AM,3,18,20.922,2889.038,3,79.218,1,"[0, 647, 681, 685, 1314, 2129, 2218, 968, 104, 2231, 2236, 1000, 2205, 0]",12,8.835,1330.375,34.123,1.41,2.0,0.0,3.41,98.16,44.35
2026-12-12,AM,3,18,20.922,2889.038,3,79.218,2,"[0, 152, 155, 1214, 1203, 0]",4,8.533,1117.14,17.573,0.703,0.667,0.0,1.37,94.82,37.24
2026-12-12,AM,3,18,20.922,2889.038,3,79.218,3,"[0, 19, 2254, 0]",2,3.554,441.523,27.522,1.101,0.333,0.0,1.434,39.48,14.72
2026-12-12,AM,4,18,23.523,3754.772,3,89.32,1,"[0, 1592, 1756, 692, 711, 2049, 1109, 0]",6,8.981,1514.332,21.974,0.879,1.0,0.0,1.879,99.79,50.48
2026-12-12,AM,4,18,23.523,3754.772,3,89.32,2,"[0, 2070, 103, 569, 571, 1298, 123, 387, 0]",7,8.94,1337.702,30.449,1.218,1.167,0.0,2.385,99.33,44.59
2026-12-12,AM,4,18,23.523,3754.772,3,89.32,3,"[0, 402, 115, 133, 1056, 434, 0]",5,5.602,902.738,36.897,1.476,0.833,0.0,2.309,62.25,30.09
2026-12-12,AM,6,18,23.929,3480.481,3,52.551,1,"[0, 2147, 2148, 1768, 1555, 1580, 1586, 1941, 631, 1220, 0]",9,8.965,1273.923,22.478,0.899,1.5,0.0,2.399,99.61,42.46
2026-12-12,AM,6,18,23.929,3480.481,3,52.551,2,"[0, 1710, 1738, 1282, 1108, 307, 0]",5,8.462,1287.672,12.129,0.485,0.833,0.0,1.318,94.02,42.92
2026-12-12,AM,6,18,23.929,3480.481,3,52.551,3,"[0, 297, 292, 604, 270, 0]",4,6.502,918.886,17.944,0.718,0.667,0.0,1.384,72.25,30.63
2026-12-12,PM,2,18,13.716,1971.23,2,65.141,1,"[0, 214, 930, 927, 925, 1471, 2103, 2114, 510, 512, 1614, 802, 763, 755, 752, 0]",14,8.809,1307.561,38.13,1.77,2.333,0.0,4.103,97.88,43.59
2026-12-12,PM,2,18,13.716,1971.23,2,65.141,2,"[0, 1181, 1510, 1490, 753, 0]",4,4.907,663.669,27.011,1.085,0.667,0.0,1.752,54.52,22.12
2026-12-12,PM,5,18,12.022,1825.697,2,35.341,1,"[0, 644, 1597, 1635, 1668, 1683, 1417, 523, 1534, 1483, 1497, 1498, 724, 741, 1319, 159, 160, 0]",16,8.988,1396.027,15.734,0.629,2.667,0.0,3.296,99.86,46.53
2026-12-12,PM,5,18,12.022,1825.697,2,35.341,2,"[0, 736, 1290, 0]",2,3.034,429.67,19.607,0.784,0.333,0.0,1.118,33.72,14.32
2026-12-12,PM,7,18,15.523,2326.989,2,30.073,1,"[0, 2181, 2184, 1915, 1916, 1921, 1923, 1946, 1957, 1990, 1884, 1879, 1829, 0]",12,8.948,1439.446,9.029,0.361,2.0,0.0,2.361,99.42,47.98
2026-12-12,PM,7,18,15.523,2326.989,2,30.073,2,"[0, 1849, 1847, 1081, 1349, 280, 285, 0]",6,6.574,887.543,21.044,0.842,1.0,0.0,1.842,73.05,29.58
2026-12-12,PM,8,6,5.482,713.164,1,20.648,1,"[0, 1959, 932, 956, 816, 1032, 1041, 0]",6,5.482,713.164,20.648,0.826,1.0,0.0,1.826,60.92,23.77
2026-12-13,AM,1,18,17.862,2593.331,3,88.017,1,"[0, 937, 915, 1137, 865, 1042, 325, 324, 337, 1144, 1246, 1155, 356, 1412, 0]",13,8.784,1404.613,30.828,1.233,2.167,0.0,3.4,97.6,46.82
2026-12-13,AM,1,18,17.862,2593.331,3,88.017,2,"[0, 71, 477, 1170, 1175, 0]",4,8.185,1035.701,28.551,1.142,0.667,0.0,1.809,90.94,34.52
2026-12-13,AM,1,18,17.862,2593.331,3,88.017,3,"[0, 471, 0]",1,0.893,153.017,28.638,1.146,0.167,0.0,1.312,9.92,5.1
2026-12-13,AM,3,18,21.708,3053.667,3,86.497,1,"[0, 651, 658, 662, 670, 1308, 2095, 147, 114, 110, 978, 2244, 0]",11,8.636,1372.857,28.833,1.153,1.833,0.0,2.987,95.95,45.76
2026-12-13,AM,3,18,21.708,3053.667,3,86.497,2,"[0, 152, 2200, 985, 1004, 0]",4,7.706,1007.527,27.545,1.102,0.667,0.0,1.768,85.62,33.58
2026-12-13,AM,3,18,21.708,3053.667,3,86.497,3,"[0, 2248, 37, 967, 0]",3,5.366,673.283,30.119,1.237,0.5,0.0,1.737,59.63,22.44
2026-12-13,AM,4,18,17.582,2625.155,2,63.764,1,"[0, 531, 493, 2041, 2067, 963, 2220, 1493, 572, 560, 105, 0]",10,8.972,1450.473,26.995,1.08,1.667,0.0,2.746,99.69,48.35
2026-12-13,AM,4,18,17.582,2625.155,2,63.764,2,"[0, 559, 22, 11, 35, 416, 415, 422, 434, 0]",8,8.61,1174.682,36.769,1.471,1.333,0.0,2.804,95.66,39.16
2026-12-13,AM,5,18,27.381,3849.739,4,79.129,1,"[0, 1624, 1659, 1664, 1677, 532, 1528, 961, 743, 0]",8,8.685,1378.989,11.09,0.444,1.333,0.0,1.777,96.5,45.97
2026-12-13,AM,5,18,27.381,3849.739,4,79.129,2,"[0, 2138, 695, 696, 0]",3,8.731,1095.54,10.949,0.438,0.5,0.0,0.938,97.01,36.52
2026-12-13,AM,5,18,27.381,3849.739,4,79.129,3,"[0, 704, 837, 1292, 575, 580, 7, 0]",6,7.489,1044.371,26.094,1.044,1.0,0.0,2.044,83.22,34.81
2026-12-13,AM,5,18,27.381,3849.739,4,79.129,4,"[0, 141, 0]",1,2.475,330.839,30.996,1.24,0.167,0.0,1.407,27.51,11.03
2026-12-13,AM,7,18,20.419,3393.606,3,42.447,1,"[0, 2139, 2142, 2152, 2175, 2184, 2077, 1905, 1921, 0]",8,8.884,1439.862,6.578,0.263,1.333,0.0,1.596,98.72,48.0
2026-12-13,AM,7,18,20.419,3393.606,3,42.447,2,"[0, 1910, 1971, 1832, 1826, 1841, 1847, 1848, 841, 281, 0]",9,8.459,1434.3,20.351,0.814,1.5,0.0,2.314,93.99,47.81
2026-12-13,AM,7,18,20.419,3393.606,3,42.447,3,"[0, 818, 0]",1,3.076,519.444,15.518,0.621,0.167,0.0,0.787,34.17,17.31
2026-12-13,PM,2,18,18.54,2986.231,3,101.063,1,"[0, 926, 1469, 1427, 1422, 2103, 2112, 2123, 2131, 1604, 763, 749, 0]",11,8.858,1418.628,33.698,1.47,1.833,0.0,3.304,98.42,47.29
2026-12-13,PM,2,18,18.54,2986.231,3,101.063,2,"[0, 943, 1442, 1521, 785, 766, 1332, 0]",6,7.98,1237.912,42.119,1.69,1.0,0.0,2.69,88.67,41.26
2026-12-13,PM,2,18,18.54,2986.231,3,101.063,3,"[0, 751, 0]",1,1.702,329.691,25.246,1.01,0.167,0.0,1.177,18.91,10.99
2026-12-13,PM,6,18,18.14,2556.081,3,45.056,1,"[0, 2081, 1589, 1801, 1693, 1723, 1730, 1736, 0]",7,8.841,1236.121,7.53,0.301,1.167,0.0,1.468,98.24,41.2
2026-12-13,PM,6,18,18.14,2556.081,3,45.056,2,"[0, 1702, 1752, 1120, 298, 598, 622, 626, 629, 1343, 267, 0]",10,8.633,1226.496,17.854,0.714,1.667,0.0,2.381,95.93,40.88
2026-12-13,PM,6,18,18.14,2556.081,3,45.056,3,"[0, 164, 0]",1,0.665,93.464,19.672,0.787,0.167,0.0,0.954,7.39,3.12
2026-12-13,PM,8,18,16.51,2478.549,2,33.211,1,"[0, 1932, 1945, 1974, 1982, 1994, 1995, 2002, 2005, 1372, 0]",9,8.911,1397.732,7.718,0.309,1.5,0.0,1.809,99.01,46.59
2026-12-13,PM,8,18,16.51,2478.549,2,33.211,2,"[0, 959, 1856, 1879, 1886, 1894, 880, 882, 1050, 1062, 0]",9,7.598,1080.817,25.493,1.02,1.5,0.0,2.52,84.42,36.03
2026-12-13,PM,9,3,8.153,947.52,1,18.724,1,"[0, 248, 889, 1022, 0]",3,8.153,947.52,18.724,0.749,0.5,0.0,1.249,90.59,31.58
2026-12-14,AM,1,18,16.052,2659.158,2,62.294,1,"[0, 859, 861, 1407, 1385, 1042, 1075, 56, 60, 80, 82, 90, 353, 438, 0]",13,8.931,1466.971,32.685,1.307,2.167,0.0,3.474,99.24,48.9
2026-12-14,AM,1,18,16.052,2659.158,2,62.294,2,"[0, 76, 356, 357, 483, 470, 0]",5,7.121,1192.187,29.609,1.184,0.833,0.0,2.018,79.12,39.74
2026-12-14,AM,2,18,21.386,2936.012,3,84.155,1,"[0, 2111, 510, 1438, 1469, 1908, 215, 220, 0]",7,8.854,1106.82,18.176,0.727,1.167,0.0,1.894,98.38,36.89
2026-12-14,AM,2,18,21.386,2936.012,3,84.155,2,"[0, 941, 1154, 366, 365, 358, 777, 1, 0]",7,8.964,1190.931,45.043,1.803,1.167,0.0,2.969,99.6,39.7
2026-12-14,AM,2,18,21.386,2936.012,3,84.155,3,"[0, 776, 795, 803, 758, 0]",4,3.568,638.261,20.936,0.837,0.667,0.0,1.504,39.64,21.28
2026-12-14,AM,3,18,23.522,3477.027,3,82.91,1,"[0, 641, 652, 677, 496, 495, 517, 2032, 2056, 113, 0]",9,8.876,1412.03,17.738,0.71,1.5,0.0,2.21,98.62,47.07
2026-12-14,AM,3,18,23.522,3477.027,3,82.91,2,"[0, 529, 691, 2053, 2214, 2251, 0]",5,8.83,1277.968,28.423,1.137,0.833,0.0,1.97,98.11,42.6
2026-12-14,AM,3,18,23.522,3477.027,3,82.91,3,"[0, 2240, 1007, 11, 1130, 0]",4,5.816,787.029,36.749,1.47,0.667,0.0,2.137,64.62,26.23
2026-12-14,AM,4,18,24.388,3257.718,3,89.082,1,"[0, 1475, 689, 702, 727, 729, 555, 413, 390, 0]",8,8.841,1361.483,28.776,1.151,1.333,0.0,2.484,98.23,45.38
2026-12-14,AM,4,18,24.388,3257.718,3,89.082,2,"[0, 728, 1087, 1096, 554, 558, 397, 418, 0]",7,8.959,1123.595,29.572,1.183,1.167,0.0,2.35,99.54,37.45
2026-12-14,AM,4,18,24.388,3257.718,3,89.082,3,"[0, 1295, 44, 1052, 0]",3,6.588,772.64,30.734,1.229,0.5,0.0,1.729,73.21,25.75
2026-12-14,PM,5,18,19.759,2692.279,3,66.015,1,"[0, 1599, 1601, 1602, 1656, 1661, 1676, 1542, 1563, 1782, 1079, 305, 168, 174, 565, 0]",14,8.823,1337.346,30.867,1.235,2.333,0.0,3.568,98.03,44.58
2026-12-14,PM,5,18,19.759,2692.279,3,66.015,2,"[0, 279, 295, 0]",2,7.552,865.277,13.025,0.521,0.333,0.0,0.854,83.91,28.84
2026-12-14,PM,5,18,19.759,2692.279,3,66.015,3,"[0, 158, 170, 0]",2,3.385,489.656,22.123,0.885,0.333,0.0,1.218,37.61,16.32
2026-12-14,PM,6,18,19.686,2787.637,3,42.764,1,"[0, 2137, 2141, 2190, 1564, 1786, 1795, 1796, 1802, 1700, 1746, 1827, 0]",11,8.799,1352.992,9.168,0.367,1.833,0.0,2.2,97.77,45.1
2026-12-14,PM,6,18,19.686,2787.637,3,42.764,2,"[0, 1704, 601, 608, 617, 261, 272, 0]",6,8.392,1095.442,17.91,0.716,1.0,0.0,1.716,93.24,36.51
2026-12-14,PM,6,18,19.686,2787.637,3,42.764,3,"[0, 847, 0]",1,2.495,339.203,15.686,0.627,0.167,0.0,0.794,27.73,11.31
2026-12-14,PM,7,18,20.859,3097.282,3,50.432,1,"[0, 1924, 1986, 1998, 2002, 2005, 1366, 1857, 1853, 1061, 1064, 0]",10,8.93,1334.993,25.597,1.024,1.667,0.0,2.691,99.22,44.5
2026-12-14,PM,7,18,20.859,3097.282,3,50.432,2,"[0, 1883, 1835, 1846, 1848, 892, 619, 0]",6,8.548,1220.339,13.295,0.532,1.0,0.0,1.532,94.98,40.68
2026-12-14,PM,7,18,20.859,3097.282,3,50.432,3,"[0, 873, 903, 0]",2,3.381,541.95,11.54,0.462,0.333,0.0,0.795,37.57,18.07
2026-12-14,PM,8,2,2.15,386.337,1,14.32,1,"[0, 244, 838, 0]",2,2.15,386.337,14.32,0.573,0.333,0.0,0.906,23.88,12.88
2026-12-15,AM,1,18,25.201,3478.204,3,83.677,1,"[0, 1134, 865, 1024, 57, 52, 98, 1194, 343, 348, 356, 0]",10,8.941,1201.186,26.119,1.045,1.667,0.0,2.711,99.34,40.04
2026-12-15,AM,1,18,25.201,3478.204,3,83.677,2,"[0, 1145, 1153, 1154, 359, 371, 458, 0]",6,8.893,1277.662,28.918,1.157,1.0,0.0,2.157,98.81,42.59
2026-12-15,AM,1,18,25.201,3478.204,3,83.677,3,"[0, 365, 450, 0]",2,7.368,999.356,28.64,1.146,0.333,0.0,1.479,81.86,33.31
2026-12-15,AM,3,18,23.982,3324.758,3,81.751,1,"[0, 672, 678, 682, 2090, 534, 2044, 2069, 977, 0]",8,8.956,1244.319,18.076,0.723,1.333,0.0,2.056,99.51,41.48
2026-12-15,AM,3,18,23.982,3324.758,3,81.751,2,"[0, 156, 969, 974, 1375, 2228, 2214, 1008, 0]",7,7.273,975.722,32.94,1.347,1.167,0.0,2.514,80.81,32.52
2026-12-15,AM,3,18,23.982,3324.758,3,81.751,3,"[0, 987, 2250, 2227, 0]",3,7.753,1104.717,30.735,1.229,0.5,0.0,1.729,86.14,36.82
2026-12-15,AM,4,18,22.367,3233.309,3,83.55,1,"[0, 1757, 491, 1476, 1478, 712, 1480, 2072, 1016, 1091, 538, 0]",10,8.857,1239.472,24.285,1.027,1.667,0.0,2.694,98.42,41.32
2026-12-15,AM,4,18,22.367,3233.309,3,83.55,2,"[0, 716, 719, 727, 1086, 124, 0]",5,8.431,1166.346,26.559,1.062,0.833,0.0,1.896,93.68,38.88
2026-12-15,AM,4,18,22.367,3233.309,3,83.55,3,"[0, 1093, 383, 425, 0]",3,5.079,827.491,32.706,1.308,0.5,0.0,1.808,56.43,27.58
2026-12-15,AM,6,18,24.414,3519.664,3,49.106,1,"[0, 2134, 2174, 2187, 1918, 1990, 1842, 1825, 1837, 843, 273, 0]",10,8.992,1387.138,18.715,0.749,1.667,0.0,2.415,99.91,46.24
2026-12-15,AM,6,18,24.414,3519.664,3,49.106,2,"[0, 1827, 1834, 1838, 1843, 590, 0]",5,8.976,1325.42,14.426,0.577,0.833,0.0,1.41,99.73,44.18
2026-12-15,AM,6,18,24.414,3519.664,3,49.106,3,"[0, 600, 602, 850, 0]",3,6.446,807.106,15.965,0.639,0.5,0.0,1.139,71.62,26.9
2026-12-15,PM,2,18,19.675,2875.804,3,84.128,1,"[0, 1613, 513, 2121, 2118, 1421, 1426, 1441, 1449, 203, 0]",9,8.49,1287.517,15.207,0.622,1.5,0.0,2.122,94.34,42.92
2026-12-15,PM,2,18,19.675,2875.804,3,84.128,2,"[0, 210, 927, 945, 1161, 1411, 1499, 1489, 0]",7,8.24,1239.215,44.475,1.779,1.167,0.0,2.946,91.56,41.31
2026-12-15,PM,2,18,19.675,2875.804,3,84.128,3,"[0, 757, 806, 0]",2,2.945,349.072,24.446,0.978,0.333,0.0,1.311,32.72,11.64
2026-12-15,PM,5,18,21.339,3094.31,3,45.348,1,"[0, 1600, 1621, 1629, 1634, 1661, 1662, 1557, 1570, 0]",8,8.802,1223.14,7.187,0.287,1.333,0.0,1.621,97.8,40.77
2026-12-15,PM,5,18,21.339,3094.31,3,45.348,2,"[0, 1753, 1550, 1788, 1698, 1713, 1740, 1743, 0]",7,8.552,1259.174,7.61,0.304,1.167,0.0,1.471,95.02,41.97
2026-12-15,PM,5,18,21.339,3094.31,3,45.348,3,"[0, 2138, 825, 138, 0]",3,3.985,611.996,30.551,1.222,0.5,0.0,1.722,44.27,20.4
2026-12-15,PM,7,18,20.204,2802.275,3,48.017,1,"[0, 1920, 1933, 1956, 244, 250, 252, 931, 1973, 623, 1049, 0]",10,8.692,1269.58,21.883,0.875,1.667,0.0,2.542,96.58,42.32
2026-12-15,PM,7,18,20.204,2802.275,3,48.017,2,"[0, 1863, 1869, 1895, 870, 891, 0]",5,8.6,1132.834,11.608,0.464,0.833,0.0,1.298,95.56,37.76
2026-12-15,PM,7,18,20.204,2802.275,3,48.017,3,"[0, 615, 584, 587, 0]",3,2.911,399.861,14.526,0.581,0.5,0.0,1.081,32.35,13.33
2026-12-15,PM,8,1,3.713,501.092,1,12.4,1,"[0, 856, 0]",1,3.713,501.092,12.4,0.496,0.167,0.0,0.663,41.26,16.7
2026-12-16,AM,1,18,22.356,3010.772,3,90.219,1,"[0, 863, 1342, 1075, 66, 462, 0]",5,8.98,1108.947,29.83,1.193,0.833,0.0,2.027,99.78,36.96
2026-12-16,AM,1,18,22.356,3010.772,3,90.219,2,"[0, 325, 315, 319, 48, 101, 344, 1244, 452, 0]",8,8.535,1200.983,30.133,1.205,1.333,0.0,2.539,94.83,40.03
2026-12-16,AM,1,18,22.356,3010.772,3,90.219,3,"[0, 353, 85, 480, 460, 444, 0]",5,4.841,700.842,30.256,1.24,0.833,0.0,2.073,53.78,23.36
2026-12-16,AM,2,18,27.224,3575.599,4,119.236,1,"[0, 1416, 1426, 1429, 1439, 1458, 204, 209, 1908, 222, 1403, 366, 0]",11,8.676,1218.266,33.941,1.358,1.833,0.0,3.191,96.4,40.61
2026-12-16,AM,2,18,27.224,3575.599,4,119.236,2,"[0, 928, 945, 1165, 360, 0]",4,8.808,1178.974,28.734,1.149,0.667,0.0,1.816,97.87,39.3
2026-12-16,AM,2,18,27.224,3575.599,4,119.236,3,"[0, 1155, 372, 0]",2,5.827,718.841,27.923,1.117,0.333,0.0,1.45,64.74,23.96
2026-12-16,AM,2,18,27.224,3575.599,4,119.236,4,"[0, 469, 0]",1,3.912,459.518,28.638,1.146,0.167,0.0,1.312,43.47,15.32
2026-12-16,AM,4,18,19.558,2856.019,3,97.869,1,"[0, 2090, 1596, 1648, 498, 2033, 2048, 2197, 980, 0]",8,8.927,1357.635,20.121,0.805,1.333,0.0,2.138,99.18,45.25
2026-12-16,AM,4,18,19.558,2856.019,3,97.869,2,"[0, 2055, 2063, 2230, 1099, 31, 411, 1125, 421, 0]",8,8.725,1279.185,40.391,1.687,1.333,0.0,3.02,96.94,42.64
2026-12-16,AM,4,18,19.558,2856.019,3,97.869,3,"[0, 1017, 433, 0]",2,1.906,219.199,37.357,1.494,0.333,0.0,1.828,21.18,7.31
2026-12-16,AM,5,18,18.776,2603.513,3,90.945,1,"[0, 1593, 692, 698, 699, 707, 1400, 1089, 551, 124, 0]",9,8.824,1169.137,26.905,1.076,1.5,0.0,2.576,98.04,38.97
2026-12-16,AM,5,18,18.776,2603.513,3,90.945,2,"[0, 552, 542, 567, 1296, 43, 399, 1056, 1057, 0]",8,7.79,1167.289,32.562,1.302,1.333,0.0,2.636,86.56,38.91
2026-12-16,AM,5,18,18.776,2603.513,3,90.945,3,"[0, 1394, 0]",1,2.161,267.087,31.478,1.259,0.167,0.0,1.426,24.02,8.9
2026-12-16,AM,6,18,21.887,3469.811,3,63.951,1,"[0, 1656, 1589, 1759, 1417, 1552, 1569, 1794, 489, 1280, 1512, 734, 0]",11,8.917,1411.338,11.876,0.475,1.833,0.0,2.308,99.07,47.04
2026-12-16,AM,6,18,21.887,3469.811,3,63.951,2,"[0, 530, 738, 301, 829, 1059, 0]",5,8.762,1439.222,30.823,1.233,0.833,0.0,2.066,97.35,47.97
2026-12-16,AM,6,18,21.887,3469.811,3,63.951,3,"[0, 165, 167, 0]",2,4.209,619.251,21.252,0.85,0.333,0.0,1.183,46.76,20.64
2026-12-16,PM,3,18,15.389,2402.057,2,64.042,1,"[0, 655, 656, 657, 664, 2085, 2111, 2121, 511, 1613, 790, 0]",10,8.871,1432.909,26.96,1.078,1.667,0.0,2.745,98.56,47.76
2026-12-16,PM,3,18,15.389,2402.057,2,64.042,2,"[0, 1339, 774, 784, 764, 1499, 152, 108, 2207, 0]",8,6.518,969.148,37.082,1.483,1.333,0.0,2.817,72.42,32.3
2026-12-16,PM,7,18,13.867,2145.71,2,48.351,1,"[0, 2180, 2144, 2187, 1709, 1746, 1807, 1852, 1853, 594, 610, 618, 628, 261, 270, 276, 0]",15,8.904,1443.316,19.073,0.763,2.5,0.0,3.263,98.94,48.11
2026-12-16,PM,7,18,13.867,2145.71,2,48.351,2,"[0, 627, 1067, 191, 0]",3,4.963,702.394,29.278,1.171,0.5,0.0,1.671,55.14,23.41
2026-12-16,PM,8,18,23.412,3184.407,3,31.738,1,"[0, 2191, 1952, 1925, 1954, 1955, 1966, 1988, 950, 952, 873, 0]",10,8.796,1227.901,11.397,0.456,1.667,0.0,2.123,97.74,40.93
2026-12-16,PM,8,18,23.412,3184.407,3,31.738,2,"[0, 948, 954, 1856, 1878, 0]",4,8.505,1111.526,8.776,0.351,0.667,0.0,1.018,94.51,37.05
2026-12-16,PM,8,18,23.412,3184.407,3,31.738,3,"[0, 1888, 896, 903, 907, 0]",4,6.11,844.98,11.565,0.463,0.667,0.0,1.129,67.89,28.17
2026-12-16,PM,9,8,6.711,1307.679,1,21.404,1,"[0, 207, 202, 1021, 1025, 1031, 1033, 1039, 1049, 0]",8,6.711,1307.679,21.404,0.856,1.333,0.0,2.189,74.56,43.59
2026-12-17,AM,1,18,21.087,3040.577,3,88.073,1,"[0, 247, 939, 958, 1131, 67, 97, 317, 319, 352, 467, 1268, 0]",11,8.936,1454.907,29.975,1.208,1.833,0.0,3.041,99.28,48.5
2026-12-17,AM,1,18,21.087,3040.577,3,88.073,2,"[0, 82, 1196, 460, 453, 466, 0]",5,8.071,1081.898,29.09,1.164,0.833,0.0,1.997,89.68,36.06
2026-12-17,AM,1,18,21.087,3040.577,3,88.073,3,"[0, 465, 1253, 0]",2,4.081,503.772,29.008,1.16,0.333,0.0,1.494,45.34,16.79
2026-12-17,AM,4,18,18.934,2801.496,3,96.624,1,"[0, 516, 524, 2035, 2053, 2061, 1485, 966, 102, 2236, 993, 1012, 0]",11,8.999,1412.079,30.193,1.208,1.833,0.0,3.041,99.99,47.07
