fecha,ventana,cluster_id_dia,n_nodos_cluster,volumen_total_cluster_m3,peso_total_cluster_kg,num_rutas_cluster,km_totales_cluster,ruta_id,ruta,num_clientes,volumen_m3,peso_kg,km_ruta,tiempo_viaje_h,tiempo_servicio_h,descanso_h,tiempo_total_h,utilizacion_vol_pct,utilizacion_peso_pct
2026-12-10,PM,5,16,14.311,2104.751,2,16.46,1,"[0, 1663, 1666, 1681, 2133, 2193, 1922, 1924, 1949, 233, 1961, 1975, 0]",11,8.347,1168.975,8.477,0.339,1.833,0.0,2.172,92.75,38.97
2026-12-10,PM,5,16,14.311,2104.751,2,16.46,2,"[0, 492, 1572, 1577, 1783, 1792, 0]",5,5.964,935.776,7.983,0.319,0.833,0.0,1.153,66.27,31.19
2026-12-10,PM,6,6,15.273,1874.75,2,16.027,1,"[0, 1978, 2007, 2014, 949, 0]",4,8.519,1114.902,7.711,0.308,0.667,0.0,0.975,94.66,37.16
2026-12-10,PM,6,6,15.273,1874.75,2,16.027,2,"[0, 948, 1708, 0]",2,6.754,759.848,8.316,0.333,0.333,0.0,0.666,75.05,25.33
2026-12-10,PM,7,12,15.058,2121.604,2,18.222,1,"[0, 530, 1749, 1738, 1710, 1812, 1822, 1836, 0]",7,8.969,1308.313,9.455,0.389,1.167,0.0,1.555,99.66,43.61
2026-12-10,PM,7,12,15.058,2121.604,2,18.222,2,"[0, 1865, 1874, 1890, 1834, 1853, 0]",5,6.089,813.291,8.767,0.351,0.833,0.0,1.184,67.65,27.11
2026-12-11,AM,2,15,15.9,2380.769,2,77.258,1,"[0, 662, 672, 2109, 504, 791, 215, 945, 339, 343, 341, 350, 452, 372, 0]",13,8.42,1516.333,52.068,2.083,2.167,0.5,4.749,93.56,50.54
2026-12-11,AM,2,15,15.9,2380.769,2,77.258,2,"[0, 1146, 476, 0]",2,7.479,864.436,25.19,1.008,0.333,0.0,1.341,83.11,28.81
2026-12-11,AM,4,7,13.113,1776.469,2,60.23,1,"[0, 117, 2223, 990, 1109, 39, 0]",5,8.513,1215.586,33.238,1.369,0.833,0.0,2.203,94.59,40.52
2026-12-11,AM,4,7,13.113,1776.469,2,60.23,2,"[0, 111, 12, 0]",2,4.6,560.883,26.992,1.08,0.333,0.0,1.413,51.11,18.7
2026-12-11,AM,5,13,15.212,2083.321,2,48.194,1,"[0, 2086, 1615, 1657, 1676, 1905, 1916, 1922, 1947, 1550, 1558, 0]",10,8.658,1213.291,8.021,0.321,1.667,0.0,1.988,96.2,40.44
2026-12-11,AM,5,13,15.212,2083.321,2,48.194,2,"[0, 1013, 1897, 1258, 0]",3,6.554,870.03,40.173,1.607,0.5,0.0,2.107,72.82,29.0
2026-12-11,AM,8,10,15.092,2099.628,2,31.542,1,"[0, 1533, 1540, 706, 732, 608, 591, 0]",6,8.992,1236.306,15.721,0.629,1.0,0.0,1.629,99.91,41.21
2026-12-11,AM,8,10,15.092,2099.628,2,31.542,2,"[0, 890, 595, 600, 731, 0]",4,6.1,863.322,15.821,0.633,0.667,0.0,1.3,67.78,28.78
2026-12-11,AM,9,12,15.461,2141.561,2,67.276,1,"[0, 159, 1098, 839, 25, 1260, 420, 126, 7, 0]",8,8.832,1272.776,33.565,1.359,1.333,0.0,2.692,98.13,42.43
2026-12-11,AM,9,12,15.461,2141.561,2,67.276,2,"[0, 1035, 1046, 285, 393, 0]",4,6.629,868.785,33.711,1.348,0.667,0.0,2.015,73.66,28.96
2026-12-11,PM,1,12,12.571,1827.414,2,39.456,1,"[0, 1419, 1436, 1467, 1468, 921, 326, 352, 1189, 0]",8,8.791,1280.459,20.494,0.82,1.333,0.0,2.153,97.68,42.68
2026-12-11,PM,1,12,12.571,1827.414,2,39.456,2,"[0, 865, 64, 67, 1238, 0]",4,3.78,546.955,18.962,0.758,0.667,0.0,1.425,42.0,18.23
2026-12-11,PM,3,9,13.121,1869.085,2,26.333,1,"[0, 520, 526, 2022, 2029, 2041, 0]",5,8.585,1274.328,11.908,0.476,0.833,0.0,1.31,95.39,42.48
2026-12-11,PM,3,9,13.121,1869.085,2,26.333,2,"[0, 2061, 2066, 2071, 1494, 0]",4,4.535,594.757,14.425,0.577,0.667,0.0,1.244,50.39,19.83
2026-12-11,PM,6,11,14.054,1934.048,2,15.376,1,"[0, 1568, 1771, 1785, 1797, 1687, 1693, 1695, 1706, 0]",8,7.388,1061.581,7.608,0.304,1.333,0.0,1.638,82.09,35.39
2026-12-11,PM,6,11,14.054,1934.048,2,15.376,2,"[0, 1976, 2008, 1849, 0]",3,6.666,872.467,7.768,0.311,0.5,0.0,0.811,74.07,29.08
2026-12-11,PM,7,10,14.484,2005.494,2,21.676,1,"[0, 1716, 1722, 1866, 1881, 1810, 1814, 1515, 0]",7,8.608,1218.874,10.965,0.439,1.167,0.0,1.605,95.65,40.63
2026-12-11,PM,7,10,14.484,2005.494,2,21.676,2,"[0, 1853, 514, 1523, 0]",3,5.876,786.62,10.711,0.428,0.5,0.0,0.928,65.29,26.22
2026-12-12,AM,1,15,15.647,2314.401,2,42.378,1,"[0, 1443, 1458, 1471, 1362, 925, 927, 930, 321, 320, 0]",9,8.966,1416.349,20.225,0.809,1.5,0.0,2.309,99.63,47.21
2026-12-12,AM,1,15,15.647,2314.401,2,42.378,2,"[0, 65, 1192, 77, 328, 335, 340, 0]",6,6.681,898.052,22.153,0.886,1.0,0.0,1.886,74.23,29.94
2026-12-12,AM,2,21,15.389,2274.627,2,101.314,1,"[0, 2103, 2114, 2129, 510, 512, 753, 755, 763, 802, 1614, 214, 1252, 0]",12,8.905,1266.744,51.756,2.148,2.0,0.5,4.648,98.95,42.22
2026-12-12,AM,2,21,15.389,2274.627,2,101.314,2,"[0, 1510, 1490, 1181, 78, 1243, 1155, 354, 479, 445, 0]",9,6.483,1007.883,49.558,2.012,1.5,0.5,4.012,72.04,33.6
2026-12-12,AM,4,12,14.9,2094.033,2,65.158,1,"[0, 644, 1592, 1203, 104, 2231, 2236, 1000, 2205, 0]",8,8.972,1276.383,32.733,1.309,1.333,0.0,2.643,99.69,42.55
2026-12-12,AM,4,12,14.9,2094.033,2,65.158,2,"[0, 1109, 103, 19, 2254, 0]",4,5.927,817.65,32.425,1.297,0.667,0.0,1.964,65.86,27.25
2026-12-12,AM,6,18,15.49,2355.449,2,19.633,1,"[0, 1580, 1586, 1768, 1710, 1738, 1849, 1990, 1959, 1884, 1879, 956, 0]",11,8.942,1379.894,9.611,0.384,1.833,0.0,2.218,99.35,46.0
2026-12-12,AM,6,18,15.49,2355.449,2,19.633,2,"[0, 1941, 523, 1534, 1483, 1829, 1847, 932, 0]",7,6.548,975.555,10.022,0.401,1.167,0.0,1.568,72.76,32.52
2026-12-12,AM,8,17,14.626,2154.61,2,55.513,1,"[0, 307, 292, 604, 631, 816, 1349, 270, 280, 0]",8,8.893,1237.574,21.905,0.883,1.333,0.0,2.217,98.81,41.25
2026-12-12,AM,8,17,14.626,2154.61,2,55.513,2,"[0, 1032, 1041, 285, 1220, 160, 159, 1290, 569, 571, 0]",9,5.733,917.036,33.608,1.398,1.5,0.0,2.898,63.7,30.57
2026-12-12,PM,3,12,15.797,2343.86,2,43.215,1,"[0, 647, 681, 685, 1314, 2049, 2218, 0]",6,8.767,1249.479,13.304,0.532,1.0,0.0,1.532,97.41,41.65
2026-12-12,PM,3,12,15.797,2343.86,2,43.215,2,"[0, 2070, 968, 1214, 152, 155, 752, 0]",6,7.03,1094.381,29.911,1.196,1.0,0.0,2.196,78.11,36.48
2026-12-12,PM,5,17,15.715,2345.967,2,14.257,1,"[0, 1756, 1597, 1635, 1668, 1683, 1417, 1555, 2147, 2148, 2181, 0]",10,8.975,1293.474,7.741,0.31,1.667,0.0,1.976,99.73,43.12
2026-12-12,PM,5,17,15.715,2345.967,2,14.257,2,"[0, 2184, 1915, 1916, 1921, 1923, 1946, 1957, 0]",7,6.739,1052.493,6.516,0.261,1.167,0.0,1.427,74.88,35.08
2026-12-12,PM,7,12,14.794,2089.884,2,23.868,1,"[0, 1282, 1081, 1108, 297, 692, 724, 0]",6,8.98,1244.71,13.079,0.523,1.0,0.0,1.523,99.78,41.49
2026-12-12,PM,7,12,14.794,2089.884,2,23.868,2,"[0, 1497, 1498, 711, 736, 741, 1319, 0]",6,5.814,845.174,10.789,0.432,1.0,0.0,1.432,64.6,28.17
2026-12-12,PM,9,8,10.121,1619.716,2,65.475,1,"[0, 1298, 123, 387, 402, 115, 1056, 434, 0]",7,8.173,1287.47,37.041,1.482,1.167,0.0,2.648,90.81,42.92
2026-12-12,PM,9,8,10.121,1619.716,2,65.475,2,"[0, 133, 0]",1,1.948,332.246,28.434,1.137,0.167,0.0,1.304,21.65,11.07
2026-12-13,AM,1,16,15.814,2427.364,2,47.166,1,"[0, 1422, 1427, 1442, 1469, 937, 915, 926, 1137, 865, 1042, 325, 324, 0]",12,8.503,1515.039,23.664,1.002,2.0,0.0,3.002,94.48,50.5
2026-12-13,AM,1,16,15.814,2427.364,2,47.166,2,"[0, 337, 1144, 1246, 71, 0]",4,7.311,912.325,23.502,0.94,0.667,0.0,1.607,81.23,30.41
2026-12-13,AM,10,14,15.347,2341.325,2,52.856,1,"[0, 598, 622, 626, 629, 818, 841, 267, 1343, 164, 281, 1050, 0]",11,8.854,1548.933,25.67,1.031,1.833,0.0,2.864,98.38,51.63
2026-12-13,AM,10,14,15.347,2341.325,2,52.856,2,"[0, 1022, 837, 1292, 0]",3,6.493,792.392,27.186,1.087,0.5,0.0,1.587,72.14,26.41
2026-12-13,AM,11,14,14.746,2116.764,2,73.07,1,"[0, 572, 575, 580, 559, 560, 105, 22, 416, 415, 141, 0]",10,8.893,1387.027,33.033,1.321,1.667,0.0,2.988,98.81,46.23
2026-12-13,AM,11,14,14.746,2116.764,2,73.07,2,"[0, 1062, 7, 422, 434, 0]",4,5.853,729.737,40.037,1.664,0.667,0.0,2.331,65.03,24.32
2026-12-13,AM,2,16,15.91,2439.569,2,75.873,1,"[0, 785, 766, 763, 1604, 2131, 2123, 2112, 2103, 1155, 0]",9,8.811,1333.816,42.501,1.703,1.5,0.0,3.203,97.9,44.46
2026-12-13,AM,2,16,15.91,2439.569,2,75.873,2,"[0, 943, 356, 477, 1170, 1412, 1175, 471, 0]",7,7.099,1105.753,33.372,1.335,1.167,0.0,2.502,78.87,36.86
2026-12-13,AM,4,11,14.382,1977.68,2,59.676,1,"[0, 1493, 978, 985, 2200, 110, 114, 147, 2244, 0]",8,8.47,1196.465,31.806,1.272,1.333,0.0,2.606,94.11,39.88
2026-12-13,AM,4,11,14.382,1977.68,2,59.676,2,"[0, 152, 37, 1004, 0]",3,5.912,781.215,27.87,1.115,0.5,0.0,1.615,65.69,26.04
2026-12-13,AM,9,14,15.397,2079.43,2,27.523,1,"[0, 1847, 1848, 880, 882, 889, 1120, 298, 696, 743, 961, 0]",10,8.562,1243.075,14.831,0.593,1.667,0.0,2.26,95.13,41.44
2026-12-13,AM,9,14,15.397,2079.43,2,27.523,2,"[0, 1528, 695, 704, 963, 0]",4,6.835,836.355,12.692,0.508,0.667,0.0,1.174,75.94,27.88
2026-12-13,PM,3,15,14.918,2383.861,2,59.388,1,"[0, 651, 658, 662, 670, 1308, 2095, 531, 493, 2041, 2067, 749, 0]",11,8.896,1500.082,28.27,1.131,1.833,0.0,2.964,98.84,50.0
2026-12-13,PM,3,15,14.918,2383.861,2,59.388,2,"[0, 2220, 1521, 1332, 751, 0]",4,6.022,883.779,31.118,1.245,0.667,0.0,1.911,66.91,29.46
2026-12-13,PM,5,9,14.2,2061.865,2,39.103,1,"[0, 1624, 1659, 1664, 1677, 2081, 0]",5,8.222,1282.201,5.571,0.223,0.833,0.0,1.056,91.35,42.74
2026-12-13,PM,5,9,14.2,2061.865,2,39.103,2,"[0, 2248, 967, 35, 11, 0]",4,5.978,779.664,33.532,1.341,0.667,0.0,2.008,66.42,25.99
2026-12-13,PM,6,9,14.315,2128.203,2,13.158,1,"[0, 1589, 2139, 2142, 2152, 2175, 1921, 0]",6,8.521,1211.63,6.642,0.266,1.0,0.0,1.266,94.68,40.39
2026-12-13,PM,6,9,14.315,2128.203,2,13.158,2,"[0, 2184, 1905, 1910, 0]",3,5.794,916.573,6.516,0.261,0.5,0.0,0.761,64.38,30.55
2026-12-13,PM,7,14,15.669,2346.116,2,16.357,1,"[0, 2138, 1801, 2077, 1945, 1932, 1982, 0]",6,8.88,1150.401,8.629,0.352,1.0,0.0,1.352,98.67,38.35
2026-12-13,PM,7,14,15.669,2346.116,2,16.357,2,"[0, 248, 959, 1372, 1974, 1994, 1995, 2002, 2005, 0]",8,6.789,1195.715,7.728,0.309,1.333,0.0,1.642,75.44,39.86
2026-12-13,PM,8,15,15.596,2181.702,2,18.194,1,"[0, 1693, 1702, 1723, 1730, 1736, 1752, 1971, 1832, 1856, 1879, 1886, 0]",11,8.798,1229.016,8.847,0.354,1.833,0.0,2.187,97.76,40.97
2026-12-13,PM,8,15,15.596,2181.702,2,18.194,2,"[0, 532, 1826, 1841, 1894, 0]",4,6.798,952.686,9.347,0.374,0.667,0.0,1.041,75.53,31.76
2026-12-14,AM,1,13,15.957,1969.593,2,43.044,1,"[0, 1438, 1469, 859, 861, 1407, 1385, 1042, 0]",7,8.927,1113.786,17.652,0.706,1.167,0.0,1.873,99.19,37.13
2026-12-14,AM,1,13,15.957,1969.593,2,43.044,2,"[0, 1075, 56, 60, 76, 80, 1154, 0]",6,7.03,855.807,25.392,1.016,1.0,0.0,2.016,78.11,28.53
2026-12-14,AM,10,16,12.175,1631.999,2,68.157,1,"[0, 554, 555, 1295, 558, 44, 413, 390, 397, 418, 168, 1064, 1061, 0]",12,8.975,1144.398,36.215,1.449,2.0,0.0,3.449,99.72,38.15
2026-12-14,AM,10,16,12.175,1631.999,2,68.157,2,"[0, 170, 174, 565, 1052, 0]",4,3.2,487.601,31.942,1.278,0.667,0.0,1.944,35.55,16.25
2026-12-14,AM,2,18,15.42,2794.594,2,80.753,1,"[0, 1908, 215, 220, 941, 353, 356, 357, 358, 365, 366, 438, 483, 90, 82, 0]",14,8.96,1896.049,35.061,1.422,2.333,0.0,3.756,99.56,63.2
2026-12-14,AM,2,18,15.42,2794.594,2,80.753,2,"[0, 777, 776, 1, 470, 0]",4,6.46,898.545,45.692,1.828,0.667,0.0,2.494,71.78,29.95
2026-12-14,AM,4,16,14.635,2182.52,2,68.029,1,"[0, 1599, 1601, 1602, 1656, 1661, 496, 2032, 2053, 2056, 113, 2214, 2251, 0]",12,8.819,1395.491,31.28,1.251,2.0,0.0,3.251,97.99,46.52
2026-12-14,AM,4,16,14.635,2182.52,2,68.029,2,"[0, 2240, 1007, 11, 1130, 0]",4,5.816,787.029,36.749,1.47,0.667,0.0,2.137,64.62,26.23
2026-12-14,AM,9,10,15.248,2013.087,2,41.132,1,"[0, 838, 847, 601, 261, 0]",4,8.909,1126.248,19.101,0.764,0.667,0.0,1.431,98.99,37.54
2026-12-14,AM,9,10,15.248,2013.087,2,41.132,2,"[0, 608, 617, 272, 158, 1087, 1096, 0]",6,6.339,886.839,22.031,0.91,1.0,0.0,1.91,70.43,29.56
2026-12-14,PM,3,11,14.394,2091.755,2,43.959,1,"[0, 641, 652, 677, 2111, 495, 510, 795, 758, 0]",8,8.931,1273.727,23.593,1.02,1.333,0.0,2.353,99.24,42.46
2026-12-14,PM,3,11,14.394,2091.755,2,43.959,2,"[0, 517, 529, 803, 0]",3,5.463,818.028,20.366,0.815,0.5,0.0,1.315,60.7,27.27
2026-12-14,PM,5,13,15.711,2334.578,2,14.955,1,"[0, 1676, 2137, 2141, 2190, 1564, 0]",5,8.999,1241.983,7.001,0.28,0.833,0.0,1.113,99.99,41.4
2026-12-14,PM,5,13,15.711,2334.578,2,14.955,2,"[0, 244, 1924, 1782, 1786, 1795, 1796, 1542, 1563, 0]",8,6.712,1092.595,7.954,0.335,1.333,0.0,1.669,74.58,36.42
2026-12-14,PM,6,14,15.945,2340.528,2,18.593,1,"[0, 1802, 1700, 1704, 1746, 1986, 1998, 2002, 2005, 1366, 1827, 0]",10,8.453,1324.178,9.826,0.393,1.667,0.0,2.06,93.92,44.14
2026-12-14,PM,6,14,15.945,2340.528,2,18.593,2,"[0, 1857, 1883, 1835, 1846, 0]",4,7.492,1016.35,8.767,0.351,0.667,0.0,1.017,83.24,33.88
2026-12-14,PM,7,9,12.535,1903.213,2,24.094,1,"[0, 1848, 1853, 892, 1079, 702, 727, 1475, 691, 0]",8,8.28,1315.287,13.882,0.555,1.333,0.0,1.889,92.0,43.84
2026-12-14,PM,7,9,12.535,1903.213,2,24.094,2,"[0, 689, 0]",1,4.255,587.926,10.212,0.408,0.167,0.0,0.575,47.28,19.6
2026-12-14,PM,8,8,15.783,2031.583,2,28.655,1,"[0, 728, 729, 305, 279, 0]",4,8.857,1037.632,13.291,0.532,0.667,0.0,1.198,98.41,34.59
2026-12-14,PM,8,8,15.783,2031.583,2,28.655,2,"[0, 873, 903, 619, 295, 0]",4,6.926,993.951,15.364,0.615,0.667,0.0,1.281,76.95,33.13
2026-12-15,AM,1,14,13.505,1935.145,2,43.854,1,"[0, 1421, 1426, 1441, 1449, 927, 1134, 865, 1024, 57, 0]",9,8.978,1279.224,20.91,0.836,1.5,0.0,2.336,99.75,42.64
2026-12-15,AM,1,14,13.505,1935.145,2,43.854,2,"[0, 52, 98, 343, 1153, 1145, 0]",5,4.527,655.921,22.944,0.918,0.833,0.0,1.751,50.3,21.86
2026-12-15,AM,11,13,14.853,2222.464,2,69.744,1,"[0, 843, 1049, 273, 825, 1086, 1091, 1093, 538, 0]",8,8.966,1365.454,32.111,1.4,1.333,0.0,2.733,99.62,45.52
2026-12-15,AM,11,13,14.853,2222.464,2,69.744,2,"[0, 850, 124, 383, 138, 425, 0]",5,5.887,857.01,37.633,1.505,0.833,0.0,2.339,65.41,28.57
2026-12-15,AM,2,9,13.298,1801.373,2,55.14,1,"[0, 1194, 348, 1154, 1161, 1411, 356, 0]",6,8.279,1103.288,27.462,1.098,1.0,0.0,2.098,91.99,36.78
2026-12-15,AM,2,9,13.298,1801.373,2,55.14,2,"[0, 359, 365, 371, 0]",3,5.019,698.085,27.678,1.107,0.5,0.0,1.607,55.77,23.27
2026-12-15,AM,3,11,15.129,2268.418,2,63.791,1,"[0, 1613, 1489, 1499, 513, 2121, 2118, 203, 210, 945, 0]",9,8.737,1365.922,35.153,1.495,1.5,0.0,2.995,97.08,45.53
2026-12-15,AM,3,11,15.129,2268.418,2,63.791,2,"[0, 450, 458, 0]",2,6.391,902.496,28.638,1.146,0.333,0.0,1.479,71.02,30.08
2026-12-15,AM,5,13,15.954,2271.566,2,61.195,1,"[0, 1757, 1600, 1621, 969, 974, 1375, 977, 2228, 2214, 1008, 0]",10,8.201,1166.849,30.46,1.219,1.667,0.0,2.886,91.13,38.89
2026-12-15,AM,5,13,15.954,2271.566,2,61.195,2,"[0, 987, 2250, 2227, 0]",3,7.753,1104.717,30.735,1.229,0.5,0.0,1.729,86.14,36.82
2026-12-15,AM,6,15,15.536,2250.187,2,15.174,1,"[0, 1629, 1634, 1661, 1662, 2134, 2174, 2187, 1920, 1933, 0]",9,8.991,1287.115,6.793,0.272,1.5,0.0,1.772,99.9,42.9
2026-12-15,AM,6,15,15.536,2250.187,2,15.174,2,"[0, 252, 250, 244, 1956, 1918, 491, 0]",6,6.545,963.072,8.381,0.354,1.0,0.0,1.354,72.72,32.1
2026-12-15,PM,10,9,14.689,1986.981,2,32.811,1,"[0, 856, 615, 623, 584, 587, 590, 0]",6,8.127,1141.235,15.598,0.624,1.0,0.0,1.624,90.3,38.04
2026-12-15,PM,10,9,14.689,1986.981,2,32.811,2,"[0, 1016, 600, 602, 0]",3,6.561,845.746,17.213,0.689,0.5,0.0,1.189,72.9,28.19
2026-12-15,PM,4,11,15.241,2056.513,2,42.973,1,"[0, 672, 678, 682, 2090, 534, 2044, 2069, 0]",7,8.806,1215.393,11.952,0.478,1.167,0.0,1.645,97.84,40.51
2026-12-15,PM,4,11,15.241,2056.513,2,42.973,2,"[0, 2072, 156, 757, 806, 0]",4,6.435,841.12,31.021,1.241,0.667,0.0,1.908,71.5,28.04
2026-12-15,PM,7,13,14.132,2083.532,2,16.601,1,"[0, 931, 1990, 1743, 1713, 1698, 1788, 1570, 1557, 1550, 1753, 2138, 0]",11,8.798,1430.45,8.677,0.377,1.833,0.0,2.211,97.75,47.68
2026-12-15,PM,7,13,14.132,2083.532,2,16.601,2,"[0, 1973, 1740, 0]",2,5.335,653.082,7.924,0.317,0.333,0.0,0.65,59.28,21.77
2026-12-15,PM,8,9,15.701,2225.495,2,17.595,1,"[0, 1842, 1863, 1869, 1895, 1825, 0]",5,8.762,1174.811,8.865,0.355,0.833,0.0,1.188,97.36,39.16
2026-12-15,PM,8,9,15.701,2225.495,2,17.595,2,"[0, 1827, 1834, 1837, 1838, 0]",4,6.939,1050.684,8.73,0.349,0.667,0.0,1.016,77.1,35.02
2026-12-15,PM,9,10,12.857,1727.742,2,26.334,1,"[0, 1843, 891, 870, 712, 716, 719, 1476, 0]",7,8.46,1135.651,14.633,0.586,1.167,0.0,1.752,94.0,37.86
2026-12-15,PM,9,10,12.857,1727.742,2,26.334,2,"[0, 1478, 1480, 727, 0]",3,4.397,592.091,11.701,0.468,0.5,0.0,0.968,48.85,19.74
2026-12-16,AM,10,15,15.857,2480.267,2,49.696,1,"[0, 1089, 1099, 551, 552, 165, 276, 261, 829, 0]",8,8.969,1231.737,25.693,1.028,1.333,0.0,2.361,99.66,41.06
2026-12-16,AM,10,15,15.857,2480.267,2,49.696,2,"[0, 270, 1021, 1025, 1031, 1033, 1039, 1049, 0]",7,6.888,1248.53,24.003,0.976,1.167,0.0,2.143,76.54,41.62
2026-12-16,AM,11,15,15.553,2463.617,2,65.925,1,"[0, 167, 1067, 191, 1059, 1056, 1057, 1394, 411, 0]",8,8.907,1499.066,37.088,1.484,1.333,0.0,2.817,98.97,49.97
2026-12-16,AM,11,15,15.553,2463.617,2,65.925,2,"[0, 542, 567, 1296, 43, 124, 399, 31, 0]",7,6.646,964.551,28.837,1.153,1.167,0.0,2.32,73.84,32.15
2026-12-16,AM,2,11,15.624,2088.624,2,50.317,1,"[0, 315, 319, 1403, 344, 1244, 353, 85, 48, 0]",8,8.293,1182.762,25.869,1.035,1.333,0.0,2.368,92.15,39.43
2026-12-16,AM,2,11,15.624,2088.624,2,50.317,2,"[0, 66, 101, 1155, 0]",3,7.331,905.862,24.448,0.978,0.5,0.0,1.478,81.46,30.2
2026-12-16,AM,3,13,14.773,1944.884,2,63.164,1,"[0, 204, 209, 1908, 1165, 360, 366, 480, 452, 460, 444, 462, 0]",11,8.554,1186.065,34.476,1.379,1.833,0.0,3.212,95.05,39.54
2026-12-16,AM,3,13,14.773,1944.884,2,63.164,2,"[0, 372, 469, 0]",2,6.219,758.819,28.688,1.148,0.333,0.0,1.481,69.1,25.29
2026-12-16,AM,6,14,15.165,2139.733,2,60.924,1,"[0, 1593, 1656, 207, 2191, 2180, 2187, 2144, 1589, 2230, 980, 0]",10,8.814,1331.071,23.665,0.95,1.667,0.0,2.617,97.94,44.37
2026-12-16,AM,6,14,15.165,2139.733,2,60.924,2,"[0, 1952, 1125, 1017, 2207, 0]",4,6.351,808.662,37.259,1.49,0.667,0.0,2.157,70.57,26.96
2026-12-16,AM,8,20,13.535,2299.934,2,26.737,1,"[0, 954, 1856, 1878, 1888, 1807, 1852, 1853, 1709, 1746, 489, 530, 1280, 1512, 692, 707, 873, 0]",16,8.978,1611.335,15.955,0.638,2.667,0.0,3.305,99.76,53.71
2026-12-16,AM,8,20,13.535,2299.934,2,26.737,2,"[0, 698, 699, 734, 738, 0]",4,4.556,688.599,10.782,0.431,0.667,0.0,1.098,50.62,22.95
2026-12-16,PM,1,10,14.863,1984.129,2,36.578,1,"[0, 1416, 1426, 1429, 1439, 1458, 928, 863, 0]",7,8.99,1264.442,17.338,0.694,1.167,0.0,1.86,99.89,42.15
2026-12-16,PM,1,10,14.863,1984.129,2,36.578,2,"[0, 1342, 1075, 325, 0]",3,5.873,719.687,19.24,0.77,0.5,0.0,1.27,65.25,23.99
2026-12-16,PM,12,2,1.991,221.004,1,34.574,1,"[0, 433, 421, 0]",2,1.991,221.004,34.574,1.383,0.333,0.0,1.716,22.13,7.37
2026-12-16,PM,4,14,15.249,2311.014,2,71.679,1,"[0, 655, 2085, 2111, 2121, 511, 1499, 790, 764, 774, 1339, 1613, 222, 0]",12,8.812,1518.9,37.413,1.603,2.0,0.0,3.603,97.91,50.63
2026-12-16,PM,4,14,15.249,2311.014,2,71.679,2,"[0, 945, 784, 0]",2,6.437,792.114,34.266,1.371,0.333,0.0,1.704,71.52,26.4
2026-12-16,PM,5,14,15.547,2339.14,2,36.11,1,"[0, 656, 657, 664, 2090, 1596, 1648, 498, 2048, 2197, 152, 0]",10,8.69,1262.551,18.445,0.738,1.667,0.0,2.404,96.55,42.09
2026-12-16,PM,5,14,15.547,2339.14,2,36.11,2,"[0, 2033, 2055, 2063, 108, 0]",4,6.857,1076.589,17.665,0.707,0.667,0.0,1.373,76.19,35.89
2026-12-16,PM,7,14,15.577,2198.267,2,17.324,1,"[0, 1925, 1954, 1955, 202, 948, 950, 1552, 1759, 0]",8,8.95,1180.009,8.855,0.354,1.333,0.0,1.688,99.44,39.33
2026-12-16,PM,7,14,15.577,2198.267,2,17.324,2,"[0, 1417, 1569, 1794, 1966, 1988, 952, 0]",6,6.627,1018.258,8.469,0.339,1.0,0.0,1.339,73.63,33.94
2026-12-16,PM,9,10,15.442,2084.954,2,32.677,1,"[0, 896, 903, 907, 594, 610, 618, 628, 1400, 0]",8,8.403,1165.029,17.779,0.711,1.333,0.0,2.044,93.37,38.83
2026-12-16,PM,9,10,15.442,2084.954,2,32.677,2,"[0, 301, 627, 0]",2,7.039,919.925,14.898,0.596,0.333,0.0,0.929,78.21,30.66
2026-12-17,AM,1,16,15.961,2478.791,2,43.926,1,"[0, 1416, 1449, 1457, 1469, 200, 199, 247, 939, 958, 352, 0]",10,8.978,1356.009,21.282,0.868,1.667,0.0,2.534,99.75,45.2
2026-12-17,AM,1,16,15.961,2478.791,2,43.926,2,"[0, 936, 317, 319, 97, 67, 1131, 0]",6,6.983,1122.782,22.644,0.906,1.0,0.0,1.906,77.59,37.43
2026-12-17,AM,11,14,15.938,2380.392,2,44.031,1,"[0, 1077, 1078, 1219, 255, 820, 1231, 262, 267, 275, 0]",9,8.62,1369.549,19.906,0.796,1.5,0.0,2.296,95.78,45.65
2026-12-17,AM,11,14,15.938,2380.392,2,44.031,2,"[0, 845, 1291, 1096, 1103, 1104, 0]",5,7.318,1010.843,24.125,0.965,0.833,0.0,1.798,81.31,33.69
2026-12-17,AM,12,14,12.554,2002.213,2,79.071,1,"[0, 280, 1070, 1073, 174, 1179, 577, 28, 1254, 417, 130, 1053, 392, 0]",12,8.677,1325.308,43.253,1.817,2.0,0.0,3.817,96.41,44.18
2026-12-17,AM,12,14,12.554,2002.213,2,79.071,2,"[0, 141, 432, 0]",2,3.877,676.905,35.818,1.433,0.333,0.0,1.766,43.08,22.56
2026-12-17,AM,2,12,13.359,1864.079,2,57.734,1,"[0, 1143, 1404, 1146, 82, 1196, 460, 0]",6,8.868,1207.104,28.455,1.138,1.0,0.0,2.138,98.53,40.24
2026-12-17,AM,2,12,13.359,1864.079,2,57.734,2,"[0, 1410, 467, 1268, 453, 465, 466, 0]",6,4.491,656.975,29.279,1.171,1.0,0.0,2.171,49.9,21.9
2026-12-17,AM,4,14,15.973,2320.14,2,41.658,1,"[0, 633, 649, 657, 684, 1317, 516, 524, 2035, 0]",8,8.597,1264.331,11.919,0.477,1.333,0.0,1.81,95.52,42.14
