fecha,ventana,cluster_id_dia,ruta_id,orden_visita,node_id,es_deposito,km_ruta,tiempo_total_h,volumen_ruta_m3,peso_ruta_kg,tipo,direccion_original,direccion_normalizada,lat,lon
2026-12-05,PM,13,1,0,0,1,7.523,1.468,5.688,905.654,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-05,PM,13,1,1,1799,0,7.523,1.468,5.688,905.654,cliente,Calle Huérfanos 8536,CALLE HUÉRFANOS 8536,-33.43969907361054,-70.65168277752262
2026-12-05,PM,13,1,2,1804,0,7.523,1.468,5.688,905.654,cliente,Calle Huérfanos 996,CALLE HUÉRFANOS 996,-33.439705486792455,-70.65072353018867
2026-12-05,PM,13,1,3,1686,0,7.523,1.468,5.688,905.654,cliente,Calle Estado 1081,CALLE ESTADO 1081,-33.43949515564987,-70.64953513821996
2026-12-05,PM,13,1,4,1705,0,7.523,1.468,5.688,905.654,cliente,Calle Estado 3858,CALLE ESTADO 3858,-33.43949515564987,-70.64953513821996
2026-12-05,PM,13,1,5,1714,0,7.523,1.468,5.688,905.654,cliente,Calle Estado 4661,CALLE ESTADO 4661,-33.43949515564987,-70.64953513821996
2026-12-05,PM,13,1,6,1741,0,7.523,1.468,5.688,905.654,cliente,Calle Estado 8180,CALLE ESTADO 8180,-33.43949515564987,-70.64953513821996
2026-12-05,PM,13,1,7,1747,0,7.523,1.468,5.688,905.654,cliente,Calle Estado 8982,CALLE ESTADO 8982,-33.43949515564987,-70.64953513821996
2026-12-05,PM,13,1,8,0,1,7.523,1.468,5.688,905.654,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-05,PM,14,1,0,0,1,6.418,0.923,8.641,1047.16,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-05,PM,14,1,1,642,0,6.418,0.923,8.641,1047.16,cliente,Av. Mapocho 2352,AV. MAPOCHO 2352,-33.4322458,-70.6700658
2026-12-05,PM,14,1,2,2168,0,6.418,0.923,8.641,1047.16,cliente,Calle Teatinos 7022,CALLE TEATINOS 7022,-33.436656955578805,-70.65568127045138
2026-12-05,PM,14,1,3,2175,0,6.418,0.923,8.641,1047.16,cliente,Calle Teatinos 7534,CALLE TEATINOS 7534,-33.436656955578805,-70.65568127045138
2026-12-05,PM,14,1,4,2077,0,6.418,0.923,8.641,1047.16,cliente,Calle Santo Domingo 1221,CALLE SANTO DOMINGO 1221,-33.43644370408163,-70.6544989489796
2026-12-05,PM,14,1,5,0,1,6.418,0.923,8.641,1047.16,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-05,PM,16,1,0,0,1,10.661,1.426,8.577,1100.809,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-05,PM,16,1,1,1979,0,10.661,1.426,8.577,1100.809,cliente,Calle San Antonio 4090,CALLE SAN ANTONIO 4090,-33.43487534738776,-70.64887247008978
2026-12-05,PM,16,1,2,1877,0,10.661,1.426,8.577,1100.809,cliente,Calle Monjitas 5985,CALLE MONJITAS 5985,-33.436639090107406,-70.64200400967839
2026-12-05,PM,16,1,3,1879,0,10.661,1.426,8.577,1100.809,cliente,Calle Monjitas 6053,CALLE MONJITAS 6053,-33.436639090107406,-70.64200400967839
2026-12-05,PM,16,1,4,1883,0,10.661,1.426,8.577,1100.809,cliente,Calle Monjitas 6910,CALLE MONJITAS 6910,-33.436639090107406,-70.64200400967839
2026-12-05,PM,16,1,5,525,0,10.661,1.426,8.577,1100.809,cliente,Av. Libertador Bernardo O Higgins 6436,AV. LIBERTADOR BERNARDO O HIGGINS 6436,-33.43727432605919,-70.63520991535643
2026-12-05,PM,16,1,6,894,0,10.661,1.426,8.577,1100.809,cliente,Av. Providencia 5573,AV. PROVIDENCIA 5573,-33.43606751567123,-70.63111504939877
2026-12-05,PM,16,1,7,0,1,10.661,1.426,8.577,1100.809,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-05,PM,17,1,0,0,1,15.286,1.611,8.11,1137.652,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-05,PM,17,1,1,948,0,15.286,1.611,8.11,1137.652,cliente,Av. Recoleta 6597,AV. RECOLETA 6597,-33.431874,-70.647723
2026-12-05,PM,17,1,2,882,0,15.286,1.611,8.11,1137.652,cliente,Av. Providencia 4618,AV. PROVIDENCIA 4618,-33.43307993353561,-70.62608343748443
2026-12-05,PM,17,1,3,607,0,15.286,1.611,8.11,1137.652,cliente,Av. Manuel Montt 531,AV. MANUEL MONTT 531,-33.43300291851852,-70.61768442962963
2026-12-05,PM,17,1,4,615,0,15.286,1.611,8.11,1137.652,cliente,Av. Manuel Montt 630,AV. MANUEL MONTT 630,-33.4339546,-70.6170439
2026-12-05,PM,17,1,5,623,0,15.286,1.611,8.11,1137.652,cliente,Av. Manuel Montt 756,AV. MANUEL MONTT 756,-33.43502183548387,-70.61642288709677
2026-12-05,PM,17,1,6,816,0,15.286,1.611,8.11,1137.652,cliente,Av. Pedro de Valdivia 1787,AV. PEDRO DE VALDIVIA 1787,-33.4393373,-70.6071446
2026-12-05,PM,17,1,7,0,1,15.286,1.611,8.11,1137.652,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-05,PM,18,1,0,0,1,6.33,0.587,2.415,338.965,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-05,PM,18,1,1,224,0,6.33,0.587,2.415,338.965,cliente,Av. Independencia 6313,AV. INDEPENDENCIA 6313,-33.430113,-70.653323
2026-12-05,PM,18,1,2,243,0,6.33,0.587,2.415,338.965,cliente,Av. Independencia 8901,AV. INDEPENDENCIA 8901,-33.430113,-70.653323
2026-12-05,PM,18,1,3,0,1,6.33,0.587,2.415,338.965,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-05,PM,3,1,0,0,1,24.249,2.189,8.316,1245.408,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-05,PM,3,1,1,1444,0,24.249,2.189,8.316,1245.408,cliente,Calle Amunátegui 562,CALLE AMUNÁTEGUI 562,-33.41625625370045,-70.66756956491413
2026-12-05,PM,3,1,2,1459,0,24.249,2.189,8.316,1245.408,cliente,Calle Amunátegui 7500,CALLE AMUNÁTEGUI 7500,-33.41625625370045,-70.66756956491413
2026-12-05,PM,3,1,3,920,0,24.249,2.189,8.316,1245.408,cliente,Av. Recoleta 2761,AV. RECOLETA 2761,-33.4016496,-70.6429416
2026-12-05,PM,3,1,4,929,0,24.249,2.189,8.316,1245.408,cliente,Av. Recoleta 3894,AV. RECOLETA 3894,-33.3896551,-70.6423727
2026-12-05,PM,3,1,5,1908,0,24.249,2.189,8.316,1245.408,cliente,Calle Morandé 1655,CALLE MORANDÉ 1655,-33.386564,-70.676186
2026-12-05,PM,3,1,6,210,0,24.249,2.189,8.316,1245.408,cliente,Av. Independencia 3560,AV. INDEPENDENCIA 3560,-33.39590682857143,-70.67180119795918
2026-12-05,PM,3,1,7,1844,0,24.249,2.189,8.316,1245.408,cliente,Calle Merced 8147,CALLE MERCED 8147,-33.44612,-70.739147
2026-12-05,PM,3,1,8,0,1,24.249,2.189,8.316,1245.408,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-05,PM,7,1,0,0,1,26.905,2.243,8.948,1195.758,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-05,PM,7,1,1,638,0,26.905,2.243,8.948,1195.758,cliente,Av. Mapocho 1503,AV. MAPOCHO 1503,-33.432762,-70.686501
2026-12-05,PM,7,1,2,650,0,26.905,2.243,8.948,1195.758,cliente,Av. Mapocho 4335,AV. MAPOCHO 4335,-33.432762,-70.686501
2026-12-05,PM,7,1,3,654,0,26.905,2.243,8.948,1195.758,cliente,Av. Mapocho 4652,AV. MAPOCHO 4652,-33.432762,-70.686501
2026-12-05,PM,7,1,4,666,0,26.905,2.243,8.948,1195.758,cliente,Av. Mapocho 6728,AV. MAPOCHO 6728,-33.432762,-70.686501
2026-12-05,PM,7,1,5,669,0,26.905,2.243,8.948,1195.758,cliente,Av. Mapocho 7470,AV. MAPOCHO 7470,-33.432762,-70.686501
2026-12-05,PM,7,1,6,676,0,26.905,2.243,8.948,1195.758,cliente,Av. Mapocho 8002,AV. MAPOCHO 8002,-33.432762,-70.686501
2026-12-05,PM,7,1,7,1008,0,26.905,2.243,8.948,1195.758,cliente,Av. Santa Rosa 8652,AV. SANTA ROSA 8652,-33.5400056,-70.6342698
2026-12-05,PM,7,1,8,0,1,26.905,2.243,8.948,1195.758,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-06,AM,1,1,0,0,1,29.928,2.697,7.823,1183.165,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-06,AM,1,1,1,858,0,29.928,2.697,7.823,1183.165,cliente,Av. Providencia 1570,AV. PROVIDENCIA 1570,-33.427328,-70.6168958
2026-12-06,AM,1,1,2,65,0,29.928,2.697,7.823,1183.165,cliente,Av. Apoquindo 3723,AV. APOQUINDO 3723,-33.415742,-70.5916076
2026-12-06,AM,1,1,3,62,0,29.928,2.697,7.823,1183.165,cliente,Av. Apoquindo 2937,AV. APOQUINDO 2937,-33.4157335,-70.5911617
2026-12-06,AM,1,1,4,69,0,29.928,2.697,7.823,1183.165,cliente,Av. Apoquindo 4280,AV. APOQUINDO 4280,-33.4146429,-70.5862581
2026-12-06,AM,1,1,5,71,0,29.928,2.697,7.823,1183.165,cliente,Av. Apoquindo 4985,AV. APOQUINDO 4985,-33.41176647391304,-70.57669653478261
2026-12-06,AM,1,1,6,343,0,29.928,2.697,7.823,1183.165,cliente,Av. Kennedy 5560,AV. KENNEDY 5560,-33.4003518,-70.577242
2026-12-06,AM,1,1,7,346,0,29.928,2.697,7.823,1183.165,cliente,Av. Kennedy 5716,AV. KENNEDY 5716,-33.3994784,-70.5750349
2026-12-06,AM,1,1,8,1245,0,29.928,2.697,7.823,1183.165,cliente,Avenida Kennedy 5716,AVENIDA KENNEDY 5716,-33.3994784,-70.5750349
2026-12-06,AM,1,1,9,448,0,29.928,2.697,7.823,1183.165,cliente,Av. Las Condes 3397,AV. LAS CONDES 3397,-33.38904613999576,-70.54005416426546
2026-12-06,AM,1,1,10,0,1,29.928,2.697,7.823,1183.165,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-06,AM,10,1,0,0,1,27.76,2.11,8.744,1140.301,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-06,AM,10,1,1,1775,0,27.76,2.11,8.744,1140.301,cliente,Calle Huérfanos 438,CALLE HUÉRFANOS 438,-33.43969907361054,-70.65168277752262
2026-12-06,AM,10,1,2,1799,0,27.76,2.11,8.744,1140.301,cliente,Calle Huérfanos 8536,CALLE HUÉRFANOS 8536,-33.43969907361054,-70.65168277752262
2026-12-06,AM,10,1,3,1695,0,27.76,2.11,8.744,1140.301,cliente,Calle Estado 1767,CALLE ESTADO 1767,-33.43949515564987,-70.64953513821996
2026-12-06,AM,10,1,4,257,0,27.76,2.11,8.744,1140.301,cliente,Av. Irarrázaval 1804,AV. IRARRÁZAVAL 1804,-33.4533598,-70.6124658
2026-12-06,AM,10,1,5,1063,0,27.76,2.11,8.744,1140.301,cliente,Av. Tobalaba 7894,AV. TOBALABA 7894,-33.4744614,-70.5584132
2026-12-06,AM,10,1,6,189,0,27.76,2.11,8.744,1140.301,cliente,Av. Grecia 7990,AV. GRECIA 7990,-33.4744394,-70.54923394583334
2026-12-06,AM,10,1,7,0,1,27.76,2.11,8.744,1140.301,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-06,AM,2,1,0,0,1,29.63,2.693,8.216,1179.77,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-06,AM,2,1,1,1426,0,29.63,2.693,8.216,1179.77,cliente,Calle Amunátegui 3124,CALLE AMUNÁTEGUI 3124,-33.41625625370045,-70.66756956491413
2026-12-06,AM,2,1,2,1435,0,29.63,2.693,8.216,1179.77,cliente,Calle Amunátegui 3884,CALLE AMUNÁTEGUI 3884,-33.41625625370045,-70.66756956491413
2026-12-06,AM,2,1,3,1449,0,29.63,2.693,8.216,1179.77,cliente,Calle Amunátegui 6560,CALLE AMUNÁTEGUI 6560,-33.41625625370045,-70.66756956491413
2026-12-06,AM,2,1,4,1463,0,29.63,2.693,8.216,1179.77,cliente,Calle Amunátegui 8098,CALLE AMUNÁTEGUI 8098,-33.41625625370045,-70.66756956491413
2026-12-06,AM,2,1,5,917,0,29.63,2.693,8.216,1179.77,cliente,Av. Recoleta 1848,AV. RECOLETA 1848,-33.4112916,-70.643384
2026-12-06,AM,2,1,6,1148,0,29.63,2.693,8.216,1179.77,cliente,Av. Vitacura 4260,AV. VITACURA 4260,-33.399296,-70.5891995
2026-12-06,AM,2,1,7,1406,0,29.63,2.693,8.216,1179.77,cliente,Avenida Vitacura 6815,AVENIDA VITACURA 6815,-33.3877354,-70.5662816
2026-12-06,AM,2,1,8,355,0,29.63,2.693,8.216,1179.77,cliente,Av. Kennedy 6833,AV. KENNEDY 6833,-33.3949678,-70.5630729
2026-12-06,AM,2,1,9,453,0,29.63,2.693,8.216,1179.77,cliente,Av. Las Condes 3925,AV. LAS CONDES 3925,-33.38904613999576,-70.54005416426546
2026-12-06,AM,2,1,10,0,1,29.63,2.693,8.216,1179.77,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-06,AM,4,1,0,0,1,38.476,2.872,8.316,1345.103,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-06,AM,4,1,1,649,0,38.476,2.872,8.316,1345.103,cliente,Av. Mapocho 4268,AV. MAPOCHO 4268,-33.432762,-70.686501
2026-12-06,AM,4,1,2,684,0,38.476,2.872,8.316,1345.103,cliente,Av. Mapocho 9405,AV. MAPOCHO 9405,-33.432762,-70.686501
2026-12-06,AM,4,1,3,507,0,38.476,2.872,8.316,1345.103,cliente,Av. Libertador Bernardo O Higgins 4013,AV. LIBERTADOR BERNARDO O HIGGINS 4013,-33.454043,-70.6911168
2026-12-06,AM,4,1,4,119,0,38.476,2.872,8.316,1345.103,cliente,Av. Departamental 3715,AV. DEPARTAMENTAL 3715,-33.4906244,-70.6807458
2026-12-06,AM,4,1,5,153,0,38.476,2.872,8.316,1345.103,cliente,Av. Departamental 9238,AV. DEPARTAMENTAL 9238,-33.49342680302045,-70.67774623290455
2026-12-06,AM,4,1,6,1182,0,38.476,2.872,8.316,1345.103,cliente,Avenida Américo Vespucio 3407,AVENIDA AMÉRICO VESPUCIO 3407,-33.5022597,-70.7397096
2026-12-06,AM,4,1,7,793,0,38.476,2.872,8.316,1345.103,cliente,Av. Pajaritos 734,AV. PAJARITOS 734,-33.5207395,-70.75737
2026-12-06,AM,4,1,8,2195,0,38.476,2.872,8.316,1345.103,cliente,Gran Av. José Miguel Carrera 1141,GRAN AV. JOSÉ MIGUEL CARRERA 1141,-33.5538433,-70.676611
2026-12-06,AM,4,1,9,0,1,38.476,2.872,8.316,1345.103,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-06,AM,5,1,0,0,1,31.078,2.91,8.983,1359.002,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-06,AM,5,1,1,1313,0,31.078,2.91,8.983,1359.002,cliente,Avenida Mapocho 5395,AVENIDA MAPOCHO 5395,-33.432762,-70.686501
2026-12-06,AM,5,1,2,1596,0,31.078,2.91,8.983,1359.002,cliente,Calle Catedral 3236,CALLE CATEDRAL 3236,-33.44037428,-70.6795014
2026-12-06,AM,5,1,3,519,0,31.078,2.91,8.983,1359.002,cliente,Av. Libertador Bernardo O Higgins 5665,AV. LIBERTADOR BERNARDO O HIGGINS 5665,-33.448743251107814,-70.67154545028562
2026-12-06,AM,5,1,4,531,0,31.078,2.91,8.983,1359.002,cliente,Av. Libertador Bernardo O Higgins 8614,AV. LIBERTADOR BERNARDO O HIGGINS 8614,-33.448743251107814,-70.67154545028562
2026-12-06,AM,5,1,5,2241,0,31.078,2.91,8.983,1359.002,cliente,Gran Avenida José Miguel Carrera 7987,GRAN AVENIDA JOSÉ MIGUEL CARRERA 7987,-33.52688736538462,-70.66173722692308
2026-12-06,AM,5,1,6,2242,0,31.078,2.91,8.983,1359.002,cliente,Gran Avenida José Miguel Carrera 8043,GRAN AVENIDA JOSÉ MIGUEL CARRERA 8043,-33.5273317576923,-70.66185638846154
2026-12-06,AM,5,1,7,2246,0,31.078,2.91,8.983,1359.002,cliente,Gran Avenida José Miguel Carrera 9176,GRAN AVENIDA JOSÉ MIGUEL CARRERA 9176,-33.541949214285715,-70.66533034285715
2026-12-06,AM,5,1,8,1178,0,31.078,2.91,8.983,1359.002,cliente,Avenida Américo Vespucio 1622,AVENIDA AMÉRICO VESPUCIO 1622,-33.540444336734694,-70.64646485918368
2026-12-06,AM,5,1,9,1014,0,31.078,2.91,8.983,1359.002,cliente,Av. Santa Rosa 9461,AV. SANTA ROSA 9461,-33.548674239246694,-70.63320323839527
2026-12-06,AM,5,1,10,996,0,31.078,2.91,8.983,1359.002,cliente,Av. Santa Rosa 6749,AV. SANTA ROSA 6749,-33.5233031,-70.6360487
2026-12-06,AM,5,1,11,0,1,31.078,2.91,8.983,1359.002,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-06,AM,6,1,0,0,1,32.891,2.482,8.372,1280.966,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-06,AM,6,1,1,2039,0,32.891,2.482,8.372,1280.966,cliente,Calle San Diego 3902,CALLE SAN DIEGO 3902,-33.46971150355578,-70.64855318455172
2026-12-06,AM,6,1,2,2049,0,32.891,2.482,8.372,1280.966,cliente,Calle San Diego 5489,CALLE SAN DIEGO 5489,-33.46971150355578,-70.64855318455172
2026-12-06,AM,6,1,3,2059,0,32.891,2.482,8.372,1280.966,cliente,Calle San Diego 7434,CALLE SAN DIEGO 7434,-33.46971150355578,-70.64855318455172
2026-12-06,AM,6,1,4,2071,0,32.891,2.482,8.372,1280.966,cliente,Calle San Diego 9330,CALLE SAN DIEGO 9330,-33.46971150355578,-70.64855318455172
2026-12-06,AM,6,1,5,111,0,32.891,2.482,8.372,1280.966,cliente,Av. Departamental 223,AV. DEPARTAMENTAL 223,-33.507795,-70.6232996
2026-12-06,AM,6,1,6,1118,0,32.891,2.482,8.372,1280.966,cliente,Av. Vicuña Mackenna 6713,AV. VICUÑA MACKENNA 6713,-33.51630239,-70.602708028
2026-12-06,AM,6,1,7,1130,0,32.891,2.482,8.372,1280.966,cliente,Av. Vicuña Mackenna 9874,AV. VICUÑA MACKENNA 9874,-33.54753975890411,-70.58730668219178
2026-12-06,AM,6,1,8,0,1,32.891,2.482,8.372,1280.966,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-06,AM,7,1,0,0,1,33.434,2.504,8.776,1183.431,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-06,AM,7,1,1,1594,0,33.434,2.504,8.776,1183.431,cliente,Calle Catedral 2624,CALLE CATEDRAL 2624,-33.4395855,-70.672761
2026-12-06,AM,7,1,2,691,0,33.434,2.504,8.776,1183.431,cliente,Av. Matta 1351,AV. MATTA 1351,-33.4599247,-70.6527236
2026-12-06,AM,7,1,3,695,0,33.434,2.504,8.776,1183.431,cliente,Av. Matta 1939,AV. MATTA 1939,-33.45799120274538,-70.64211682398948
2026-12-06,AM,7,1,4,700,0,33.434,2.504,8.776,1183.431,cliente,Av. Matta 2703,AV. MATTA 2703,-33.45799120274538,-70.64211682398948
2026-12-06,AM,7,1,5,709,0,33.434,2.504,8.776,1183.431,cliente,Av. Matta 4411,AV. MATTA 4411,-33.45799120274538,-70.64211682398948
2026-12-06,AM,7,1,6,840,0,33.434,2.504,8.776,1183.431,cliente,Av. Pedro de Valdivia 7181,AV. PEDRO DE VALDIVIA 7181,-33.489901842857144,-70.60646732857143
2026-12-06,AM,7,1,7,1265,0,33.434,2.504,8.776,1183.431,cliente,Avenida La Florida 9375,AVENIDA LA FLORIDA 9375,-33.53931238888889,-70.57209238888889
2026-12-06,AM,7,1,8,0,1,33.434,2.504,8.776,1183.431,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-06,AM,8,1,0,0,1,20.65,2.659,8.991,1462.24,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-06,AM,8,1,1,1644,0,20.65,2.659,8.991,1462.24,cliente,Calle Compañía de Jesús 2116,CALLE COMPAÑÍA DE JESÚS 2116,-33.4400605,-70.6663149
2026-12-06,AM,8,1,2,1597,0,20.65,2.659,8.991,1462.24,cliente,Calle Catedral 3304,CALLE CATEDRAL 3304,-33.438738201983064,-70.66443720992424
2026-12-06,AM,8,1,3,1623,0,20.65,2.659,8.991,1462.24,cliente,Calle Catedral 7236,CALLE CATEDRAL 7236,-33.438738201983064,-70.66443720992424
2026-12-06,AM,8,1,4,1655,0,20.65,2.659,8.991,1462.24,cliente,Calle Compañía de Jesús 3674,CALLE COMPAÑÍA DE JESÚS 3674,-33.439644149230105,-70.66251983715254
2026-12-06,AM,8,1,5,1661,0,20.65,2.659,8.991,1462.24,cliente,Calle Compañía de Jesús 5241,CALLE COMPAÑÍA DE JESÚS 5241,-33.439644149230105,-70.66251983715254
2026-12-06,AM,8,1,6,1537,0,20.65,2.659,8.991,1462.24,cliente,Calle Arturo Prat 9820,CALLE ARTURO PRAT 9820,-33.452475519393765,-70.64863131734094
2026-12-06,AM,8,1,7,717,0,20.65,2.659,8.991,1462.24,cliente,Av. Matta 5370,AV. MATTA 5370,-33.45799120274538,-70.64211682398948
2026-12-06,AM,8,1,8,738,0,20.65,2.659,8.991,1462.24,cliente,Av. Matta 8387,AV. MATTA 8387,-33.45799120274538,-70.64211682398948
2026-12-06,AM,8,1,9,1321,0,20.65,2.659,8.991,1462.24,cliente,Avenida Matta 4095,AVENIDA MATTA 4095,-33.45799120274538,-70.64211682398948
2026-12-06,AM,8,1,10,1328,0,20.65,2.659,8.991,1462.24,cliente,Avenida Matta 8464,AVENIDA MATTA 8464,-33.45799120274538,-70.64211682398948
2026-12-06,AM,8,1,11,549,0,20.65,2.659,8.991,1462.24,cliente,Av. Macul 3026,AV. MACUL 3026,-33.48243099655173,-70.59910132413793
2026-12-06,AM,8,1,12,0,1,20.65,2.659,8.991,1462.24,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
