ruta_id,orden_visita,node_id,es_deposito,tipo,direccion_original,direccion_normalizada,lat,lon
9,10,956,0,cliente,Av. Recoleta 9547,AV. RECOLETA 9547,-33.431874,-70.647723
9,11,955,0,cliente,Av. Recoleta 9218,AV. RECOLETA 9218,-33.431874,-70.647723
9,12,954,0,cliente,Av. Recoleta 8980,AV. RECOLETA 8980,-33.431874,-70.647723
9,13,953,0,cliente,Av. Recoleta 8699,AV. RECOLETA 8699,-33.431874,-70.647723
9,14,950,0,cliente,Av. Recoleta 7733,AV. RECOLETA 7733,-33.431874,-70.647723
9,15,949,0,cliente,Av. Recoleta 7333,AV. RECOLETA 7333,-33.431874,-70.647723
9,16,948,0,cliente,Av. Recoleta 6597,AV. RECOLETA 6597,-33.431874,-70.647723
9,17,947,0,cliente,Av. Recoleta 6272,AV. RECOLETA 6272,-33.431874,-70.647723
9,18,869,0,cliente,Av. Providencia 3018,AV. PROVIDENCIA 3018,-33.43307993353561,-70.62608343748443
9,19,814,0,cliente,Av. Pedro de Valdivia 1687,AV. PEDRO DE VALDIVIA 1687,-33.438130948,-70.607713294
9,20,0,1,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
10,0,0,1,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
10,1,913,0,cliente,Av. Recoleta 1088,AV. RECOLETA 1088,-33.4194855,-70.64406
10,2,917,0,cliente,Av. Recoleta 1848,AV. RECOLETA 1848,-33.4112916,-70.643384
10,3,918,0,cliente,Av. Recoleta 2170,AV. RECOLETA 2170,-33.4072523,-70.6432422
10,4,919,0,cliente,Av. Recoleta 2494,AV. RECOLETA 2494,-33.4041189,-70.6430757
10,5,920,0,cliente,Av. Recoleta 2761,AV. RECOLETA 2761,-33.4016496,-70.6429416
10,6,921,0,cliente,Av. Recoleta 2984,AV. RECOLETA 2984,-33.3994034,-70.642859
10,7,922,0,cliente,Av. Recoleta 3179,AV. RECOLETA 3179,-33.3970461,-70.6428149
10,8,925,0,cliente,Av. Recoleta 3391,AV. RECOLETA 3391,-33.3949912,-70.6427016
10,9,927,0,cliente,Av. Recoleta 3634,AV. RECOLETA 3634,-33.3924397,-70.6425314
10,10,928,0,cliente,Av. Recoleta 3714,AV. RECOLETA 3714,-33.391595,-70.6424671
10,11,929,0,cliente,Av. Recoleta 3894,AV. RECOLETA 3894,-33.3896551,-70.6423727
10,12,930,0,cliente,Av. Recoleta 4097,AV. RECOLETA 4097,-33.3873578,-70.6421762
10,13,936,0,cliente,Av. Recoleta 4460,AV. RECOLETA 4460,-33.3811939,-70.639729
10,14,938,0,cliente,Av. Recoleta 5073,AV. RECOLETA 5073,-33.3796773,-70.6391432
10,15,941,0,cliente,Av. Recoleta 5324,AV. RECOLETA 5324,-33.3782334,-70.6385462
10,16,45,0,cliente,Av. Américo Vespucio 9821,AV. AMÉRICO VESPUCIO 9821,-33.396238,-70.619819
10,17,0,1,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
11,0,0,1,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
11,1,691,0,cliente,Av. Matta 1351,AV. MATTA 1351,-33.4599247,-70.6527236
11,2,690,0,cliente,Av. Matta 1259,AV. MATTA 1259,-33.4599278,-70.6512519
11,3,689,0,cliente,Av. Matta 1017,AV. MATTA 1017,-33.4593725,-70.6476882
11,4,693,0,cliente,Av. Matta 1890,AV. MATTA 1890,-33.45799120274538,-70.64211682398948
11,5,695,0,cliente,Av. Matta 1939,AV. MATTA 1939,-33.45799120274538,-70.64211682398948
11,6,696,0,cliente,Av. Matta 2130,AV. MATTA 2130,-33.45799120274538,-70.64211682398948
11,7,697,0,cliente,Av. Matta 2150,AV. MATTA 2150,-33.45799120274538,-70.64211682398948
11,8,698,0,cliente,Av. Matta 2502,AV. MATTA 2502,-33.45799120274538,-70.64211682398948
11,9,699,0,cliente,Av. Matta 2587,AV. MATTA 2587,-33.45799120274538,-70.64211682398948
11,10,700,0,cliente,Av. Matta 2703,AV. MATTA 2703,-33.45799120274538,-70.64211682398948
11,11,701,0,cliente,Av. Matta 2839,AV. MATTA 2839,-33.45799120274538,-70.64211682398948
11,12,702,0,cliente,Av. Matta 2957,AV. MATTA 2957,-33.45799120274538,-70.64211682398948
11,13,704,0,cliente,Av. Matta 3173,AV. MATTA 3173,-33.45799120274538,-70.64211682398948
11,14,708,0,cliente,Av. Matta 4095,AV. MATTA 4095,-33.45799120274538,-70.64211682398948
11,15,712,0,cliente,Av. Matta 4672,AV. MATTA 4672,-33.45799120274538,-70.64211682398948
11,16,733,0,cliente,Av. Matta 7685,AV. MATTA 7685,-33.45799120274538,-70.64211682398948
11,17,741,0,cliente,Av. Matta 9009,AV. MATTA 9009,-33.45799120274538,-70.64211682398948
11,18,742,0,cliente,Av. Matta 9543,AV. MATTA 9543,-33.45799120274538,-70.64211682398948
11,19,0,1,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
12,0,0,1,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
12,1,525,0,cliente,Av. Libertador Bernardo O Higgins 6436,AV. LIBERTADOR BERNARDO O HIGGINS 6436,-33.43727432605919,-70.63520991535643
12,2,871,0,cliente,Av. Providencia 3090,AV. PROVIDENCIA 3090,-33.43606751567123,-70.63111504939877
12,3,872,0,cliente,Av. Providencia 3337,AV. PROVIDENCIA 3337,-33.43606751567123,-70.63111504939877
12,4,875,0,cliente,Av. Providencia 4079,AV. PROVIDENCIA 4079,-33.43606751567123,-70.63111504939877
12,5,879,0,cliente,Av. Providencia 4309,AV. PROVIDENCIA 4309,-33.43606751567123,-70.63111504939877
12,6,890,0,cliente,Av. Providencia 5213,AV. PROVIDENCIA 5213,-33.43606751567123,-70.63111504939877
12,7,892,0,cliente,Av. Providencia 5249,AV. PROVIDENCIA 5249,-33.43606751567123,-70.63111504939877
12,8,894,0,cliente,Av. Providencia 5573,AV. PROVIDENCIA 5573,-33.43606751567123,-70.63111504939877
12,9,898,0,cliente,Av. Providencia 6520,AV. PROVIDENCIA 6520,-33.43606751567123,-70.63111504939877
12,10,910,0,cliente,Av. Providencia 9354,AV. PROVIDENCIA 9354,-33.43606751567123,-70.63111504939877
12,11,911,0,cliente,Av. Providencia 9673,AV. PROVIDENCIA 9673,-33.43606751567123,-70.63111504939877
12,12,866,0,cliente,Av. Providencia 270,AV. PROVIDENCIA 270,-33.4358863,-70.6303116
12,13,870,0,cliente,Av. Providencia 3054,AV. PROVIDENCIA 3054,-33.435086638100124,-70.62889344723304
12,14,873,0,cliente,Av. Providencia 3544,AV. PROVIDENCIA 3544,-33.435086638100124,-70.62889344723304
12,15,874,0,cliente,Av. Providencia 4048,AV. PROVIDENCIA 4048,-33.435086638100124,-70.62889344723304
12,16,878,0,cliente,Av. Providencia 4275,AV. PROVIDENCIA 4275,-33.435086638100124,-70.62889344723304
12,17,880,0,cliente,Av. Providencia 4440,AV. PROVIDENCIA 4440,-33.435086638100124,-70.62889344723304
12,18,881,0,cliente,Av. Providencia 4502,AV. PROVIDENCIA 4502,-33.435086638100124,-70.62889344723304
12,19,883,0,cliente,Av. Providencia 4623,AV. PROVIDENCIA 4623,-33.435086638100124,-70.62889344723304
12,20,885,0,cliente,Av. Providencia 4701,AV. PROVIDENCIA 4701,-33.435086638100124,-70.62889344723304
12,21,886,0,cliente,Av. Providencia 4727,AV. PROVIDENCIA 4727,-33.435086638100124,-70.62889344723304
12,22,887,0,cliente,Av. Providencia 4765,AV. PROVIDENCIA 4765,-33.435086638100124,-70.62889344723304
12,23,900,0,cliente,Av. Providencia 7142,AV. PROVIDENCIA 7142,-33.435086638100124,-70.62889344723304
12,24,901,0,cliente,Av. Providencia 7465,AV. PROVIDENCIA 7465,-33.435086638100124,-70.62889344723304
12,25,867,0,cliente,Av. Providencia 2855,AV. PROVIDENCIA 2855,-33.43307993353561,-70.62608343748443
12,26,868,0,cliente,Av. Providencia 2918,AV. PROVIDENCIA 2918,-33.43307993353561,-70.62608343748443
12,27,877,0,cliente,Av. Providencia 4190,AV. PROVIDENCIA 4190,-33.43307993353561,-70.62608343748443
12,28,882,0,cliente,Av. Providencia 4618,AV. PROVIDENCIA 4618,-33.43307993353561,-70.62608343748443
12,29,612,0,cliente,Av. Manuel Montt 6079,AV. MANUEL MONTT 6079,-33.450409379191655,-70.61310094459272
12,30,839,0,cliente,Av. Pedro de Valdivia 6852,AV. PEDRO DE VALDIVIA 6852,-33.487187465,-70.60611766
12,31,997,0,cliente,Av. Santa Rosa 6756,AV. SANTA ROSA 6756,-33.52588361088436,-70.63562717528345
12,32,0,1,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
13,0,0,1,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
13,1,705,0,cliente,Av. Matta 3211,AV. MATTA 3211,-33.45799120274538,-70.64211682398948
13,2,709,0,cliente,Av. Matta 4411,AV. MATTA 4411,-33.45799120274538,-70.64211682398948
13,3,710,0,cliente,Av. Matta 4483,AV. MATTA 4483,-33.45799120274538,-70.64211682398948
13,4,711,0,cliente,Av. Matta 4519,AV. MATTA 4519,-33.45799120274538,-70.64211682398948
13,5,713,0,cliente,Av. Matta 4868,AV. MATTA 4868,-33.45799120274538,-70.64211682398948
13,6,715,0,cliente,Av. Matta 5052,AV. MATTA 5052,-33.45799120274538,-70.64211682398948
13,7,716,0,cliente,Av. Matta 5146,AV. MATTA 5146,-33.45799120274538,-70.64211682398948
13,8,717,0,cliente,Av. Matta 5370,AV. MATTA 5370,-33.45799120274538,-70.64211682398948
13,9,718,0,cliente,Av. Matta 5475,AV. MATTA 5475,-33.45799120274538,-70.64211682398948
13,10,719,0,cliente,Av. Matta 5603,AV. MATTA 5603,-33.45799120274538,-70.64211682398948
13,11,721,0,cliente,Av. Matta 5768,AV. MATTA 5768,-33.45799120274538,-70.64211682398948
13,12,722,0,cliente,Av. Matta 5936,AV. MATTA 5936,-33.45799120274538,-70.64211682398948
13,13,723,0,cliente,Av. Matta 5966,AV. MATTA 5966,-33.45799120274538,-70.64211682398948
13,14,725,0,cliente,Av. Matta 6085,AV. MATTA 6085,-33.45799120274538,-70.64211682398948
13,15,726,0,cliente,Av. Matta 6279,AV. MATTA 6279,-33.45799120274538,-70.64211682398948
13,16,727,0,cliente,Av. Matta 6450,AV. MATTA 6450,-33.45799120274538,-70.64211682398948
13,17,728,0,cliente,Av. Matta 6821,AV. MATTA 6821,-33.45799120274538,-70.64211682398948
13,18,732,0,cliente,Av. Matta 7533,AV. MATTA 7533,-33.45799120274538,-70.64211682398948
13,19,311,0,cliente,Av. Irarrázaval 9904,AV. IRARRÁZAVAL 9904,-33.45211752135792,-70.62996532946244
13,20,568,0,cliente,Av. Macul 7567,AV. MACUL 7567,-33.49707804581206,-70.59790889427815
13,21,0,1,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
14,0,0,1,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
14,1,729,0,cliente,Av. Matta 6992,AV. MATTA 6992,-33.45799120274538,-70.64211682398948
14,2,730,0,cliente,Av. Matta 7154,AV. MATTA 7154,-33.45799120274538,-70.64211682398948
14,3,731,0,cliente,Av. Matta 7432,AV. MATTA 7432,-33.45799120274538,-70.64211682398948
14,4,734,0,cliente,Av. Matta 7753,AV. MATTA 7753,-33.45799120274538,-70.64211682398948
14,5,735,0,cliente,Av. Matta 7845,AV. MATTA 7845,-33.45799120274538,-70.64211682398948
14,6,736,0,cliente,Av. Matta 8154,AV. MATTA 8154,-33.45799120274538,-70.64211682398948
14,7,737,0,cliente,Av. Matta 8227,AV. MATTA 8227,-33.45799120274538,-70.64211682398948
14,8,738,0,cliente,Av. Matta 8387,AV. MATTA 8387,-33.45799120274538,-70.64211682398948
14,9,739,0,cliente,Av. Matta 8447,AV. MATTA 8447,-33.45799120274538,-70.64211682398948
14,10,740,0,cliente,Av. Matta 8464,AV. MATTA 8464,-33.45799120274538,-70.64211682398948
14,11,743,0,cliente,Av. Matta 9752,AV. MATTA 9752,-33.45799120274538,-70.64211682398948
14,12,714,0,cliente,Av. Matta 504,AV. MATTA 504,-33.457687,-70.6397239
14,13,703,0,cliente,Av. Matta 306,AV. MATTA 306,-33.4564073,-70.6336785
14,14,291,0,cliente,Av. Irarrázaval 5965,AV. IRARRÁZAVAL 5965,-33.45211752135792,-70.62996532946244
14,15,294,0,cliente,Av. Irarrázaval 6181,AV. IRARRÁZAVAL 6181,-33.45211752135792,-70.62996532946244
14,16,297,0,cliente,Av. Irarrázaval 6780,AV. IRARRÁZAVAL 6780,-33.45211752135792,-70.62996532946244
14,17,298,0,cliente,Av. Irarrázaval 7154,AV. IRARRÁZAVAL 7154,-33.45211752135792,-70.62996532946244
14,18,299,0,cliente,Av. Irarrázaval 7187,AV. IRARRÁZAVAL 7187,-33.45211752135792,-70.62996532946244
14,19,300,0,cliente,Av. Irarrázaval 7578,AV. IRARRÁZAVAL 7578,-33.45211752135792,-70.62996532946244
14,20,301,0,cliente,Av. Irarrázaval 8053,AV. IRARRÁZAVAL 8053,-33.45211752135792,-70.62996532946244
14,21,605,0,cliente,Av. Manuel Montt 4909,AV. MANUEL MONTT 4909,-33.450409379191655,-70.61310094459272
14,22,175,0,cliente,Av. Grecia 6060,AV. GRECIA 6060,-33.469837659375,-70.57190571875
14,23,0,1,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
15,0,0,1,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
15,1,876,0,cliente,Av. Providencia 4139,AV. PROVIDENCIA 4139,-33.43307993353561,-70.62608343748443
15,2,884,0,cliente,Av. Providencia 4638,AV. PROVIDENCIA 4638,-33.43307993353561,-70.62608343748443
15,3,888,0,cliente,Av. Providencia 5058,AV. PROVIDENCIA 5058,-33.43307993353561,-70.62608343748443
15,4,889,0,cliente,Av. Providencia 5117,AV. PROVIDENCIA 5117,-33.43307993353561,-70.62608343748443
15,5,891,0,cliente,Av. Providencia 5225,AV. PROVIDENCIA 5225,-33.43307993353561,-70.62608343748443
15,6,893,0,cliente,Av. Providencia 5560,AV. PROVIDENCIA 5560,-33.43307993353561,-70.62608343748443
15,7,895,0,cliente,Av. Providencia 5667,AV. PROVIDENCIA 5667,-33.43307993353561,-70.62608343748443
15,8,896,0,cliente,Av. Providencia 5716,AV. PROVIDENCIA 5716,-33.43307993353561,-70.62608343748443
15,9,897,0,cliente,Av. Providencia 6412,AV. PROVIDENCIA 6412,-33.43307993353561,-70.62608343748443
15,10,899,0,cliente,Av. Providencia 6854,AV. PROVIDENCIA 6854,-33.43307993353561,-70.62608343748443
15,11,902,0,cliente,Av. Providencia 7511,AV. PROVIDENCIA 7511,-33.43307993353561,-70.62608343748443
15,12,903,0,cliente,Av. Providencia 7581,AV. PROVIDENCIA 7581,-33.43307993353561,-70.62608343748443
15,13,905,0,cliente,Av. Providencia 7897,AV. PROVIDENCIA 7897,-33.43307993353561,-70.62608343748443
15,14,906,0,cliente,Av. Providencia 8365,AV. PROVIDENCIA 8365,-33.43307993353561,-70.62608343748443
15,15,907,0,cliente,Av. Providencia 8811,AV. PROVIDENCIA 8811,-33.43307993353561,-70.62608343748443
15,16,908,0,cliente,Av. Providencia 8825,AV. PROVIDENCIA 8825,-33.43307993353561,-70.62608343748443
15,17,909,0,cliente,Av. Providencia 8885,AV. PROVIDENCIA 8885,-33.43307993353561,-70.62608343748443
15,18,912,0,cliente,Av. Providencia 9988,AV. PROVIDENCIA 9988,-33.43307993353561,-70.62608343748443
15,19,904,0,cliente,Av. Providencia 772,AV. PROVIDENCIA 772,-33.4323119,-70.6252145
15,20,855,0,cliente,Av. Providencia 1084,AV. PROVIDENCIA 1084,-33.4301183,-70.6224962
15,21,857,0,cliente,Av. Providencia 1433,AV. PROVIDENCIA 1433,-33.4281536,-70.6183503
15,22,858,0,cliente,Av. Providencia 1570,AV. PROVIDENCIA 1570,-33.427328,-70.6168958
15,23,0,1,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
16,0,0,1,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
16,1,302,0,cliente,Av. Irarrázaval 8302,AV. IRARRÁZAVAL 8302,-33.45211752135792,-70.62996532946244
16,2,303,0,cliente,Av. Irarrázaval 8356,AV. IRARRÁZAVAL 8356,-33.45211752135792,-70.62996532946244
16,3,304,0,cliente,Av. Irarrázaval 8877,AV. IRARRÁZAVAL 8877,-33.45211752135792,-70.62996532946244
16,4,305,0,cliente,Av. Irarrázaval 9016,AV. IRARRÁZAVAL 9016,-33.45211752135792,-70.62996532946244
16,5,306,0,cliente,Av. Irarrázaval 9159,AV. IRARRÁZAVAL 9159,-33.45211752135792,-70.62996532946244
16,6,307,0,cliente,Av. Irarrázaval 9304,AV. IRARRÁZAVAL 9304,-33.45211752135792,-70.62996532946244
16,7,308,0,cliente,Av. Irarrázaval 9489,AV. IRARRÁZAVAL 9489,-33.45211752135792,-70.62996532946244
16,8,309,0,cliente,Av. Irarrázaval 9646,AV. IRARRÁZAVAL 9646,-33.45211752135792,-70.62996532946244
16,9,310,0,cliente,Av. Irarrázaval 9790,AV. IRARRÁZAVAL 9790,-33.45211752135792,-70.62996532946244
16,10,312,0,cliente,Av. Irarrázaval 9906,AV. IRARRÁZAVAL 9906,-33.45211752135792,-70.62996532946244
16,11,313,0,cliente,Av. Irarrázaval 9955,AV. IRARRÁZAVAL 9955,-33.45211752135792,-70.62996532946244
16,12,259,0,cliente,Av. Irarrázaval 228,AV. IRARRÁZAVAL 228,-33.45231968888889,-70.62860224444444
16,13,279,0,cliente,Av. Irarrázaval 412,AV. IRARRÁZAVAL 412,-33.45216729047619,-70.62648127142857
16,14,292,0,cliente,Av. Irarrázaval 603,AV. IRARRÁZAVAL 603,-33.4528313,-70.6240474
16,15,295,0,cliente,Av. Irarrázaval 625,AV. IRARRÁZAVAL 625,-33.4529316,-70.6240741
16,16,293,0,cliente,Av. Irarrázaval 610,AV. IRARRÁZAVAL 610,-33.45311157984496,-70.62390341550388
16,17,296,0,cliente,Av. Irarrázaval 640,AV. IRARRÁZAVAL 640,-33.45318911472868,-70.62371892713178
16,18,253,0,cliente,Av. Irarrázaval 1289,AV. IRARRÁZAVAL 1289,-33.45314788974359,-70.61789717948717
16,19,254,0,cliente,Av. Irarrázaval 1390,AV. IRARRÁZAVAL 1390,-33.45287084,-70.61631799999999
16,20,255,0,cliente,Av. Irarrázaval 1701,AV. IRARRÁZAVAL 1701,-33.45338567692308,-70.61306178461538
16,21,256,0,cliente,Av. Irarrázaval 1789,AV. IRARRÁZAVAL 1789,-33.45343436703296,-70.61258929230769
16,22,257,0,cliente,Av. Irarrázaval 1804,AV. IRARRÁZAVAL 1804,-33.4533598,-70.6124658
16,23,258,0,cliente,Av. Irarrázaval 2033,AV. IRARRÁZAVAL 2033,-33.453654,-70.6098817
16,24,631,0,cliente,Av. Manuel Montt 9891,AV. MANUEL MONTT 9891,-33.450409379191655,-70.61310094459272
16,25,0,1,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
17,0,0,1,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
17,1,963,0,cliente,Av. Santa Rosa 1724,AV. SANTA ROSA 1724,-33.46813452307693,-70.6420820153846
17,2,970,0,cliente,Av. Santa Rosa 3463,AV. SANTA ROSA 3463,-33.470603450000006,-70.6422032
17,3,988,0,cliente,Av. Santa Rosa 5626,AV. SANTA ROSA 5626,-33.470603450000006,-70.6422032
17,4,964,0,cliente,Av. Santa Rosa 1957,AV. SANTA ROSA 1957,-33.471099112765955,-70.64235432340425
17,5,965,0,cliente,Av. Santa Rosa 2167,AV. SANTA ROSA 2167,-33.473526936,-70.642107792
17,6,966,0,cliente,Av. Santa Rosa 2215,AV. SANTA ROSA 2215,-33.474066066666666,-70.642220325
17,7,968,0,cliente,Av. Santa Rosa 2768,AV. SANTA ROSA 2768,-33.48115881566265,-70.64147517590361
17,8,969,0,cliente,Av. Santa Rosa 3238,AV. SANTA ROSA 3238,-33.4848789,-70.64097425
17,9,971,0,cliente,Av. Santa Rosa 3541,AV. SANTA ROSA 3541,-33.4886431,-70.6405941
17,10,972,0,cliente,Av. Santa Rosa 3654,AV. SANTA ROSA 3654,-33.48982095428572,-70.64012206
17,11,974,0,cliente,Av. Santa Rosa 3792,AV. SANTA ROSA 3792,-33.491351620454545,-70.63993139659091
17,12,975,0,cliente,Av. Santa Rosa 3936,AV. SANTA ROSA 3936,-33.49277770967742,-70.63989306774194
17,13,976,0,cliente,Av. Santa Rosa 4230,AV. SANTA ROSA 4230,-33.49571311052632,-70.63949395263157
17,14,977,0,cliente,Av. Santa Rosa 4343,AV. SANTA ROSA 4343,-33.49705948852459,-70.63998289508197
17,15,978,0,cliente,Av. Santa Rosa 4394,AV. SANTA ROSA 4394,-33.4976847,-70.63921816153847
17,16,983,0,cliente,Av. Santa Rosa 5280,AV. SANTA ROSA 5280,-33.4990256,-70.6396706
17,17,979,0,cliente,Av. Santa Rosa 4704,AV. SANTA ROSA 4704,-33.5009074,-70.6390666
17,18,980,0,cliente,Av. Santa Rosa 5046,AV. SANTA ROSA 5046,-33.50361877575757,-70.63861415050505
17,19,982,0,cliente,Av. Santa Rosa 5072,AV. SANTA ROSA 5072,-33.503771387878786,-70.63859932525251
17,20,981,0,cliente,Av. Santa Rosa 5071,AV. SANTA ROSA 5071,-33.50369332626263,-70.63923846565658
17,21,984,0,cliente,Av. Santa Rosa 5380,AV. SANTA ROSA 5380,-33.507015,-70.6384402
17,22,0,1,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
18,0,0,1,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
18,1,856,0,cliente,Av. Providencia 1261,AV. PROVIDENCIA 1261,-33.42909931717172,-70.6204998969697
18,2,596,0,cliente,Av. Manuel Montt 401,AV. MANUEL MONTT 401,-33.432091364,-70.618345204
18,3,607,0,cliente,Av. Manuel Montt 531,AV. MANUEL MONTT 531,-33.43300291851852,-70.61768442962963
18,4,615,0,cliente,Av. Manuel Montt 630,AV. MANUEL MONTT 630,-33.4339546,-70.6170439
18,5,619,0,cliente,Av. Manuel Montt 685,AV. MANUEL MONTT 685,-33.43437371428571,-70.61696167142857
18,6,623,0,cliente,Av. Manuel Montt 756,AV. MANUEL MONTT 756,-33.43502183548387,-70.61642288709677
18,7,584,0,cliente,Av. Manuel Montt 1285,AV. MANUEL MONTT 1285,-33.439606,-70.6155013
18,8,609,0,cliente,Av. Manuel Montt 5607,AV. MANUEL MONTT 5607,-33.43961,-70.6155
18,9,585,0,cliente,Av. Manuel Montt 1358,AV. MANUEL MONTT 1358,-33.4403188,-70.6153409
18,10,586,0,cliente,Av. Manuel Montt 1437,AV. MANUEL MONTT 1437,-33.4409859,-70.6151908
18,11,587,0,cliente,Av. Manuel Montt 1652,AV. MANUEL MONTT 1652,-33.44286490571429,-70.61465048285714
18,12,588,0,cliente,Av. Manuel Montt 2121,AV. MANUEL MONTT 2121,-33.4471288,-70.6138216
18,13,589,0,cliente,Av. Manuel Montt 2208,AV. MANUEL MONTT 2208,-33.447713,-70.6135599
18,14,590,0,cliente,Av. Manuel Montt 2210,AV. MANUEL MONTT 2210,-33.4477197,-70.6135582
18,15,591,0,cliente,Av. Manuel Montt 2218,AV. MANUEL MONTT 2218,-33.4477465,-70.6135514
18,16,592,0,cliente,Av. Manuel Montt 2849,AV. MANUEL MONTT 2849,-33.450409379191655,-70.61310094459272
18,17,593,0,cliente,Av. Manuel Montt 2881,AV. MANUEL MONTT 2881,-33.450409379191655,-70.61310094459272
18,18,594,0,cliente,Av. Manuel Montt 3031,AV. MANUEL MONTT 3031,-33.450409379191655,-70.61310094459272
18,19,595,0,cliente,Av. Manuel Montt 4004,AV. MANUEL MONTT 4004,-33.450409379191655,-70.61310094459272
18,20,597,0,cliente,Av. Manuel Montt 4025,AV. MANUEL MONTT 4025,-33.450409379191655,-70.61310094459272
18,21,598,0,cliente,Av. Manuel Montt 4115,AV. MANUEL MONTT 4115,-33.450409379191655,-70.61310094459272
18,22,88,0,cliente,Av. Apoquindo 7097,AV. APOQUINDO 7097,-33.4079671,-70.5555604
18,23,0,1,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
19,0,0,1,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
